,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,19008.0,6292.0,12044.800000000003,2547.0,1840.400000000001,4691.0,509.0,40,-50630954667.98095
1,102144.0,6292.0,36994.599999999984,2547.0,1952.4000000000008,4691.0,1800.0,40,-350405571494.62134
2,116544.0,6292.0,42569.59999999997,2547.0,2032.4000000000005,4691.0,2260.0,40,-611959125680.6514
3,130944.0,6292.0,47806.59999999997,2547.0,2160.4000000000005,4691.0,2800.0,40,-839513522146.8623
4,147744.0,6292.0,52298.29999999997,2547.0,2272.4,4691.0,3760.0,40,-1028342488468.7332
5,164544.0,6292.0,56726.29999999997,2547.0,2288.4,4691.0,4820.0,40,-1178596398796.035
6,181344.0,6292.0,61160.699999999975,2547.0,2400.3999999999996,4691.0,5580.0,40,-1294822736618.4312
7,199133.0,6292.0,65882.69999999998,2547.0,2432.3999999999996,4691.0,6380.0,40,-1404313405097.2896
8,201912.0,2323.0,70378.29999999996,2547.0,2512.3999999999996,4691.0,7360.0,40,-1493525576640.02
9,221784.0,363.0,74715.69999999997,2547.0,2576.3999999999996,4691.0,8180.0,40,-1568101112803.2146
10,243888.0,363.0,79191.8,2547.0,2640.399999999999,4691.0,9140.0,40,-1670052445549.762
11,269592.0,363.0,83111.8,2547.0,2704.399999999999,4691.0,9820.0,40,-1781719291712.8567
12,299064.0,363.0,86367.00000000001,2547.0,2720.399999999999,4691.0,10000.0,40,-1880334580750.8494
13,329736.0,363.0,89675.1,2547.0,2720.399999999999,4691.0,10460.0,40,-1982236847386.2693
14,360072.0,0.0,92255.70000000001,2547.0,2720.399999999999,4691.0,11140.0,40,-2102977401752.236
15,310536.0,0.0,93710.90000000002,2547.0,2720.399999999999,4691.0,11220.0,40,-2224333971373.112
16,329232.0,0.0,94644.80000000002,2547.0,2720.399999999999,4691.0,11140.0,40,-2340772348527.7065
17,349128.0,0.0,95791.20000000003,2487.0,2720.399999999999,4691.0,11600.0,40,-2454531950472.191
18,385992.0,0.0,96310.90000000004,2427.0,2720.399999999999,4691.0,12300.0,40,-2568864919544.332
19,390792.0,0.0,97635.40000000004,2247.0,2730.3999999999996,4691.0,12400.0,40,-2684324629696.988
20,413424.0,0.0,98433.40000000004,2247.0,2706.7999999999997,4691.0,12640.0,40,-2798982974314.1616
21,432624.0,0.0,99601.60000000003,2247.0,2722.8999999999996,3475.0,13100.0,40,-2913229107710.814
22,454224.0,0.0,99843.60000000003,2247.0,2600.6999999999994,3475.0,13000.0,40,-3027619948556.8076
23,477360.0,0.0,100346.60000000003,2149.8,2205.6000000000004,3475.0,13020.0,40,-3142554692935.81
24,499128.0,0.0,100900.80000000003,1969.8,1580.8000000000002,3475.0,13320.0,40,-3257233875808.4546
25,519864.0,0.0,100533.6,1969.8,1244.5,3475.0,13380.0,40,-3372548302718.1313
26,538200.0,0.0,100607.59999999999,1181.8,1072.4,2414.0,13700.0,40,-3493514227927.258
27,536832.0,0.0,101098.2,1169.8,928.4,2414.0,14260.0,40,-3612891449171.019
28,520032.0,0.0,101644.7,781.0,816.4,2414.0,14600.0,40,-3730597488398.799
29,492096.0,0.0,101642.4,562.0,736.4,2414.0,14280.0,40,-3849180172878.673
30,461928.0,0.0,101960.0,562.0,608.0,2414.0,15020.0,40,-3967737135999.7363
31,427128.0,0.0,93940.0,0.0,496.0,2414.0,15420.0,40,-4098715657435.682
32,427296.0,0.0,68980.0,0.0,480.0,2414.0,15480.0,40,-4217084532176.2173
33,388896.0,0.0,63400.0,0.0,368.0,2414.0,15980.0,40,-4340049327526.3833
34,349296.0,0.0,58160.0,0.0,336.0,2414.0,16060.0,40,-4520069707959.158
35,312432.0,0.0,53660.0,0.0,256.0,2414.0,16880.0,40,-4731396006686.092
36,271464.0,0.0,49200.0,0.0,192.0,2414.0,17420.0,40,-4980320847791.12
37,271632.0,0.0,44760.0,0.0,128.0,2414.0,16060.0,40,-5265926419650.726
38,271632.0,0.0,40020.0,0.0,64.0,2414.0,14520.0,40,-5626266240562.292
39,226032.0,0.0,35500.0,0.0,48.0,2414.0,12960.0,40,-5831574238096.572
