,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,755.0,0,133.1,330.0,89.6,0,0,0,-3523498649.486089
1,3155.0,0,673.1,330.0,89.6,0,0,0,-6564505617.633545
2,3155.0,0,673.1,330.0,89.6,0,0,0,-8982975866.980627
3,3155.0,0,673.1,330.0,89.6,0,0,0,-11468434347.044495
4,3155.0,0,673.1,330.0,89.6,0,0,0,-13819710194.298952
5,3155.0,0,673.1,330.0,89.6,0,0,0,-16300598336.552885
6,3155.0,0,673.1,330.0,89.6,0,0,0,-18845595845.241966
7,4355.0,0,1010.3000000000001,330.0,89.6,0,0,0,-20325659805.21719
8,3600.0,0,1410.2999999999997,330.0,89.6,0,0,0,-21768179265.757195
9,3600.0,0,1590.2999999999997,330.0,89.6,0,0,0,-23052695476.23922
10,3600.0,0,1790.2999999999997,330.0,89.6,0,0,0,-24342901469.58612
11,4800.0,0,1990.2999999999997,330.0,89.6,0,0,0,-25640670378.65042
12,6000.0,0,2165.5,330.0,89.6,0,0,0,-26746275529.380722
13,6000.0,0,2317.1,330.0,89.6,0,0,0,-27882093092.57503
14,6000.0,0,2377.1,330.0,89.6,0,0,0,-29015496211.055103
15,4800.0,0,2417.1,330.0,89.6,0,0,0,-30158083240.850555
16,4800.0,0,2447.2999999999997,330.0,89.6,0,0,0,-31303309225.278206
17,4800.0,0,2507.2999999999997,330.0,89.6,0,0,0,-32465859475.602898
18,4800.0,0,2559.1,330.0,89.6,0,0,0,-33555963979.50088
19,4800.0,0,2587.1,330.0,89.6,0,0,0,-34639568319.46145
20,4800.0,0,2638.5,330.0,84.6,0,0,0,-35881317173.93814
21,4800.0,0,2698.5,330.0,84.6,0,0,0,-36981877897.82381
22,4800.0,0,2738.5,330.0,78.89999999999999,0,0,0,-38089638149.63122
23,4800.0,0,2818.5,330.0,78.89999999999999,0,0,0,-39089467455.27006
24,3600.0,0,2878.5,330.0,29.5,0,0,0,-40060194194.48428
25,3600.0,0,2918.5,330.0,0.0,0,0,0,-41068845597.632256
26,4800.0,0,2918.5,330.0,0.0,0,0,0,-42056442337.14061
27,4800.0,0,2958.5,330.0,0.0,0,0,0,-42988222199.618515
28,4800.0,0,2978.5,330.0,0.0,0,0,0,-43893060359.70281
29,4800.0,0,2960.0,330.0,0.0,0,0,0,-44744210952.77288
30,4800.0,0,2960.0,330.0,0.0,0,0,0,-45747185331.870834
31,4800.0,0,2440.0,0.0,0.0,0,0,0,-47298877123.65346
32,2400.0,0,2100.0,0.0,0.0,0,0,0,-49193853585.09279
33,2400.0,0,1720.0,0.0,0.0,0,0,0,-50485139429.98394
34,1200.0,0,1560.0,0.0,0.0,0,0,0,-52049703973.79205
35,1200.0,0,1360.0,0.0,0.0,0,0,0,-53903951281.64328
36,2400.0,0,1180.0,0.0,0.0,0,0,0,-56137841154.31156
37,2400.0,0,1020.0,0.0,0.0,0,0,0,-59087901203.29253
38,1200.0,0,860.0,0.0,0.0,0,0,0,-62060428388.112114
39,1200.0,0,820.0,0.0,0.0,0,0,0,-64794105250.29891
