,id,average_electricity_price,carbon_emitted,run_number,variable,value,carbon,number
633,446.0,7.631643317443385,0.0,4,carbon_5,178.49005126953125,carbon,5
634,448.0,7.652560501088796,0.0,4,carbon_5,133.8645782470703,carbon,5
635,454.0,7.751791500303668,0.0,4,carbon_5,123.40233612060547,carbon,5
636,473.0,8.897661998755972,0.0,4,carbon_5,136.88168334960938,carbon,5
637,477.0,9.215946639683409,0.0,4,carbon_5,224.85525512695312,carbon,5
638,478.0,9.613737831211195,0.0,4,carbon_5,177.9353485107422,carbon,5
639,480.0,10.04009099825978,0.0,4,carbon_5,26.802228927612305,carbon,5
640,1.0,3.5283991495283424,0.0,1,carbon_6,131.03565979003906,carbon,6
641,2.0,3.9097520004331594,0.0,1,carbon_6,129.90054321289062,carbon,6
642,3.0,4.04118323021509,0.0,1,carbon_6,2.796900033950806,carbon,6
643,4.0,4.105934636282814,0.0,1,carbon_6,246.3513946533203,carbon,6
644,5.0,4.125592608208864,0.0,1,carbon_6,66.75370025634766,carbon,6
645,6.0,4.18847726526909,0.0,1,carbon_6,77.7328872680664,carbon,6
646,7.0,4.204944137527272,0.0,1,carbon_6,123.35582733154297,carbon,6
647,8.0,4.245746653925586,0.0,1,carbon_6,58.811893463134766,carbon,6
648,10.0,4.497471382427332,0.0,1,carbon_6,109.08100128173828,carbon,6
649,11.0,4.616537954663102,0.0,1,carbon_6,129.36485290527344,carbon,6
650,12.0,4.624611068090406,0.0,1,carbon_6,221.684814453125,carbon,6
651,13.0,4.689027901882318,0.0,1,carbon_6,11.463608741760254,carbon,6
652,14.0,4.850121401041176,0.0,1,carbon_6,93.53284454345703,carbon,6
653,15.0,4.881374837409325,0.0,1,carbon_6,95.93978118896484,carbon,6
654,16.0,4.956789455956933,0.0,1,carbon_6,200.92823791503906,carbon,6
655,17.0,5.009527654300877,0.0,1,carbon_6,109.81588745117188,carbon,6
656,18.0,5.032646207814525,0.0,1,carbon_6,6.642238140106201,carbon,6
657,19.0,5.087523423728591,0.0,1,carbon_6,197.88560485839844,carbon,6
658,20.0,5.101401696639539,0.0,1,carbon_6,35.00577926635742,carbon,6
659,21.0,5.122829778736507,0.0,1,carbon_6,7.697444915771484,carbon,6
660,22.0,5.1427917103592815,0.0,1,carbon_6,33.10418701171875,carbon,6
661,23.0,5.17645187585493,0.0,1,carbon_6,95.27659606933594,carbon,6
662,24.0,5.303285033412656,0.0,1,carbon_6,82.41378784179688,carbon,6
663,25.0,5.338287059910506,0.0,1,carbon_6,3.321032285690308,carbon,6
664,26.0,5.4753559757820245,0.0,1,carbon_6,29.4995059967041,carbon,6
665,27.0,5.522708821573733,0.0,1,carbon_6,183.7836456298828,carbon,6
666,28.0,5.648913933876733,0.0,1,carbon_6,11.662711143493652,carbon,6
667,29.0,5.6511149749672045,0.0,1,carbon_6,60.298065185546875,carbon,6
668,30.0,5.652163531084451,0.0,1,carbon_6,168.40545654296875,carbon,6
669,31.0,5.673330705318446,0.0,1,carbon_6,45.39686965942383,carbon,6
670,32.0,5.677321641404589,0.0,1,carbon_6,98.02023315429688,carbon,6
671,33.0,5.70414375526839,0.0,1,carbon_6,144.64312744140625,carbon,6
672,34.0,5.707797862703268,0.0,1,carbon_6,221.5203094482422,carbon,6
673,35.0,5.713859829644215,0.0,1,carbon_6,129.36485290527344,carbon,6
674,36.0,5.7395027507756495,0.0,1,carbon_6,80.59966278076172,carbon,6
675,37.0,5.771468120434777,0.0,1,carbon_6,200.86459350585938,carbon,6
676,38.0,5.788929072814597,0.0,1,carbon_6,232.93087768554688,carbon,6
677,39.0,5.797196659644282,0.0,1,carbon_6,65.11445617675781,carbon,6
678,40.0,5.929715018256361,0.0,1,carbon_6,146.56382751464844,carbon,6
679,41.0,5.9741578335264975,0.0,1,carbon_6,160.60055541992188,carbon,6
680,42.0,5.990078965399995,0.0,1,carbon_6,193.05592346191406,carbon,6
681,43.0,6.0369162257488975,0.0,1,carbon_6,246.61715698242188,carbon,6
682,44.0,6.074587437625137,0.0,1,carbon_6,148.79449462890625,carbon,6
683,45.0,6.081846266088874,0.0,1,carbon_6,87.9234390258789,carbon,6
684,46.0,6.082094615783223,0.0,1,carbon_6,118.76227569580078,carbon,6
685,47.0,6.095158018650777,0.0,1,carbon_6,249.7506866455078,carbon,6
686,48.0,6.1115691482010055,0.0,1,carbon_6,60.73932647705078,carbon,6
687,49.0,6.171142547400888,0.0,1,carbon_6,123.6608657836914,carbon,6
688,50.0,6.2290483768655704,0.0,1,carbon_6,123.43487548828125,carbon,6
689,51.0,6.292060463595649,0.0,1,carbon_6,22.203458786010742,carbon,6
690,52.0,6.4031243824284045,0.0,1,carbon_6,161.3893585205078,carbon,6
691,53.0,6.422255212605204,0.0,1,carbon_6,149.881103515625,carbon,6
692,54.0,6.422282204704769,0.0,1,carbon_6,239.14776611328125,carbon,6
693,55.0,6.60062173771632,0.0,1,carbon_6,65.71464538574219,carbon,6
694,56.0,6.685414625227377,0.0,1,carbon_6,208.75540161132812,carbon,6
695,57.0,6.706379803424348,0.0,1,carbon_6,151.87213134765625,carbon,6
696,58.0,6.7768389380858975,0.0,1,carbon_6,49.382972717285156,carbon,6
697,59.0,6.8149558392147895,0.0,1,carbon_6,97.97663879394531,carbon,6
698,60.0,6.828565862585827,0.0,1,carbon_6,245.2737579345703,carbon,6
699,61.0,6.884289740126138,0.0,1,carbon_6,76.52306365966797,carbon,6
700,62.0,6.901496450333228,0.0,1,carbon_6,10.795029640197754,carbon,6
701,63.0,6.907353103567715,0.0,1,carbon_6,168.40545654296875,carbon,6
702,64.0,6.966628311447722,0.0,1,carbon_6,67.95550537109375,carbon,6
703,65.0,6.998803086108763,0.0,1,carbon_6,168.7141571044922,carbon,6
704,66.0,7.116644152518305,0.0,1,carbon_6,95.27659606933594,carbon,6
705,67.0,7.156150817007017,0.0,1,carbon_6,161.3893585205078,carbon,6
706,68.0,7.278437702905157,0.0,1,carbon_6,214.2710418701172,carbon,6
707,69.0,7.280806388876821,0.0,1,carbon_6,148.31399536132812,carbon,6
708,70.0,7.313974135487804,0.0,1,carbon_6,118.76227569580078,carbon,6
709,71.0,7.352585603848633,0.0,1,carbon_6,28.762468338012695,carbon,6
710,72.0,7.692249560044675,0.0,1,carbon_6,148.39303588867188,carbon,6
711,73.0,7.707012261200898,0.0,1,carbon_6,132.4124755859375,carbon,6
712,74.0,7.745218415585097,0.0,1,carbon_6,247.86415100097656,carbon,6
713,75.0,7.901394881879411,0.0,1,carbon_6,213.3590850830078,carbon,6
714,76.0,7.954694896535321,0.0,1,carbon_6,65.11445617675781,carbon,6
715,77.0,7.970990285085167,0.0,1,carbon_6,18.727813720703125,carbon,6
716,78.0,8.037813665300773,0.0,1,carbon_6,109.81588745117188,carbon,6
717,79.0,8.158651982274204,0.0,1,carbon_6,49.291229248046875,carbon,6
718,80.0,8.180779331353323,0.0,1,carbon_6,13.295621871948242,carbon,6
719,81.0,8.184957961833085,0.0,1,carbon_6,184.3696746826172,carbon,6
720,82.0,8.378665043426219,0.0,1,carbon_6,200.92823791503906,carbon,6
721,83.0,8.403655132993277,0.0,1,carbon_6,132.4124755859375,carbon,6
722,84.0,8.426376195335669,0.0,1,carbon_6,131.03565979003906,carbon,6
723,85.0,8.511503584981282,0.0,1,carbon_6,43.04263687133789,carbon,6
724,86.0,8.579289429738045,0.0,1,carbon_6,194.28431701660156,carbon,6
725,87.0,8.655059530846533,0.0,1,carbon_6,33.10418701171875,carbon,6
726,88.0,10.869112241013582,1.575604796409607,1,carbon_6,221.76158142089844,carbon,6
727,89.0,10.961346472948891,1.575604796409607,1,carbon_6,200.86459350585938,carbon,6
728,90.0,11.382362170735702,1.875720024108887,1,carbon_6,168.2329559326172,carbon,6
729,91.0,11.785358298381887,6.827620983123779,1,carbon_6,61.67544937133789,carbon,6
730,92.0,19.30034952705309,28.135799407958984,1,carbon_6,239.14776611328125,carbon,6
731,93.0,18.20274041588468,32.037296295166016,1,carbon_6,13.295621871948242,carbon,6
732,94.0,22.92220002974841,44.64213562011719,1,carbon_6,138.99722290039062,carbon,6
733,95.0,22.250439800273977,73.6729965209961,1,carbon_6,69.15129852294922,carbon,6
734,96.0,22.142220582763716,77.74111938476562,1,carbon_6,103.60404968261719,carbon,6
735,97.0,22.81172336918087,53.121952056884766,1,carbon_6,72.18675994873047,carbon,6
736,98.0,21.575875417216142,110.36736297607422,1,carbon_6,11.507662773132324,carbon,6
737,99.0,24.2444164787951,87.70866394042969,1,carbon_6,229.21421813964844,carbon,6
738,100.0,23.775201165106463,106.76598358154297,1,carbon_6,152.64979553222656,carbon,6
739,101.0,24.629141616587987,67.23831176757812,1,carbon_6,238.5611114501953,carbon,6
740,102.0,24.73357599349916,65.125,1,carbon_6,82.82648468017578,carbon,6
741,103.0,22.48604124153293,318.6066589355469,1,carbon_6,45.39686965942383,carbon,6
742,104.0,24.685713893782506,102.1517105102539,1,carbon_6,135.50331115722656,carbon,6
743,105.0,27.15778693855766,66.83485412597656,1,carbon_6,229.01785278320312,carbon,6
744,106.0,24.02862634415614,322.62384033203125,1,carbon_6,98.6964340209961,carbon,6
745,107.0,25.551261355038147,192.1987762451172,1,carbon_6,119.77775573730469,carbon,6
746,108.0,26.666709412798443,120.04608154296875,1,carbon_6,248.35037231445312,carbon,6
747,109.0,44.035928450975454,101.79252624511719,1,carbon_6,66.75370025634766,carbon,6
748,110.0,26.24786048864676,275.9184265136719,1,carbon_6,113.33168029785156,carbon,6
749,111.0,27.290927394610645,148.3663330078125,1,carbon_6,97.8016357421875,carbon,6
750,112.0,30.16656536748776,127.57746124267578,1,carbon_6,221.684814453125,carbon,6
751,113.0,44.090341101624816,122.0476303100586,1,carbon_6,58.811893463134766,carbon,6
752,114.0,26.312827018316835,730.5178833007812,1,carbon_6,99.33382415771484,carbon,6
753,115.0,39.40510546660344,136.1823272705078,1,carbon_6,7.697444915771484,carbon,6
754,116.0,26.528195770774683,331.1020812988281,1,carbon_6,64.64784240722656,carbon,6
755,117.0,35.38571342247091,156.61148071289062,1,carbon_6,218.83599853515625,carbon,6
756,118.0,31.879905538703518,172.59408569335938,1,carbon_6,221.684814453125,carbon,6
757,119.0,37.22203858291813,150.01365661621094,1,carbon_6,60.73932647705078,carbon,6
758,120.0,27.86258838904332,233.9679412841797,1,carbon_6,32.00935745239258,carbon,6
759,144.0,5.265282854600144,0.0,2,carbon_6,141.13189697265625,carbon,6
760,174.0,6.412241728562366,0.0,2,carbon_6,65.11445617675781,carbon,6
761,177.0,6.445626208872906,0.0,2,carbon_6,80.59966278076172,carbon,6
762,181.0,6.752700454208468,0.0,2,carbon_6,123.11418914794922,carbon,6
763,189.0,6.9707349142658686,0.0,2,carbon_6,148.6090545654297,carbon,6
764,191.0,7.001548193381544,0.0,2,carbon_6,151.87213134765625,carbon,6
765,194.0,7.268345428270995,0.0,2,carbon_6,220.59654235839844,carbon,6
766,199.0,7.544842432563209,0.0,2,carbon_6,26.165420532226562,carbon,6
767,200.0,7.555565041806052,0.0,2,carbon_6,239.84625244140625,carbon,6
768,201.0,7.652291771538306,0.0,2,carbon_6,33.10418701171875,carbon,6
769,202.0,7.668713965728261,0.0,2,carbon_6,183.7836456298828,carbon,6
770,213.0,8.339605982654012,0.0,2,carbon_6,220.6236572265625,carbon,6
771,219.0,8.592397775447207,0.0,2,carbon_6,79.66683959960938,carbon,6
772,221.0,8.699090969784146,0.0,2,carbon_6,123.43487548828125,carbon,6
773,222.0,9.087871850363427,0.0,2,carbon_6,65.11445617675781,carbon,6
774,223.0,9.866096481116037,0.0,2,carbon_6,200.92823791503906,carbon,6
775,225.0,56.352478990486524,0.0,2,carbon_6,148.55563354492188,carbon,6
776,231.0,20.060962891675953,26.260080337524414,2,carbon_6,150.36326599121094,carbon,6
777,235.0,22.196803655777387,50.58504104614258,2,carbon_6,60.298065185546875,carbon,6
778,238.0,26.691422144350227,52.47933578491211,2,carbon_6,222.61233520507812,carbon,6
779,240.0,25.69036894295327,54.5084228515625,2,carbon_6,193.05592346191406,carbon,6
780,249.0,4.35923040930492,0.0,3,carbon_6,246.3513946533203,carbon,6
781,270.0,5.6406004565020345,0.0,3,carbon_6,61.77513122558594,carbon,6
782,290.0,6.084819912318102,0.0,3,carbon_6,88.67843627929688,carbon,6
783,301.0,6.447614172840847,0.0,3,carbon_6,194.28431701660156,carbon,6
784,329.0,7.7091988422165025,0.0,3,carbon_6,129.43215942382812,carbon,6
785,335.0,8.15513471714389,0.0,3,carbon_6,128.87509155273438,carbon,6
786,340.0,8.340930035508286,0.0,3,carbon_6,129.90054321289062,carbon,6
787,349.0,8.903005259519551,0.0,3,carbon_6,168.8952178955078,carbon,6
788,351.0,9.111671983459985,0.0,3,carbon_6,152.28744506835938,carbon,6
789,353.0,10.176071052262985,0.0,3,carbon_6,200.92823791503906,carbon,6
790,355.0,51.22456489082612,0.0,3,carbon_6,202.47962951660156,carbon,6
791,359.0,92.61433875674751,0.0,3,carbon_6,121.80442810058594,carbon,6
792,406.0,5.9954625541307776,0.0,4,carbon_6,246.3513946533203,carbon,6
793,446.0,7.631643317443385,0.0,4,carbon_6,122.89197540283203,carbon,6
794,448.0,7.652560501088796,0.0,4,carbon_6,243.69349670410156,carbon,6
795,454.0,7.751791500303668,0.0,4,carbon_6,11.463608741760254,carbon,6
796,473.0,8.897661998755972,0.0,4,carbon_6,122.66786193847656,carbon,6
797,477.0,9.215946639683409,0.0,4,carbon_6,141.13189697265625,carbon,6
798,478.0,9.613737831211195,0.0,4,carbon_6,129.36485290527344,carbon,6
799,480.0,10.04009099825978,0.0,4,carbon_6,194.28431701660156,carbon,6
800,1.0,3.5283991495283424,0.0,1,carbon_7,87.40869140625,carbon,7
801,2.0,3.9097520004331594,0.0,1,carbon_7,67.57478332519531,carbon,7
802,3.0,4.04118323021509,0.0,1,carbon_7,47.56395721435547,carbon,7
803,4.0,4.105934636282814,0.0,1,carbon_7,92.1558837890625,carbon,7
804,5.0,4.125592608208864,0.0,1,carbon_7,178.67674255371094,carbon,7
805,6.0,4.18847726526909,0.0,1,carbon_7,28.518896102905273,carbon,7
806,7.0,4.204944137527272,0.0,1,carbon_7,133.31439208984375,carbon,7
807,8.0,4.245746653925586,0.0,1,carbon_7,7.39153528213501,carbon,7
808,10.0,4.497471382427332,0.0,1,carbon_7,74.8714370727539,carbon,7
809,11.0,4.616537954663102,0.0,1,carbon_7,10.524504661560059,carbon,7
810,12.0,4.624611068090406,0.0,1,carbon_7,180.14857482910156,carbon,7
811,13.0,4.689027901882318,0.0,1,carbon_7,226.0766143798828,carbon,7
812,14.0,4.850121401041176,0.0,1,carbon_7,239.16781616210938,carbon,7
813,15.0,4.881374837409325,0.0,1,carbon_7,128.7473602294922,carbon,7
814,16.0,4.956789455956933,0.0,1,carbon_7,85.83395385742188,carbon,7
815,17.0,5.009527654300877,0.0,1,carbon_7,32.721187591552734,carbon,7
816,18.0,5.032646207814525,0.0,1,carbon_7,85.92210388183594,carbon,7
817,19.0,5.087523423728591,0.0,1,carbon_7,206.7742156982422,carbon,7
818,20.0,5.101401696639539,0.0,1,carbon_7,117.40074920654297,carbon,7
819,21.0,5.122829778736507,0.0,1,carbon_7,118.62895202636719,carbon,7
820,22.0,5.1427917103592815,0.0,1,carbon_7,144.86947631835938,carbon,7
821,23.0,5.17645187585493,0.0,1,carbon_7,31.236679077148438,carbon,7
822,24.0,5.303285033412656,0.0,1,carbon_7,13.942791938781738,carbon,7
823,25.0,5.338287059910506,0.0,1,carbon_7,93.14982604980469,carbon,7
824,26.0,5.4753559757820245,0.0,1,carbon_7,58.87479019165039,carbon,7
825,27.0,5.522708821573733,0.0,1,carbon_7,82.09321594238281,carbon,7
826,28.0,5.648913933876733,0.0,1,carbon_7,47.009986877441406,carbon,7
827,29.0,5.6511149749672045,0.0,1,carbon_7,45.66281509399414,carbon,7
828,30.0,5.652163531084451,0.0,1,carbon_7,60.71335220336914,carbon,7
829,31.0,5.673330705318446,0.0,1,carbon_7,14.365386009216309,carbon,7
830,32.0,5.677321641404589,0.0,1,carbon_7,9.595526695251465,carbon,7
831,33.0,5.70414375526839,0.0,1,carbon_7,7.539859294891357,carbon,7
832,34.0,5.707797862703268,0.0,1,carbon_7,109.01994323730469,carbon,7
833,35.0,5.713859829644215,0.0,1,carbon_7,8.50607681274414,carbon,7
834,36.0,5.7395027507756495,0.0,1,carbon_7,173.1166534423828,carbon,7
835,37.0,5.771468120434777,0.0,1,carbon_7,238.7744140625,carbon,7
836,38.0,5.788929072814597,0.0,1,carbon_7,220.73800659179688,carbon,7
837,39.0,5.797196659644282,0.0,1,carbon_7,156.58663940429688,carbon,7
838,40.0,5.929715018256361,0.0,1,carbon_7,180.25802612304688,carbon,7
839,41.0,5.9741578335264975,0.0,1,carbon_7,55.36000061035156,carbon,7
840,42.0,5.990078965399995,0.0,1,carbon_7,184.22332763671875,carbon,7
841,43.0,6.0369162257488975,0.0,1,carbon_7,11.680416107177734,carbon,7
842,44.0,6.074587437625137,0.0,1,carbon_7,180.25802612304688,carbon,7
843,45.0,6.081846266088874,0.0,1,carbon_7,127.056884765625,carbon,7
844,46.0,6.082094615783223,0.0,1,carbon_7,170.10415649414062,carbon,7
845,47.0,6.095158018650777,0.0,1,carbon_7,85.96697235107422,carbon,7
846,48.0,6.1115691482010055,0.0,1,carbon_7,211.04782104492188,carbon,7
847,49.0,6.171142547400888,0.0,1,carbon_7,217.25363159179688,carbon,7
848,50.0,6.2290483768655704,0.0,1,carbon_7,134.43020629882812,carbon,7
849,51.0,6.292060463595649,0.0,1,carbon_7,39.8674430847168,carbon,7
850,52.0,6.4031243824284045,0.0,1,carbon_7,205.00930786132812,carbon,7
851,53.0,6.422255212605204,0.0,1,carbon_7,57.49934387207031,carbon,7
852,54.0,6.422282204704769,0.0,1,carbon_7,235.39889526367188,carbon,7
853,55.0,6.60062173771632,0.0,1,carbon_7,156.58663940429688,carbon,7
854,56.0,6.685414625227377,0.0,1,carbon_7,206.7742156982422,carbon,7
855,57.0,6.706379803424348,0.0,1,carbon_7,239.10491943359375,carbon,7
856,58.0,6.7768389380858975,0.0,1,carbon_7,140.3586883544922,carbon,7
857,59.0,6.8149558392147895,0.0,1,carbon_7,157.96920776367188,carbon,7
858,60.0,6.828565862585827,0.0,1,carbon_7,198.07302856445312,carbon,7
859,61.0,6.884289740126138,0.0,1,carbon_7,198.07302856445312,carbon,7
860,62.0,6.901496450333228,0.0,1,carbon_7,191.3334503173828,carbon,7
861,63.0,6.907353103567715,0.0,1,carbon_7,9.714882850646973,carbon,7
862,64.0,6.966628311447722,0.0,1,carbon_7,161.95594787597656,carbon,7
863,65.0,6.998803086108763,0.0,1,carbon_7,172.16395568847656,carbon,7
864,66.0,7.116644152518305,0.0,1,carbon_7,31.236679077148438,carbon,7
865,67.0,7.156150817007017,0.0,1,carbon_7,205.00930786132812,carbon,7
866,68.0,7.278437702905157,0.0,1,carbon_7,167.8435821533203,carbon,7
867,69.0,7.280806388876821,0.0,1,carbon_7,214.5608367919922,carbon,7
868,70.0,7.313974135487804,0.0,1,carbon_7,85.36630249023438,carbon,7
869,71.0,7.352585603848633,0.0,1,carbon_7,58.802345275878906,carbon,7
870,72.0,7.692249560044675,0.0,1,carbon_7,215.67665100097656,carbon,7
871,73.0,7.707012261200898,0.0,1,carbon_7,196.28369140625,carbon,7
872,74.0,7.745218415585097,0.0,1,carbon_7,11.680416107177734,carbon,7
873,75.0,7.901394881879411,0.0,1,carbon_7,249.52740478515625,carbon,7
874,76.0,7.954694896535321,0.0,1,carbon_7,156.58663940429688,carbon,7
875,77.0,7.970990285085167,0.0,1,carbon_7,58.87479019165039,carbon,7
876,78.0,8.037813665300773,0.0,1,carbon_7,32.721187591552734,carbon,7
877,79.0,8.158651982274204,0.0,1,carbon_7,103.50541687011719,carbon,7
878,80.0,8.180779331353323,0.0,1,carbon_7,10.61896800994873,carbon,7
879,81.0,8.184957961833085,0.0,1,carbon_7,82.09321594238281,carbon,7
880,82.0,8.378665043426219,0.0,1,carbon_7,80.27606964111328,carbon,7
881,83.0,8.403655132993277,0.0,1,carbon_7,196.28369140625,carbon,7
882,84.0,8.426376195335669,0.0,1,carbon_7,87.40869140625,carbon,7
883,85.0,8.511503584981282,0.0,1,carbon_7,62.88945770263672,carbon,7
884,86.0,8.579289429738045,0.0,1,carbon_7,57.49934387207031,carbon,7
885,87.0,8.655059530846533,0.0,1,carbon_7,147.11192321777344,carbon,7
886,88.0,10.869112241013582,1.575604796409607,1,carbon_7,209.99049377441406,carbon,7
887,89.0,10.961346472948891,1.575604796409607,1,carbon_7,240.64369201660156,carbon,7
888,90.0,11.382362170735702,1.875720024108887,1,carbon_7,172.16395568847656,carbon,7
889,91.0,11.785358298381887,6.827620983123779,1,carbon_7,148.63748168945312,carbon,7
890,92.0,19.30034952705309,28.135799407958984,1,carbon_7,72.99188232421875,carbon,7
891,93.0,18.20274041588468,32.037296295166016,1,carbon_7,10.61896800994873,carbon,7
892,94.0,22.92220002974841,44.64213562011719,1,carbon_7,228.85032653808594,carbon,7
893,95.0,22.250439800273977,73.6729965209961,1,carbon_7,126.72742462158203,carbon,7
894,96.0,22.142220582763716,77.74111938476562,1,carbon_7,140.09066772460938,carbon,7
895,97.0,22.81172336918087,53.121952056884766,1,carbon_7,49.27643585205078,carbon,7
896,98.0,21.575875417216142,110.36736297607422,1,carbon_7,226.0766143798828,carbon,7
897,99.0,24.2444164787951,87.70866394042969,1,carbon_7,219.0394744873047,carbon,7
898,100.0,23.775201165106463,106.76598358154297,1,carbon_7,64.39618682861328,carbon,7
899,101.0,24.629141616587987,67.23831176757812,1,carbon_7,235.39889526367188,carbon,7
900,102.0,24.73357599349916,65.125,1,carbon_7,13.942791938781738,carbon,7
901,103.0,22.48604124153293,318.6066589355469,1,carbon_7,14.808749198913574,carbon,7
902,104.0,24.685713893782506,102.1517105102539,1,carbon_7,249.52740478515625,carbon,7
903,105.0,27.15778693855766,66.83485412597656,1,carbon_7,207.4268035888672,carbon,7
904,106.0,24.02862634415614,322.62384033203125,1,carbon_7,81.5428695678711,carbon,7
905,107.0,25.551261355038147,192.1987762451172,1,carbon_7,5.117488861083984,carbon,7
906,108.0,26.666709412798443,120.04608154296875,1,carbon_7,198.07302856445312,carbon,7
907,109.0,44.035928450975454,101.79252624511719,1,carbon_7,178.63235473632812,carbon,7
908,110.0,26.24786048864676,275.9184265136719,1,carbon_7,90.83393096923828,carbon,7
909,111.0,27.290927394610645,148.3663330078125,1,carbon_7,162.02804565429688,carbon,7
910,112.0,30.16656536748776,127.57746124267578,1,carbon_7,180.14857482910156,carbon,7
911,113.0,44.090341101624816,122.0476303100586,1,carbon_7,7.244739055633545,carbon,7
912,114.0,26.312827018316835,730.5178833007812,1,carbon_7,55.58917999267578,carbon,7
913,115.0,39.40510546660344,136.1823272705078,1,carbon_7,118.62895202636719,carbon,7
914,116.0,26.528195770774683,331.1020812988281,1,carbon_7,55.733097076416016,carbon,7
915,117.0,35.38571342247091,156.61148071289062,1,carbon_7,186.1819305419922,carbon,7
916,118.0,31.879905538703518,172.59408569335938,1,carbon_7,180.19296264648438,carbon,7
917,119.0,37.22203858291813,150.01365661621094,1,carbon_7,207.20521545410156,carbon,7
918,120.0,27.86258838904332,233.9679412841797,1,carbon_7,223.62692260742188,carbon,7
919,144.0,5.265282854600144,0.0,2,carbon_7,184.50123596191406,carbon,7
920,174.0,6.412241728562366,0.0,2,carbon_7,143.57064819335938,carbon,7
921,177.0,6.445626208872906,0.0,2,carbon_7,173.33517456054688,carbon,7
922,181.0,6.752700454208468,0.0,2,carbon_7,133.2107391357422,carbon,7
923,189.0,6.9707349142658686,0.0,2,carbon_7,210.69651794433594,carbon,7
924,191.0,7.001548193381544,0.0,2,carbon_7,239.18423461914062,carbon,7
925,194.0,7.268345428270995,0.0,2,carbon_7,88.40521240234375,carbon,7
926,199.0,7.544842432563209,0.0,2,carbon_7,55.386016845703125,carbon,7
927,200.0,7.555565041806052,0.0,2,carbon_7,139.7730712890625,carbon,7
928,201.0,7.652291771538306,0.0,2,carbon_7,175.77816772460938,carbon,7
929,202.0,7.668713965728261,0.0,2,carbon_7,77.19247436523438,carbon,7
930,213.0,8.339605982654012,0.0,2,carbon_7,191.0826873779297,carbon,7
931,219.0,8.592397775447207,0.0,2,carbon_7,8.50607681274414,carbon,7
932,221.0,8.699090969784146,0.0,2,carbon_7,134.43020629882812,carbon,7
933,222.0,9.087871850363427,0.0,2,carbon_7,156.58663940429688,carbon,7
934,223.0,9.866096481116037,0.0,2,carbon_7,10.90405559539795,carbon,7
935,225.0,56.352478990486524,0.0,2,carbon_7,214.6644744873047,carbon,7
936,231.0,20.060962891675953,26.260080337524414,2,carbon_7,215.67665100097656,carbon,7
937,235.0,22.196803655777387,50.58504104614258,2,carbon_7,48.64155197143555,carbon,7
938,238.0,26.691422144350227,52.47933578491211,2,carbon_7,85.92210388183594,carbon,7
939,240.0,25.69036894295327,54.5084228515625,2,carbon_7,184.22332763671875,carbon,7
940,249.0,4.35923040930492,0.0,3,carbon_7,92.1558837890625,carbon,7
941,270.0,5.6406004565020345,0.0,3,carbon_7,115.30947875976562,carbon,7
942,290.0,6.084819912318102,0.0,3,carbon_7,206.7742156982422,carbon,7
943,301.0,6.447614172840847,0.0,3,carbon_7,57.49934387207031,carbon,7
944,329.0,7.7091988422165025,0.0,3,carbon_7,8.50607681274414,carbon,7
945,335.0,8.15513471714389,0.0,3,carbon_7,9.714882850646973,carbon,7
946,340.0,8.340930035508286,0.0,3,carbon_7,140.15464782714844,carbon,7
947,349.0,8.903005259519551,0.0,3,carbon_7,8.50607681274414,carbon,7
948,351.0,9.111671983459985,0.0,3,carbon_7,133.31439208984375,carbon,7
949,353.0,10.176071052262985,0.0,3,carbon_7,85.83395385742188,carbon,7
950,355.0,51.22456489082612,0.0,3,carbon_7,87.99964141845703,carbon,7
951,359.0,92.61433875674751,0.0,3,carbon_7,131.14869689941406,carbon,7
952,406.0,5.9954625541307776,0.0,4,carbon_7,98.61710357666016,carbon,7
953,446.0,7.631643317443385,0.0,4,carbon_7,217.25363159179688,carbon,7
954,448.0,7.652560501088796,0.0,4,carbon_7,198.40728759765625,carbon,7
955,454.0,7.751791500303668,0.0,4,carbon_7,233.6310272216797,carbon,7
956,473.0,8.897661998755972,0.0,4,carbon_7,133.31439208984375,carbon,7
957,477.0,9.215946639683409,0.0,4,carbon_7,184.08387756347656,carbon,7
958,478.0,9.613737831211195,0.0,4,carbon_7,10.524504661560059,carbon,7
959,480.0,10.04009099825978,0.0,4,carbon_7,55.0708122253418,carbon,7
960,1.0,3.5283991495283424,0.0,1,carbon_8,114.90416717529297,carbon,8
961,2.0,3.9097520004331594,0.0,1,carbon_8,203.99530029296875,carbon,8
962,3.0,4.04118323021509,0.0,1,carbon_8,239.3609619140625,carbon,8
963,4.0,4.105934636282814,0.0,1,carbon_8,170.953369140625,carbon,8
964,5.0,4.125592608208864,0.0,1,carbon_8,126.81197357177734,carbon,8
965,6.0,4.18847726526909,0.0,1,carbon_8,71.60155487060547,carbon,8
966,7.0,4.204944137527272,0.0,1,carbon_8,78.8843765258789,carbon,8
967,8.0,4.245746653925586,0.0,1,carbon_8,132.5051727294922,carbon,8
968,10.0,4.497471382427332,0.0,1,carbon_8,12.779362678527832,carbon,8
969,11.0,4.616537954663102,0.0,1,carbon_8,196.44467163085938,carbon,8
970,12.0,4.624611068090406,0.0,1,carbon_8,80.64582824707031,carbon,8
971,13.0,4.689027901882318,0.0,1,carbon_8,73.0411605834961,carbon,8
972,14.0,4.850121401041176,0.0,1,carbon_8,173.3437042236328,carbon,8
973,15.0,4.881374837409325,0.0,1,carbon_8,71.51634979248047,carbon,8
