id	average_electricity_price	carbon_emitted	attr_function	attr_m	attr_c	attr_a	attr_d
1	3.024631261825562	0.000000000000000	0.000000000000000	10.966667175292969	130.889007568359380	0.000000000000000	0.000000000000000
2	3.847392320632935	0.000000000000000	0.000000000000000	-0.228970080614090	192.570083618164060	0.000000000000000	0.000000000000000
3	4.015120506286621	0.000000000000000	0.000000000000000	2.070987462997437	214.279708862304700	0.000000000000000	0.000000000000000
4	4.275611877441406	0.000000000000000	0.000000000000000	3.579751729965210	202.538131713867200	0.000000000000000	0.000000000000000
5	4.333421230316162	0.000000000000000	0.000000000000000	3.491629362106323	195.517318725585940	0.000000000000000	0.000000000000000
6	4.370812892913818	0.000000000000000	0.000000000000000	4.031414031982422	243.168762207031250	0.000000000000000	0.000000000000000
7	4.411168098449707	0.000000000000000	0.000000000000000	12.250729560852050	81.344360351562500	0.000000000000000	0.000000000000000
8	4.425234794616699	0.000000000000000	0.000000000000000	11.384098052978516	202.538131713867200	0.000000000000000	0.000000000000000
9	4.478639602661133	0.000000000000000	0.000000000000000	8.790339469909668	216.434280395507800	0.000000000000000	0.000000000000000
10	4.490257740020752	0.000000000000000	0.000000000000000	0.169221475720406	193.721374511718750	0.000000000000000	0.000000000000000
11	4.503319263458252	0.000000000000000	0.000000000000000	13.424309730529785	150.071807861328120	0.000000000000000	0.000000000000000
12	4.546355724334717	0.000000000000000	0.000000000000000	13.578750610351562	55.678878784179690	0.000000000000000	0.000000000000000
13	4.567764759063721	0.000000000000000	0.000000000000000	4.748079776763916	80.207954406738280	0.000000000000000	0.000000000000000
14	4.572002887725830	0.000000000000000	0.000000000000000	9.922846794128418	198.549743652343750	0.000000000000000	0.000000000000000
15	4.715917110443115	0.000000000000000	0.000000000000000	3.491629362106323	195.517318725585940	0.000000000000000	0.000000000000000
16	4.733915805816650	0.000000000000000	0.000000000000000	10.691597938537598	185.518936157226560	0.000000000000000	0.000000000000000
17	4.740435600280762	0.000000000000000	0.000000000000000	4.882492542266846	134.506729125976560	0.000000000000000	0.000000000000000
18	4.875494480133057	0.000000000000000	0.000000000000000	8.178583145141602	77.189430236816400	0.000000000000000	0.000000000000000
