,id,average_electricity_price,carbon_emitted,attr_function,attr_m,attr_c,attr_a,attr_d,run_number
299,300,6.169361114501952,0.0,0.0,13.424309730529785,21.652019500732425,0.0,0.0,4
300,301,6.195244789123535,0.0,0.0,13.578750610351562,192.5700836181641,0.0,0.0,4
301,302,6.337261199951173,0.0,0.0,2.674250364303589,217.58724975585938,0.0,0.0,4
302,303,6.389814376831055,0.0,0.0,8.619181632995605,209.11312866210938,0.0,0.0,4
303,304,6.390805721282959,0.0,0.0,13.509791374206545,75.00288391113281,0.0,0.0,4
304,305,6.450625419616699,0.0,0.0,-5.800220966339111,118.83228302001952,0.0,0.0,4
305,306,6.4890313148498535,0.0,0.0,-13.412497520446776,84.98201751708984,0.0,0.0,4
306,307,6.5951499938964835,0.0,0.0,1.229140996932983,213.154296875,0.0,0.0,4
307,308,6.728289604187013,0.0,0.0,-13.463611602783205,67.28995513916016,0.0,0.0,4
308,309,6.749691486358643,0.0,0.0,13.664315223693848,64.39708709716797,0.0,0.0,4
309,310,7.08585262298584,0.0,0.0,0.0,217.58724975585938,0.0,0.0,4
310,311,7.3389787673950195,0.0,0.0,0.0,130.88900756835938,0.0,0.0,4
311,312,7.426260948181152,0.0,0.0,-6.7105140686035165,43.48052978515625,0.0,0.0,4
312,313,8.033317565917969,0.0,0.0,-5.017305374145508,41.26748275756836,0.0,0.0,4
313,314,8.91605281829834,0.0,0.0,-10.972450256347656,4.617369174957275,0.0,0.0,4
314,315,8.981444358825684,0.0,0.0,-1.20019257068634,0.0,0.0,0.0,4
315,316,9.064071655273438,0.0,0.0,8.619181632995605,0.0,0.0,0.0,4
316,317,9.28049087524414,0.0,0.0,-12.025625228881836,0.0,0.0,0.0,4
317,318,9.476849555969238,0.0,0.0,-10.493731498718262,0.0,0.0,0.0,4
318,319,9.704633712768556,0.0,0.0,-11.01016330718994,21.652019500732425,0.0,0.0,4
319,320,10.032374382019043,0.0,0.0,-11.08581256866455,0.0,0.0,0.0,4
