,id,average_electricity_price,carbon_emitted,attr_function,attr_m,attr_c,attr_a,attr_d,run_number,x,y
0,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,0.0,130.88900756835938
1,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,0.3877551020408163,135.14138871796277
2,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,0.7755102040816326,139.39376986756616
3,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,1.163265306122449,143.64615101716956
4,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,1.5510204081632653,147.89853216677295
5,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,1.9387755102040816,152.15091331637635
6,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,2.326530612244898,156.40329446597974
7,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,2.7142857142857144,160.65567561558314
8,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,3.1020408163265305,164.90805676518653
9,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,3.4897959183673466,169.16043791478992
10,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,3.877551020408163,173.41281906439332
11,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,4.26530612244898,177.66520021399674
12,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,4.653061224489796,181.9175813636001
13,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,5.040816326530612,186.1699625132035
14,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,5.428571428571429,190.4223436628069
15,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,5.816326530612245,194.67472481241032
16,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,6.204081632653061,198.92710596201368
17,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,6.591836734693877,203.1794871116171
18,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,6.979591836734693,207.43186826122047
19,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,7.36734693877551,211.6842494108239
20,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,7.755102040816326,215.93663056042726
21,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,8.142857142857142,220.18901171003068
22,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,8.53061224489796,224.44139285963408
23,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,8.918367346938775,228.69377400923747
24,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,9.306122448979592,232.94615515884087
25,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,9.693877551020408,237.19853630844426
26,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,10.081632653061224,241.45091745804763
27,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,10.46938775510204,245.70329860765105
28,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,10.857142857142858,249.95567975725444
29,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,11.244897959183673,254.20806090685784
30,1,3.024631261825562,0.0,0.0,10.966667175292967,130.88900756835938,0.0,0.0,1,11.63265306122449,258.46044205646126
