,contributed_CCGT,contributed_Coal,contributed_Onshore,contributed_Offshore,contributed_PV,contributed_Nuclear,contributed_Recip_gas,contributed_Biomass,total_CCGT,total_Coal,total_Onshore,total_Offshore,total_PV,total_Nuclear,total_Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,335628.53999999876,210222.9499999997,23300.55530880004,29579.745223999984,3154.551064599939,165604.86687359976,12250.615000000002,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,12982294244.32404,90.7081371861788,1188.2241303540977
1,245942.3400000003,184656.17999999976,23464.752699000044,29595.668287999964,3122.2863189999775,165604.86687359976,1884.7100000000005,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,7669751514.335696,55.60196945099099,926.2203783996412
2,338672.5799999988,206475.97999999957,21601.84304159999,29224.130127999983,1658.9456695999324,165604.86687359976,12787.509999999998,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,15996700938.670801,90.34856999459544,1188.1038264000392
3,370192.19999999803,202405.89999999956,23278.20383160005,29656.706700000013,3188.160174599965,165604.86687359976,13135.739999999998,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,32810511146.556828,110.22669092767565,1244.5905535281984
4,118744.08000000007,162649.93999999992,22191.845221500018,29595.668287999968,3116.600719849977,148459.39984960004,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,18776615855.124588,41.80019531954929,603.9872332161215
5,357285.47999999824,224098.5099999996,23464.752699000044,29595.668287999964,3122.2863189999775,165604.86687359976,12000.355000000003,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,33859551789.959145,92.23654506929768,1262.6887972669774
6,168076.98000000024,126415.7999999999,25582.054003500038,33535.97722699999,4482.611414499983,135545.01540160022,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,13814226196.321344,44.693171081086575,624.5348701284018
7,177321.06000000017,155307.67999999988,31310.357158399936,38306.24775700007,7415.26058399993,145936.22987440007,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,-10328748183.221628,43.281581888312644,706.7038370566426
8,2629704.0,37540.8,23020.55743680004,29579.745223999984,84979.74677660009,165604.86687359976,0.0,0,111112.0,14475.0,8756.1,6983.8,48177.799999999996,9361.0,670.0,30.9,-50787525387.334816,48.476655995210024,5422.067586038403
9,1872024.0,79551.43999999993,23182.78170150004,29595.668287999964,84110.32315950004,165604.86687359976,0.0,0,111112.0,14475.0,8756.1,6983.8,48177.799999999996,9361.0,670.0,30.9,-58632089373.379196,45.480622261121,3977.719644113122
10,2570568.0,35631.369999999995,21342.258237599934,29224.130127999983,44689.966981599784,165604.86687359976,0.0,0,111112.0,14475.0,8756.1,6983.8,48177.799999999996,9361.0,670.0,30.9,-65382907050.42713,49.46464715834653,5297.760807755268
11,2758879.200000002,0.0,22990.82846940002,29656.706700000013,85883.59041874977,165604.86687359976,0.0,0,111112.0,14475.0,8756.1,6983.8,48177.799999999996,9361.0,670.0,30.9,-71702300801.32785,48.67286963234421,5600.524776000008
12,1483944.0,0.0,21366.77389150001,28781.929371999966,83893.21468685004,141446.41733600013,0.0,0,111112.0,14475.0,8756.1,6983.8,48177.799999999996,9361.0,670.0,30.9,-87357756441.85129,39.035311095857345,3012.4063200000014
13,2746128.0,37180.56,23182.781701500044,29595.668287999964,84110.57399900003,165604.86687359976,0.0,0,111112.0,14475.0,8756.1,6983.8,48177.799999999996,9361.0,670.0,30.9,-98486187329.9351,47.833037078489205,5657.604467222888
14,1273272.0,63015.77999999994,22372.42153700002,29947.288063999993,101760.97923530002,128576.26023200026,0.0,0,111112.0,14475.0,8756.1,6983.8,48177.799999999996,9361.0,670.0,30.9,-123265346945.79059,36.632904778846545,2725.3554454604423
15,1537536.0,32105.60000000001,24097.376320000098,32280.30657600002,158230.9488239002,122668.96131840024,0.0,0,111112.0,14475.0,8756.1,6983.8,48177.799999999996,9361.0,670.0,30.9,-156127646476.56558,34.31456799849732,3192.8384516288015
16,15708.0,3493.92,16298.449337300079,27502.050212999995,153736.37345974994,1251725.2383775993,0.0,0,117112.0,14475.0,9129.9,6983.8,117937.79999999999,58861.0,670.0,31.7,-232182243673.03036,42.305901896483185,39.68356610016001
17,0.0,0.0,14784.500992000003,26776.472740999965,149808.99749735033,1106212.8538832006,0.0,0,117112.0,14475.0,9129.9,6983.8,117937.79999999999,58861.0,670.0,31.7,-257281075641.69055,52.875591085274046,0.0
18,75768.0,0.0,15700.968331300106,27958.202535999997,81198.31608090171,1355148.6709543995,0.0,0,117112.0,14475.0,9129.9,6983.8,117937.79999999999,58861.0,670.0,31.7,-282274699438.8,48.01961642081229,153.80904
19,12936.0,18782.440000000002,16663.75854440005,27244.948425999988,155524.2150909502,1260611.2489095994,0.0,0,117112.0,14475.0,9129.9,6983.8,117937.79999999999,58861.0,670.0,31.7,-310514836419.9297,28.566540362328013,68.17117905112
20,0.0,0.0,12759.44820069999,22987.95003299997,135543.8117279503,919486.4817600009,0.0,0,117112.0,14475.0,9129.9,6983.8,117937.79999999999,58861.0,670.0,31.7,-342579853145.4527,61.89272979953774,0.0
21,69879.6,286.77000000000004,16952.199121799997,27643.515738999973,149913.9761066503,1294507.0853511994,0.0,0,117112.0,14475.0,9129.9,6983.8,117937.79999999999,58861.0,670.0,31.7,-386442894281.0699,36.08148639451941,142.49548600446002
22,0.0,0.0,13545.966735200003,23791.110432999973,130053.48804420033,853808.8759200007,0.0,0,117112.0,14475.0,9129.9,6983.8,117937.79999999999,58861.0,670.0,31.7,-437739025468.555,51.591910346825756,0.0
23,0.0,0.0,13592.841092800052,24187.423775999996,177924.96998345052,955974.040560001,0.0,0,117112.0,14475.0,9129.9,6983.8,117937.79999999999,58861.0,670.0,31.7,-499690308407.5808,66.22712127043833,0.0
