,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,0,0,16.5,0,22.7,0,0,40,6761949124.26867
1,0,0,16.5,0,22.7,0,0,40,11285749196.336922
2,0,0,16.5,0,22.7,0,0,40,14300510691.69457
3,0,0,16.5,0,22.7,0,0,40,17315272187.05222
4,0,0,16.5,0,22.7,0,0,40,20330033682.40987
5,0,0,16.5,0,22.7,0,0,40,23344795177.767517
6,0,0,16.5,0,22.7,0,0,40,26359556673.125168
7,0,0,16.5,0,22.7,0,0,40,29374318168.48282
8,0,0,16.5,0,22.7,0,0,40,32389079663.840466
9,0,0,16.5,0,22.7,0,0,40,35403841159.19811
10,0,0,16.5,0,22.7,0,0,40,38418602654.55576
11,0,0,16.5,0,22.7,0,0,40,41433364149.913414
12,0,0,16.5,0,22.7,0,0,40,44448125645.27106
13,0,0,16.5,0,22.7,0,0,40,47462887140.62871
14,0,0,16.5,0,22.7,0,0,40,50477648635.98636
15,0,0,16.5,0,22.7,0,0,40,53492410131.344
16,0,0,10.3,0,22.7,0,0,40,56390793564.17747
17,0,0,10.3,0,22.7,0,0,40,59289176997.01093
18,0,0,10.3,0,22.7,0,0,40,62187560429.8444
19,0,0,10.3,0,22.7,0,0,40,65085943862.677864
20,0,0,10.3,0,22.7,0,0,40,67984327295.51133
21,0,0,10.3,0,22.7,0,0,40,70882710728.34479
22,0,0,10.3,0,22.7,0,0,40,73781104924.69464
23,0,0,10.3,0,10.0,0,0,40,76783230691.55649
24,0,0,0.0,0,10.0,0,0,40,79613319726.25809
25,0,0,0.0,0,0.0,0,0,40,80552592036.06563
26,0,0,0.0,0,0.0,0,0,40,81491864345.87317
27,0,0,0.0,0,0.0,0,0,40,82431136655.68071
28,0,0,0.0,0,0.0,0,0,40,83370408965.48825
29,0,0,0.0,0,0.0,0,0,40,84309681275.2958
30,0,0,0.0,0,0.0,0,0,40,85248953585.10335
31,0,0,0.0,0,0.0,0,0,40,86188225894.91089
32,0,0,0.0,0,0.0,0,0,40,87127498204.71844
33,0,0,0.0,0,0.0,0,0,40,88066770514.52599
34,0,0,0.0,0,0.0,0,0,40,89006042824.33353
35,0,0,0.0,0,0.0,0,0,40,89945315134.14107
36,0,0,0.0,0,0.0,0,0,40,90884587443.94861
37,0,0,0.0,0,0.0,0,0,40,91823859753.75616
38,0,0,0.0,0,0.0,0,0,40,92763132063.5637
39,0,0,0.0,0,0.0,0,0,40,93703051474.19244
