,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,108336.0,54042.0,33647.299999999945,22379.499999999996,13453.00000000001,35247.0,2297.0,0,-2270507378193.692
1,147936.0,54042.0,35337.09999999998,22379.499999999996,13453.00000000001,35247.0,5760.0,0,-7554555927065.291
2,147936.0,54042.0,35277.49999999997,22379.499999999996,13453.00000000001,35247.0,5760.0,0,-11089496246682.865
3,147936.0,54042.0,35220.49999999997,22379.499999999996,13453.00000000001,35247.0,5720.0,0,-14828762516491.17
4,147936.0,54042.0,35178.799999999974,22379.499999999996,13453.00000000001,35247.0,8120.0,0,-19017205711329.098
5,147936.0,54042.0,35047.49999999996,22379.499999999996,13453.00000000001,35247.0,11580.0,0,-22870506112847.332
6,147936.0,54042.0,34943.29999999995,22379.499999999996,13453.00000000001,35247.0,14580.0,0,-26625470344039.633
7,4922154.0,54042.0,39946.29999999996,22379.499999999996,13453.00000000001,35247.0,15920.0,0,-55428310029638.36
8,5913367.0,54042.0,44516.29999999997,22379.499999999996,13453.00000000001,35247.0,19660.0,0,-90674079655231.05
9,6774169.0,54042.0,48065.99999999995,22379.499999999996,13453.00000000001,35247.0,22580.0,0,-110291629405584.84
10,7659126.0,54042.0,52191.69999999996,22379.499999999996,13453.00000000001,35247.0,24940.0,0,-127317409740209.81
11,8547668.0,54042.0,56159.699999999975,22379.499999999996,13453.00000000001,35247.0,26440.0,0,-144786072615740.9
12,9365788.0,47979.0,58819.79999999995,22379.499999999996,13453.00000000001,35247.0,26560.0,0,-153500218594165.62
13,10132648.0,36216.0,62248.39999999995,22379.499999999996,13453.00000000001,35247.0,20820.0,0,-167745990771750.16
14,10963590.0,36216.0,66025.89999999998,22379.499999999996,13453.00000000001,35247.0,19580.0,0,-180177417044317.44
15,7129936.0,36216.0,69299.00000000003,22360.299999999996,13453.00000000001,35247.0,21220.0,0,-187405580964263.38
16,8121136.0,36216.0,71521.10000000011,22360.299999999996,13453.00000000001,35247.0,20740.0,0,-190699832722953.56
17,8317007.0,31736.0,73754.10000000008,21880.299999999996,13453.00000000001,35247.0,21180.0,0,-194738748547271.28
18,7542078.0,22076.0,75381.00000000006,21700.299999999996,13453.00000000001,35247.0,22120.0,0,-201607932634377.78
19,7804336.0,1980.0,77483.10000000003,21520.299999999996,13453.00000000001,35247.0,23560.0,0,-206982069367958.8
20,9003794.0,1980.0,78740.40000000005,21070.299999999996,13189.000000000011,35247.0,23380.0,0,-211499454245888.6
21,9410052.0,1980.0,81790.00000000004,20890.299999999996,13015.100000000006,35247.0,23260.0,0,-216768425157248.9
22,10496710.0,1980.0,85038.00000000003,20890.299999999996,12050.900000000029,35247.0,25160.0,0,-220582259122204.94
23,10702568.0,0.0,87081.60000000002,19885.899999999994,8916.899999999989,35247.0,24500.0,0,-224863222795465.7
24,10878426.0,0.0,89280.40000000002,17011.9,4475.499999999997,35247.0,24360.0,0,-229422419303845.1
25,10942413.0,0.0,88735.50000000003,17011.9,1191.100000000001,35247.0,23420.0,0,-234200673973123.34
26,10951200.0,0.0,87029.19999999998,12749.9,2.0,35247.0,21820.0,0,-239298768901016.4
27,12067200.0,0.0,90424.4,9901.900000000001,2.0,35247.0,20500.0,0,-244334446338144.78
28,13243200.0,0.0,93513.49999999997,7716.700000000001,2.0,35247.0,18900.0,0,-249395814502459.1
29,13202400.0,0.0,92570.99999999996,6105.7,2.0,35247.0,19420.0,0,-254509640564908.25
30,13306800.0,0.0,91400.0,6105.7,0.0,35247.0,18120.0,0,-259561328982030.53
31,13299600.0,0.0,92560.0,2010.6999999999998,0.0,35247.0,18680.0,0,-264849392586655.22
32,14412000.0,0.0,90540.0,0.0,0.0,35247.0,19260.0,0,-270679633651106.28
33,14305200.0,0.0,88740.0,0.0,0.0,35247.0,19440.0,0,-275642010843519.1
34,15405600.0,0.0,88200.0,0.0,0.0,35247.0,18900.0,0,-281281789204300.12
35,15478800.0,0.0,86980.0,0.0,0.0,35247.0,19860.0,0,-286922193082316.2
36,15494400.0,0.0,85540.0,0.0,0.0,35247.0,20820.0,0,-293130651526537.56
37,15508800.0,0.0,86660.0,0.0,0.0,35247.0,20680.0,0,-299035514880861.7
38,14744400.0,0.0,86400.0,0.0,0.0,35247.0,20900.0,0,-304398998202061.4
39,12501600.0,0.0,86000.0,0.0,0.0,35247.0,21940.0,0,-309476676857879.44
