,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,0,0,44.0,0,27.400000000000002,0,0,20,22943198160.81605
1,0,0,44.0,0,27.400000000000002,0,0,20,30454991055.961395
2,0,0,44.0,0,27.400000000000002,0,0,20,37966783951.10675
3,0,0,44.0,0,27.400000000000002,0,0,20,45478576846.25209
4,0,0,44.0,0,27.400000000000002,0,0,20,52990369741.397446
5,0,0,44.0,0,27.400000000000002,0,0,20,60502162636.5428
6,0,0,44.0,0,27.400000000000002,0,0,20,68013955531.68814
7,0,0,44.0,0,27.400000000000002,0,0,20,75525748426.8335
8,0,0,44.0,0,27.400000000000002,0,0,20,83037541321.97884
9,0,0,44.0,0,27.400000000000002,0,0,20,90549334217.12419
10,0,0,40.0,0,27.400000000000002,0,0,20,98153065957.06924
11,0,0,40.0,0,27.400000000000002,0,0,20,105756797697.01428
12,0,0,40.0,0,27.400000000000002,0,0,20,113360529436.95935
13,0,0,40.0,0,27.400000000000002,0,0,20,120964261176.90442
14,0,0,40.0,0,27.400000000000002,0,0,20,128567992916.84949
15,0,0,40.0,0,27.400000000000002,0,0,20,136171724656.79456
16,0,0,35.4,0,27.400000000000002,0,0,20,143723952035.93347
17,0,0,35.4,0,27.400000000000002,0,0,20,151276179415.07245
18,0,0,35.4,0,27.400000000000002,0,0,20,158828406794.2114
19,0,0,35.4,0,27.400000000000002,0,0,20,166380634173.35037
20,0,0,35.4,0,27.400000000000002,0,0,20,173932861552.48932
21,0,0,35.4,0,27.400000000000002,0,0,20,181485092225.79587
22,0,0,35.4,0,22.1,0,0,20,188091773539.29614
23,0,0,35.4,0,22.1,0,0,20,194698462936.73495
24,0,0,35.4,0,5.0,0,0,20,198888042964.5165
25,0,0,35.4,0,0.0,0,0,20,202027382518.32327
26,0,0,20.7,0,0.0,0,0,20,204119409169.7055
27,0,0,0.0,0,0.0,0,0,20,205169727369.4607
28,0,0,0.0,0,0.0,0,0,20,206220045569.21588
29,0,0,0.0,0,0.0,0,0,20,207270363768.97104
30,0,0,0.0,0,0.0,0,0,20,207270363768.97104
31,0,0,0.0,0,0.0,0,0,20,207270363768.97104
32,0,0,0.0,0,0.0,0,0,20,207270363768.97104
33,0,0,0.0,0,0.0,0,0,20,207270363768.97104
34,0,0,0.0,0,0.0,0,0,20,207270363768.97104
35,0,0,0.0,0,0.0,0,0,20,207270363768.97104
36,0,0,0.0,0,0.0,0,0,20,207270363768.97104
37,0,0,0.0,0,0.0,0,0,20,207270363768.97104
38,0,0,0.0,0,0.0,0,0,20,207270363768.97104
39,0,0,0.0,0,0.0,0,0,20,207270363768.97104
