,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,515.0,0,65.5,2.3,108.4,0,0.0,0,-4290906748.665492
1,1715.0,0,385.5,2.3,124.4,0,80.0,0,-7478275418.136255
2,1715.0,0,385.5,2.3,140.4,0,80.0,0,-10061203231.307228
3,1715.0,0,385.5,2.3,140.4,0,80.0,0,-12672856146.601744
4,1715.0,0,385.5,2.3,172.4,0,200.0,0,-15302688411.697178
5,1715.0,0,385.5,2.3,204.4,0,240.0,0,-17906128400.936134
6,1715.0,0,385.5,2.3,220.4,0,260.0,0,-20590131705.685596
7,1715.0,0,1125.5,2.3,220.4,0,260.0,0,-21037073447.455643
8,1200.0,0,1185.5,2.3,220.4,0,300.0,0,-21447025399.02285
9,1200.0,0,1245.5,2.3,252.4,0,300.0,0,-21883943034.51432
10,1200.0,0,1305.5,2.3,268.4,0,340.0,0,-22312518581.45351
11,1200.0,0,1445.5,2.3,268.4,0,320.0,0,-22768063990.988625
12,1200.0,0,1665.5,2.3,300.4,0,200.0,0,-23219689548.63489
13,1200.0,0,1900.2,2.3,300.4,0,240.0,0,-23672736994.06726
14,1200.0,0,1940.2,2.3,300.4,0,220.0,0,-24133823997.28626
15,1200.0,0,1984.9,0.0,300.4,0,220.0,0,-24598015469.16835
16,1200.0,0,2044.9,0.0,300.4,0,260.0,0,-25054573663.32933
17,1200.0,0,2104.9,0.0,300.4,0,260.0,0,-25511448309.078445
18,1200.0,0,2124.9,0.0,300.4,0,240.0,0,-25968071248.061718
19,0.0,0,2124.9,0.0,300.4,0,180.0,0,-26437075305.02623
20,0.0,0,2138.0,0.0,300.4,0,200.0,0,-26904775916.21226
21,0.0,0,2158.0,0.0,295.59999999999997,0,140.0,0,-27376227573.50388
22,0.0,0,2178.0,0.0,295.59999999999997,0,160.0,0,-27843281935.71199
23,0.0,0,2160.0,0.0,290.7,0,180.0,0,-28321159371.80751
24,0.0,0,2180.0,0.0,201.9,0,120.0,0,-28840662807.528564
25,0.0,0,2200.0,0.0,197.0,0,140.0,0,-29361661242.441757
26,0.0,0,2200.0,0.0,192.0,0,140.0,0,-29885664356.84165
27,0.0,0,2220.0,0.0,176.0,0,160.0,0,-30418288772.16274
28,0.0,0,2220.0,0.0,160.0,0,160.0,0,-30953877937.232033
29,0.0,0,2240.0,0.0,160.0,0,160.0,0,-31487021841.366627
30,0.0,0,2260.0,0.0,128.0,0,160.0,0,-32036048225.35192
31,0.0,0,1700.0,0.0,96.0,0,160.0,0,-32601068035.047955
32,0.0,0,980.0,0.0,80.0,0,160.0,0,-33135369847.515373
33,0.0,0,940.0,0.0,80.0,0,180.0,0,-33647620162.53563
34,0.0,0,900.0,0.0,80.0,0,200.0,0,-34153970117.545937
35,0.0,0,860.0,0.0,48.0,0,220.0,0,-34519004712.51949
36,0.0,0,740.0,0.0,32.0,0,220.0,0,-34709160640.75042
37,0.0,0,540.0,0.0,32.0,0,220.0,0,-34244303775.72805
38,0.0,0,560.0,0.0,0.0,0,220.0,0,-34422195132.657974
39,0.0,0,520.0,0.0,0.0,0,220.0,0,-34235603691.491135
