,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,31912.0,14475.0,8855.6,6983.8,3377.7999999999997,9361.0,930.0,10,-197230201810.86353
1,31912.0,14475.0,11538.800000000001,6983.8,3377.7999999999997,9361.0,930.0,10,-297988197572.81683
2,31912.0,14475.0,26033.399999999994,6983.8,3377.7999999999997,9361.0,790.0,10,-228329848727.33725
3,31912.0,14475.0,39038.89999999998,6983.8,3377.7999999999997,9361.0,790.0,10,-238198760275.61075
4,31912.0,14475.0,51352.79999999999,6983.8,3377.7999999999997,9361.0,680.0,10,-357945565215.0453
5,31912.0,14475.0,63226.29999999999,6983.8,3377.7999999999997,9361.0,680.0,10,-738643849722.638
6,31912.0,14475.0,75136.09999999995,6983.8,3377.7999999999997,9361.0,670.0,10,-1347733506778.1558
7,31912.0,14475.0,75109.89999999994,6983.8,3377.7999999999997,9361.0,670.0,10,-1988578323769.825
8,31511.0,14475.0,75090.89999999995,6983.8,3377.7999999999997,9361.0,120.0,10,-2637356227714.015
9,30581.0,14475.0,75072.99999999994,6983.8,3377.7999999999997,9361.0,120.0,10,-3278290589467.6953
10,29981.0,12463.0,75046.69999999994,6983.8,3377.7999999999997,9361.0,120.0,10,-3857344357014.545
11,29517.0,10502.0,74982.19999999994,6983.8,3377.7999999999997,9361.0,0.0,10,-4480599702631.8
12,28802.0,10502.0,84589.99999999999,6983.8,3377.7999999999997,9361.0,0.0,10,-5125779743477.246
13,27552.0,10502.0,93996.19999999998,6983.8,3377.7999999999997,9361.0,0.0,10,-5826782942274.272
14,26057.0,10502.0,103329.09999999999,6983.8,3377.7999999999997,9361.0,0.0,10,-6477437439196.82
15,23312.0,10502.0,112562.70000000001,6983.8,3377.7999999999997,9361.0,0.0,10,-7105963662302.878
16,23312.0,10502.0,121780.70000000001,6983.8,3377.7999999999997,9361.0,0.0,10,-7698389339725.982
17,19433.0,10502.0,131055.00000000003,6983.8,3377.7999999999997,9361.0,0.0,10,-8297153818733.909
18,18169.0,10502.0,140143.40000000002,6983.8,3377.7999999999997,9361.0,0.0,10,-8935107650502.787
19,14984.0,10502.0,150701.00000000003,6983.8,3377.7999999999997,9361.0,0.0,10,-9661783276456.021
20,14184.0,10502.0,159685.6,6979.5,3377.7999999999997,9361.0,0.0,10,-10425127431804.736
21,13608.0,6562.0,168396.19999999998,6979.5,3377.7999999999997,9361.0,0.0,10,-11211060635530.191
22,12992.0,6562.0,177363.39999999997,6919.5,3377.7999999999997,9361.0,0.0,10,-11929712473949.186
23,10872.0,4541.0,186420.39999999994,6859.5,3377.7999999999997,9361.0,0.0,10,-12673643516634.357
24,10464.0,4541.0,195559.3,6769.5,3377.7999999999997,9361.0,0.0,10,-13442369663536.14
25,10464.0,4541.0,204805.3999999999,6679.5,3320.0000000000005,9361.0,0.0,10,-14153820870559.578
26,10464.0,4541.0,214509.29999999993,6589.5,3274.600000000001,9361.0,0.0,10,-14800820449049.846
27,10464.0,2533.0,223612.49999999994,6589.5,3005.5999999999995,9361.0,0.0,10,-15401917361476.547
28,9544.0,2170.0,232592.39999999994,6305.1,2151.100000000001,9361.0,0.0,10,-16006003177190.87
29,4500.0,560.0,241745.2999999999,5652.3,1036.2,9361.0,0.0,10,-16577931900565.525
30,4441.0,560.0,250493.19999999992,5652.3,293.7,9361.0,0.0,10,-17156918292194.664
31,910.0,560.0,256294.39999999997,3842.3,0.4,9361.0,0.0,10,-17699851676843.16
32,910.0,560.0,251362.7999999999,2889.3,0.4,9361.0,0.0,10,-18130862632224.72
33,910.0,560.0,248014.89999999994,2290.5,0.4,9361.0,0.0,10,-18454333702447.85
34,910.0,0.0,244420.79999999996,2022.0,0.4,9361.0,0.0,10,-18709425279674.215
35,0.0,0.0,241300.0,2022.0,0.0,9361.0,0.0,10,-18959218904785.023
36,0.0,0.0,239280.0,731.0,0.0,9361.0,0.0,10,-19188060359483.52
37,0.0,0.0,239640.0,0.0,0.0,9361.0,0.0,10,-19444792034248.977
