,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,31912.0,14475.0,8855.6,6983.8,3377.7999999999997,9361.0,930.0,0,-127476950781.86365
1,31912.0,14475.0,9698.800000000003,6983.8,3377.7999999999997,9361.0,930.0,0,-242823267263.92117
2,31912.0,14475.0,17213.4,6983.8,3377.7999999999997,9361.0,790.0,0,-314999914533.63007
3,31912.0,14475.0,24258.900000000012,6983.8,3377.7999999999997,9361.0,790.0,0,-401477565398.2087
4,31912.0,14475.0,31272.800000000007,6983.8,3377.7999999999997,9361.0,680.0,0,-581379690365.3112
5,31912.0,14475.0,38386.3,6983.8,3377.7999999999997,9361.0,680.0,0,-839162437278.6389
6,31912.0,14475.0,44236.1,6983.8,3377.7999999999997,9361.0,670.0,0,-1065946620402.4603
7,31912.0,14475.0,44209.9,6983.8,3377.7999999999997,9361.0,670.0,0,-1385172680979.9229
8,31912.0,14475.0,44190.899999999994,6983.8,3377.7999999999997,9361.0,660.0,0,-1715395237080.0037
9,31912.0,14475.0,44173.0,6983.8,3377.7999999999997,9361.0,660.0,0,-2054057025875.647
10,31912.0,14475.0,44146.7,6983.8,3377.7999999999997,9361.0,660.0,0,-2303781883420.671
11,31912.0,14475.0,44082.2,6983.8,3377.7999999999997,9361.0,540.0,0,-2579885861016.7334
12,30286.0,14475.0,50150.0,6983.8,3377.7999999999997,9361.0,540.0,0,-2896242841362.296
13,29036.0,14475.0,57836.2,6983.8,3377.7999999999997,9361.0,540.0,0,-3220345905420.968
14,27361.0,14475.0,65269.1,6983.8,3377.7999999999997,9361.0,540.0,0,-3585771974509.6772
15,24616.0,14475.0,72562.7,6983.8,3377.7999999999997,9361.0,0.0,0,-4053055675145.5156
16,24616.0,14475.0,79680.7,6983.8,3377.7999999999997,9361.0,0.0,0,-4603046166656.956
17,20737.0,14475.0,87175.0,6983.8,3377.7999999999997,9361.0,0.0,0,-5310549522027.275
18,19009.0,14475.0,94503.4,6983.8,3377.7999999999997,9361.0,0.0,0,-6049206385664.92
19,16584.0,14475.0,100400.99999999999,6983.8,3377.7999999999997,9361.0,0.0,0,-6719576815553.336
20,15364.0,14475.0,107785.60000000002,6979.5,3377.7999999999997,9361.0,0.0,0,-7528663741488.08
21,14788.0,14475.0,114856.20000000004,6979.5,3377.7999999999997,9361.0,0.0,0,-8307827544380.209
22,14172.0,14475.0,120663.40000000004,6919.5,3377.7999999999997,9361.0,0.0,0,-9137985146132.56
23,12052.0,12514.0,126260.40000000004,6859.5,3377.7999999999997,9361.0,0.0,0,-9969837513124.174
24,11644.0,12151.0,131379.30000000005,6769.5,3377.7999999999997,9361.0,0.0,0,-10843199876238.988
25,11644.0,12151.0,136325.40000000002,6679.5,3320.0000000000005,9361.0,0.0,0,-11678675490312.17
26,11644.0,12151.0,141089.30000000005,6589.5,3274.600000000001,9361.0,0.0,0,-12536814159283.992
27,10464.0,12151.0,146172.50000000003,6589.5,3005.5999999999995,9361.0,0.0,0,-13435682216613.193
28,9544.0,10143.0,151132.40000000002,6305.1,2151.100000000001,9361.0,0.0,0,-14371996020925.688
29,4500.0,8163.0,156305.30000000002,5652.3,1036.2,9361.0,0.0,0,-12841423284452.61
30,4441.0,4541.0,161213.2,5652.3,293.7,9361.0,0.0,0,-11228142336608.291
31,910.0,2021.0,165014.4,3842.3,0.4,9361.0,0.0,0,4084808315181.1133
32,910.0,2021.0,162822.8,2889.3,0.4,9361.0,0.0,0,19183992481921.29
33,910.0,2021.0,159714.9,2290.5,0.4,9361.0,0.0,0,44461525060549.89
34,910.0,2021.0,155840.8,2022.0,0.4,9361.0,0.0,0,69282650992880.91
35,0.0,2021.0,152120.0,2022.0,0.0,9361.0,0.0,0,106208852883554.7
36,0.0,0.0,150880.0,731.0,0.0,9361.0,0.0,0,144491048231970.8
37,0.0,0.0,150960.0,0.0,0.0,9361.0,0.0,0,184641640925939.66
