,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,31912.0,14475.0,8855.6,6983.8,3377.7999999999997,9361.0,930.0,40,-106928037084.44876
1,31912.0,14475.0,12638.800000000003,6983.8,3377.7999999999997,9361.0,930.0,40,-193191922259.42154
2,31912.0,14475.0,24273.399999999998,6983.8,3377.7999999999997,9361.0,790.0,40,-315594486664.98834
3,31912.0,14475.0,35178.9,6983.8,3377.7999999999997,9361.0,790.0,40,-448785353358.285
4,31912.0,14475.0,45732.799999999996,6983.8,3377.7999999999997,9361.0,680.0,40,-614133904235.2079
5,31912.0,14475.0,55446.29999999999,6983.8,3377.7999999999997,9361.0,680.0,40,-762750532694.3376
6,31912.0,14475.0,66416.09999999998,6983.8,3377.7999999999997,9361.0,670.0,40,-921788728305.2549
7,31912.0,14475.0,66389.89999999998,6983.8,3377.7999999999997,9361.0,670.0,40,-1073831231067.125
8,29045.0,14475.0,66370.89999999998,6983.8,3377.7999999999997,9361.0,660.0,40,-1224519424104.0557
9,29045.0,14475.0,66352.99999999999,6983.8,3377.7999999999997,9361.0,660.0,40,-1373856529607.9243
10,29045.0,14475.0,66326.69999999998,6983.8,3377.7999999999997,9361.0,660.0,40,-1520934081730.083
11,28116.0,14475.0,66262.19999999998,6983.8,3377.7999999999997,9361.0,660.0,40,-1674722109362.3433
12,25898.0,12454.0,77189.99999999996,6983.8,3377.7999999999997,9361.0,0.0,40,-1806682508593.377
13,25163.0,11894.0,87856.19999999997,6983.8,3377.7999999999997,9361.0,0.0,40,-1986780571264.922
14,23668.0,9886.0,98449.09999999999,6983.8,3377.7999999999997,9361.0,0.0,40,-2184810408473.941
15,20923.0,9886.0,108482.7,6983.8,3377.7999999999997,9361.0,0.0,40,-2350319816125.9106
16,20923.0,9886.0,118500.70000000001,6983.8,3377.7999999999997,9361.0,0.0,40,-2478819831560.938
17,17329.0,7925.0,128395.00000000001,6983.8,3377.7999999999997,9361.0,0.0,40,-2590155034519.6143
18,13111.0,6315.0,138043.4,6983.8,3377.7999999999997,9361.0,0.0,40,-2676594200476.708
19,12306.0,2343.0,147861.0,6983.8,3377.7999999999997,9361.0,0.0,40,-2761773243985.9004
20,6885.0,1980.0,157705.60000000003,6979.5,3377.7999999999997,9361.0,0.0,40,-2843127125124.6675
21,4785.0,1980.0,167516.19999999992,6979.5,3377.7999999999997,9361.0,0.0,40,-2916014822528.3374
22,3030.0,0.0,177703.39999999994,6919.5,3377.7999999999997,9361.0,0.0,40,-2986657015665.677
23,0.0,0.0,188000.39999999994,6859.5,3377.7999999999997,9361.0,0.0,40,-3071023704009.997
24,0.0,0.0,198499.29999999993,6769.5,3370.9000000000005,9361.0,0.0,40,-3139549463643.388
25,0.0,0.0,208825.3999999999,6679.5,3312.7000000000003,5821.0,0.0,40,-3202737886344.1064
26,0.0,0.0,219252.49999999994,6589.5,3268.7000000000007,3506.0,0.0,40,-3264868208373.9033
27,0.0,0.0,218194.09999999998,6589.5,3004.899999999999,3506.0,0.0,40,-3326492729507.2163
28,0.0,0.0,229108.49999999997,6305.1,2150.4000000000005,1179.0,0.0,40,-3405438619758.6333
29,0.0,0.0,230198.39999999994,5652.3,1035.5,1179.0,0.0,40,-3486844819457.7705
30,0.0,0.0,229632.39999999997,5022.3,293.7,1179.0,0.0,40,-3574896202694.432
31,0.0,0.0,225403.49999999997,3842.3,0.4,0.0,0.0,40,-3667334009482.0654
32,0.0,0.0,224880.29999999996,2889.3,0.4,0.0,0.0,40,-3758878582171.764
33,0.0,0.0,235579.29999999996,2290.5,0.4,0.0,0.0,40,-3849718386498.513
34,0.0,0.0,235104.09999999998,2022.0,0.4,0.0,0.0,40,-3939845692988.284
35,0.0,0.0,224640.0,1763.0,0.0,0.0,0.0,40,-4042509137589.955
36,0.0,0.0,203540.0,731.0,0.0,0.0,0.0,40,-4145616226703.371
37,0.0,0.0,192440.0,0.0,0.0,0.0,0.0,40,-4248533875243.4585
