,contributed_CCGT,contributed_Coal,contributed_Onshore,contributed_Offshore,contributed_PV,contributed_Nuclear,contributed_Recip_gas,contributed_Biomass,total_CCGT,total_Coal,total_Onshore,total_Offshore,total_PV,total_Nuclear,total_Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,338589.1799999988,207583.5599999995,23300.55530880004,29579.745223999984,3154.551064599939,165604.86687359976,11863.100000000004,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,104.112556,12445796844.161022,89.95590102889429,1187.5580445368785
1,267147.78000000044,160222.27,23464.752699000044,29595.668287999964,3122.2863189999775,165604.86687359976,3323.704999999999,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,104.112556,7530986999.368522,57.20012790784255,916.8370532234612
2,359524.6199999982,188022.36999999965,21601.84304159999,29224.130127999983,1658.9456695999324,165604.86687359976,12797.21,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,104.112556,16802334682.364506,92.47127886078715,1189.27581015326
3,338956.85999999894,234567.58999999953,23278.20383160005,29656.706700000013,3188.160174599965,165604.86687359976,13135.739999999998,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,104.112556,33993462779.718838,109.10966451921415,1252.0713840708177
4,148890.54000000012,134471.43,22191.845221500018,29595.668287999968,3116.600719849977,148459.39984960004,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,104.112556,21268525099.418736,43.8830866858654,602.3070761591422
5,362715.71999999805,218474.4999999996,23464.752699000044,29595.668287999964,3122.2863189999775,165604.86687359976,12250.615000000002,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,104.112556,37258683503.17572,93.2756689335048,1262.5477676009975
6,134177.94000000006,158406.84999999995,25582.054003500038,33535.97722699999,4482.611414499983,135545.01540160022,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,104.112556,17533565578.88101,42.935707230821826,625.8499464763016
7,185953.98000000019,148121.83999999997,31310.357158399936,38306.24775700007,7415.26058399993,145936.22987440007,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,104.112556,-6740341445.013268,44.42281093714155,708.9767362923216
8,323563.01999999897,227288.60999999993,23020.55743680004,29579.745223999984,3154.551064599939,165604.86687359976,5849.099999999996,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,115.49665399999999,-35210571066.57766,95.86808163949729,1188.816328896781
9,221573.80000000022,211216.80999999982,23182.78170150004,29595.668287999964,3122.2863189999775,165604.86687359976,1299.8000000000002,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,115.49665399999999,-39885598481.856346,60.82726758522413,925.5905147603828
10,321801.0199999989,231026.69999999975,21342.258237599934,29224.130127999983,1658.9456695999324,165604.86687359976,6615.399999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,115.49665399999999,-29424538758.420082,95.61443283663898,1193.382304446601
11,367323.99999999814,214645.63999999955,22998.474552600022,29656.706700000013,3188.160174599965,165604.86687359976,5965.499999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,115.49665399999999,-9808129847.306362,116.02749366507537,1249.6759123247223
12,174313.02000000037,108100.67999999993,21909.874223999996,29595.668287999968,3116.600719849977,148459.39984960004,0.0,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,115.49665399999999,-23464643492.37193,51.024313873138716,595.0710717506407
13,339992.67999999865,243659.77999999962,23182.781701500044,29595.668287999964,3122.2863189999775,165604.86687359976,8448.699999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,115.49665399999999,-4817001996.58362,97.95333233872617,1263.0993626924408
14,168483.7800000003,125624.64000000003,25315.93655020003,33535.97722699999,4482.611414499983,135545.01540160022,0.0,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,115.49665399999999,-24208009981.364956,48.86891394368559,622.3406438467222
15,161056.9800000001,168194.74999999988,30888.903749899935,38306.24775700007,7415.26058399993,145936.22987440007,0.0,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,115.49665399999999,-47706905526.10501,48.795258821507815,702.2550981605021
16,260665.9000000003,160398.43999999992,21243.64986119997,27952.275391,637135.4085399522,149186.20253600003,5199.199999999996,0,31912.0,14475.0,8729.9,6983.8,196929.79999999984,9361.0,670.0,126.880752,-86677213497.43576,81.11345285302343,906.8606080191229
17,162040.40000000008,139205.24999999985,20612.197262999965,26892.267718499974,668214.1986254038,143111.5768376001,649.9,0,31912.0,14475.0,8729.9,6983.8,196929.79999999984,9361.0,670.0,126.880752,-95468669650.3874,45.43701559354722,643.6561344795015
18,281677.70000000036,200220.44999999972,20765.569608399863,28893.053607999995,392571.4507420012,156093.03942399993,3501.6999999999994,0,31912.0,14475.0,8729.9,6983.8,196929.79999999984,9361.0,670.0,126.880752,-90507429224.82816,76.09785201334559,1034.9273904891045
19,290659.7600000001,160664.17999999976,21562.92283919995,28041.842625999998,662974.532018352,151804.4613008,6498.999999999995,0,31912.0,14475.0,8729.9,6983.8,196929.79999999984,9361.0,670.0,126.880752,-71593583060.01195,97.79771185808869,972.8280488836427
