,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
1,40312.0,14475.0,10556.100000000004,6983.8,3521.8000000000006,9361.0,670.0
2,40312.0,14475.0,10529.900000000003,6983.8,3601.8,9361.0,670.0
3,40312.0,14475.0,10510.900000000003,6983.8,3713.8000000000006,9361.0,660.0
4,40312.0,14475.0,10493.000000000004,6983.8,3905.7999999999997,9361.0,660.0
5,40312.0,14475.0,10466.700000000003,6983.8,4033.7999999999997,9361.0,660.0
6,40312.0,14475.0,10402.200000000003,6983.8,4209.799999999998,9361.0,540.0
7,70428.0,14475.0,17950.00000000001,6983.8,4305.799999999997,9361.0,540.0
8,98520.0,14475.0,26696.199999999997,6983.8,4369.799999999998,9361.0,540.0
9,124987.0,14475.0,35909.1,6983.8,4481.799999999998,9361.0,540.0
10,152784.0,14475.0,45202.7,6983.8,4545.799999999999,9361.0,540.0
11,182126.0,14475.0,55200.69999999999,6983.8,4593.799999999998,9361.0,540.0
12,206389.0,14475.0,65574.99999999999,6983.8,4689.799999999998,9361.0,540.0
13,219378.0,9994.0,75803.40000000002,6983.8,4801.799999999998,9361.0,0.0
14,234736.0,8384.0,86501.00000000003,6983.8,4865.799999999998,9361.0,0.0
15,253936.0,4355.0,97405.60000000008,6979.5,4961.799999999997,9361.0,0.0
16,270736.0,2012.0,108216.20000000007,6979.5,5041.799999999997,9361.0,0.0
17,259394.0,2012.0,119063.40000000008,6919.5,5137.799999999997,9361.0,0.0
18,248594.0,0.0,129520.40000000004,6859.5,5233.799999999996,9361.0,0.0
19,262452.0,0.0,139719.3,6769.5,5361.799999999997,9361.0,0.0
20,276310.0,0.0,148885.3999999999,6679.5,5367.999999999997,9361.0,0.0
21,242710.0,0.0,158409.2999999999,6589.5,5402.599999999997,9361.0,0.0
22,256568.0,0.0,168172.4999999999,6589.5,5181.599999999996,9361.0,0.0
23,270426.0,0.0,176012.39999999994,6305.1,4423.0999999999985,9361.0,0.0
24,267484.0,0.0,183765.29999999993,5652.3,3420.2000000000007,9361.0,0.0
25,284284.0,0.0,191273.1999999999,5652.3,2821.7000000000003,9361.0,0.0
26,301084.0,0.0,198854.39999999997,3842.3,2624.4,9361.0,0.0
27,312000.0,0.0,207442.79999999993,2889.3,2592.4,9361.0,0.0
28,312000.0,0.0,215934.89999999994,2290.5,2592.4,9361.0,0.0
29,328800.0,0.0,223960.79999999996,2022.0,2528.4,9361.0,0.0
30,223200.0,0.0,231380.0,2022.0,2352.0,9361.0,0.0
31,223200.0,0.0,238260.0,731.0,2256.0,9361.0,0.0
32,230400.0,0.0,239980.0,0.0,2144.0,9361.0,0.0
33,201600.0,0.0,240460.0,0.0,2128.0,9361.0,0.0
34,201600.0,0.0,240880.0,0.0,2112.0,9361.0,0.0
