,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
1,48712.0,14475.0,19876.09999999999,6983.8,3457.7999999999997,9361.0,670.0
2,48712.0,14475.0,19849.899999999994,6983.8,3553.7999999999997,9361.0,670.0
3,48712.0,14475.0,19830.899999999994,6983.8,3649.8,9361.0,660.0
4,48712.0,14475.0,19813.0,6983.8,3809.8,9361.0,660.0
5,48712.0,14475.0,19786.699999999997,6983.8,3921.8000000000006,9361.0,660.0
6,48712.0,14475.0,19722.199999999997,6983.8,3985.8000000000006,9361.0,660.0
7,95357.0,14475.0,34269.99999999999,6983.8,4113.8,9361.0,660.0
8,92927.0,12100.0,34216.19999999999,6983.8,4113.8,9361.0,660.0
9,91252.0,11540.0,34169.09999999999,6983.8,4113.8,9361.0,660.0
10,88507.0,11540.0,34042.69999999999,6983.8,4113.8,9361.0,660.0
11,88507.0,11540.0,34000.69999999998,6983.8,4113.8,9361.0,540.0
12,84628.0,7619.0,33974.999999999985,6983.8,4113.8,9361.0,540.0
13,82900.0,4001.0,33903.39999999999,6983.8,4113.8,9361.0,540.0
14,80475.0,4001.0,33840.999999999985,6983.8,4113.8,9361.0,540.0
15,79255.0,4001.0,33705.599999999984,6979.5,4113.8,9361.0,540.0
16,78679.0,4001.0,33336.19999999999,6979.5,4113.8,9361.0,540.0
17,78063.0,4001.0,33103.39999999999,6919.5,4113.8,9361.0,0.0
18,75943.0,4001.0,32660.399999999983,6859.5,4113.8,9361.0,0.0
19,75535.0,4001.0,32179.29999999999,6769.5,4113.8,9361.0,0.0
20,75535.0,4001.0,31545.399999999994,6679.5,4056.0000000000005,9361.0,0.0
21,75535.0,4001.0,31249.299999999992,6589.5,4010.6000000000004,9361.0,0.0
22,75535.0,4001.0,31072.499999999993,6589.5,3741.599999999998,9361.0,0.0
23,74615.0,4001.0,30692.399999999994,6305.1,2887.0999999999995,9361.0,0.0
24,69571.0,4001.0,30325.299999999996,5652.3,1772.2000000000003,9361.0,0.0
25,69512.0,4001.0,29513.2,5652.3,1029.6999999999998,9361.0,0.0
26,65981.0,2021.0,28394.40000000001,3842.3,736.4,9361.0,0.0
27,65981.0,2021.0,28142.800000000007,2889.3,656.4,9361.0,0.0
28,65981.0,0.0,27854.900000000005,2290.5,560.4,9361.0,0.0
29,65981.0,0.0,26700.800000000003,2022.0,464.4,9361.0,0.0
30,65071.0,0.0,25700.0,2022.0,304.0,9361.0,0.0
31,65071.0,0.0,14580.0,731.0,192.0,9361.0,0.0
32,48271.0,0.0,0.0,0.0,128.0,9361.0,0.0
33,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
34,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
35,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
36,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
37,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
38,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
39,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
