,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,26922.0,12454.0,7508.200000000002,6199.900000000001,3371.8999999999996,9361.0,680.0
1,27258.0,12454.0,7518.000000000002,6199.900000000001,3371.8999999999996,9361.0,73150.0
2,27258.0,12454.0,7491.800000000002,6199.900000000001,3371.8999999999996,9361.0,73150.0
3,27258.0,12454.0,7472.800000000002,6199.900000000001,3371.8999999999996,9361.0,73140.0
4,27258.0,12454.0,7458.500000000003,6199.900000000001,3371.8999999999996,9361.0,176380.0
5,27258.0,12454.0,7432.200000000003,6199.900000000001,3371.8999999999996,9361.0,261660.0
6,27258.0,12454.0,7367.700000000003,6199.900000000001,3371.8999999999996,9361.0,351000.0
7,28656.0,12454.0,7335.500000000002,6199.900000000001,3371.8999999999996,9361.0,437420.0
8,27406.0,12454.0,7285.100000000002,6199.900000000001,3371.8999999999996,9361.0,73140.0
9,25731.0,12454.0,7245.9000000000015,6199.900000000001,3371.8999999999996,9361.0,73140.0
10,24366.0,12454.0,7123.500000000002,6199.900000000001,3371.8999999999996,9361.0,73140.0
11,24366.0,12454.0,7091.500000000002,6199.900000000001,3371.8999999999996,9361.0,72480.0
12,20487.0,12454.0,7083.500000000001,6199.900000000001,3371.8999999999996,9361.0,72480.0
13,19612.0,12454.0,7020.4000000000015,6199.900000000001,3371.8999999999996,9361.0,72480.0
14,17187.0,12091.0,6958.000000000002,6199.900000000001,3371.8999999999996,9361.0,72480.0
15,15967.0,12091.0,6858.600000000002,6195.6,3371.8999999999996,9361.0,72480.0
16,15391.0,12091.0,6536.400000000002,6195.6,3371.8999999999996,9361.0,72480.0
17,14775.0,12091.0,6309.100000000001,6135.6,3371.8999999999996,9361.0,72480.0
18,13895.0,12091.0,5897.500000000002,6075.6,3371.8999999999996,9361.0,72480.0
19,13487.0,12091.0,5430.4000000000015,6075.6,3371.8999999999996,9361.0,0.0
20,13487.0,12091.0,4805.100000000002,5985.6,3314.1000000000004,9361.0,0.0
21,13487.0,10083.0,4574.000000000002,5895.6,3268.7000000000007,9361.0,0.0
22,13487.0,10083.0,4436.200000000001,5895.6,2999.6999999999994,9361.0,0.0
23,11387.0,8071.0,4125.1,5805.6,2145.2000000000007,9361.0,0.0
24,7860.0,8071.0,3758.000000000001,5452.8,1030.3,9361.0,0.0
25,7801.0,8071.0,3041.5000000000014,5452.8,292.7,9361.0,0.0
26,4270.0,6110.0,1989.0,3792.8,0.0,9361.0,0.0
27,4270.0,6110.0,1836.2999999999997,2839.8,0.0,9361.0,0.0
28,4270.0,6110.0,1677.3,2241.0,0.0,9361.0,0.0
29,4270.0,6110.0,855.1999999999999,2022.0,0.0,9361.0,0.0
30,3360.0,6110.0,20.0,2022.0,0.0,9361.0,0.0
31,3360.0,4130.0,0.0,731.0,0.0,9361.0,0.0
32,3024.0,4130.0,0.0,0.0,0.0,9361.0,0.0
33,0.0,2520.0,0.0,0.0,0.0,9361.0,0.0
34,0.0,2520.0,0.0,0.0,0.0,9361.0,0.0
35,0.0,1960.0,0.0,0.0,0.0,9361.0,0.0
36,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
37,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
38,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
39,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
