,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
1,70158.0,14475.0,11536.100000000002,6983.8,3521.8,9361.0,670.0
2,70158.0,14475.0,11509.900000000001,6983.8,3745.8,9361.0,670.0
3,70158.0,14475.0,11490.900000000001,6983.8,3985.8,9361.0,660.0
4,70158.0,14475.0,11473.000000000002,6983.8,4193.799999999999,9361.0,660.0
5,70158.0,14475.0,11446.7,6983.8,4417.799999999998,9361.0,660.0
6,70158.0,14475.0,11382.2,6983.8,4769.799999999998,9361.0,660.0
7,81500.0,14475.0,40070.0,6983.8,5057.799999999998,9361.0,660.0
8,78160.0,9583.0,40016.200000000004,6983.8,5057.799999999998,9361.0,120.0
9,76485.0,9583.0,39969.1,6983.8,5057.799999999998,9361.0,120.0
10,73740.0,9583.0,39842.700000000004,6983.8,5057.799999999998,9361.0,120.0
11,73740.0,9583.0,39800.700000000004,6983.8,5057.799999999998,9361.0,0.0
12,69861.0,9583.0,39775.0,6983.8,5057.799999999998,9361.0,0.0
13,68133.0,9583.0,39703.4,6983.8,5057.799999999998,9361.0,0.0
14,65708.0,9583.0,39641.0,6983.8,5057.799999999998,9361.0,0.0
15,64488.0,9583.0,39505.6,6979.5,5057.799999999998,9361.0,0.0
16,63912.0,9583.0,39136.19999999999,6979.5,5057.799999999998,9361.0,0.0
17,63296.0,9583.0,38903.39999999999,6919.5,5057.799999999998,9361.0,0.0
18,61176.0,9583.0,38460.39999999999,6859.5,5057.799999999998,9361.0,0.0
19,60768.0,9583.0,37979.299999999996,6769.5,5057.799999999998,9361.0,0.0
20,60768.0,9583.0,37345.399999999994,6679.5,4999.999999999999,9361.0,0.0
21,60768.0,9583.0,37049.3,6589.5,4954.5999999999985,9361.0,0.0
22,60768.0,7571.0,36872.5,6589.5,4685.5999999999985,9361.0,0.0
23,59848.0,5611.0,36492.4,6305.1,3831.1,9361.0,0.0
24,54804.0,3590.0,36125.299999999996,5652.3,2716.200000000001,9361.0,0.0
25,54745.0,1610.0,35313.200000000004,5652.3,1973.7,9361.0,0.0
26,51214.0,1610.0,34194.4,3842.3,1680.4,9361.0,0.0
27,51214.0,0.0,33942.80000000001,2889.3,1536.4,9361.0,0.0
28,51214.0,0.0,33654.9,2290.5,1312.4,9361.0,0.0
29,51214.0,0.0,32500.800000000007,2022.0,1072.4,9361.0,0.0
30,51214.0,0.0,31500.0,2022.0,864.0,9361.0,0.0
31,51214.0,0.0,28720.0,731.0,640.0,9361.0,0.0
32,12968.0,0.0,0.0,0.0,288.0,9361.0,0.0
33,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
34,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
35,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
36,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
37,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
38,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
39,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
