,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
1,69112.0,14475.0,11576.100000000002,6983.8,3473.8,9361.0,670.0
2,69112.0,14475.0,11549.900000000001,6983.8,3585.8,9361.0,670.0
3,69112.0,14475.0,11530.900000000001,6983.8,3777.8000000000006,9361.0,660.0
4,69112.0,14475.0,11513.000000000002,6983.8,3889.8,9361.0,660.0
5,69112.0,14475.0,11486.700000000003,6983.8,4033.8,9361.0,660.0
6,69112.0,14475.0,11422.2,6983.8,4209.799999999999,9361.0,660.0
7,165886.0,14475.0,19830.000000000007,6983.8,4305.799999999999,9361.0,660.0
8,163726.0,8150.0,19776.200000000008,6983.8,4305.799999999999,9361.0,660.0
9,162051.0,6540.0,19729.100000000006,6983.8,4305.799999999999,9361.0,660.0
10,159306.0,6540.0,19602.700000000004,6983.8,4305.799999999999,9361.0,660.0
11,159306.0,6540.0,19560.700000000004,6983.8,4305.799999999999,9361.0,660.0
12,155427.0,6540.0,19535.000000000004,6983.8,4305.799999999999,9361.0,540.0
13,153699.0,6540.0,19463.400000000005,6983.8,4305.799999999999,9361.0,540.0
14,151274.0,6540.0,19401.000000000004,6983.8,4305.799999999999,9361.0,540.0
15,150054.0,6540.0,19265.600000000002,6979.5,4305.799999999999,9361.0,0.0
16,149478.0,6540.0,18896.199999999997,6979.5,4305.799999999999,9361.0,0.0
17,148862.0,6540.0,18663.399999999998,6919.5,4305.799999999999,9361.0,0.0
18,146742.0,6540.0,18220.399999999998,6859.5,4305.799999999999,9361.0,0.0
19,146334.0,6540.0,17739.3,6769.5,4305.799999999999,9361.0,0.0
20,146334.0,6540.0,17105.399999999994,6679.5,4247.999999999998,9361.0,0.0
21,146334.0,6540.0,16809.299999999996,6589.5,4202.5999999999985,9361.0,0.0
22,146334.0,4528.0,16632.499999999993,6589.5,3933.5999999999985,9361.0,0.0
23,145414.0,4528.0,16252.399999999992,6305.1,3079.0999999999995,9361.0,0.0
24,140370.0,4528.0,15885.299999999994,5652.3,1964.2000000000007,9361.0,0.0
25,140311.0,560.0,15073.199999999992,5652.3,1221.7000000000003,9361.0,0.0
26,135600.0,560.0,13954.399999999996,3842.3,928.4,9361.0,0.0
27,135600.0,0.0,13702.799999999994,2889.3,832.4,9361.0,0.0
28,135600.0,0.0,13414.899999999996,2290.5,720.4,9361.0,0.0
29,135600.0,0.0,12260.799999999997,2022.0,528.4,9361.0,0.0
30,135600.0,0.0,11260.0,2022.0,416.0,9361.0,0.0
31,135600.0,0.0,8440.0,731.0,272.0,9361.0,0.0
32,98400.0,0.0,0.0,0.0,96.0,9361.0,0.0
33,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
34,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
35,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
36,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
37,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
38,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
39,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
