,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
1,31912.0,14475.0,26416.099999999988,6983.8,3681.8000000000006,9361.0,670.0
2,31912.0,14475.0,26389.899999999987,6983.8,4049.7999999999993,9361.0,670.0
3,31912.0,14475.0,26370.899999999987,6983.8,4353.799999999999,9361.0,660.0
4,31912.0,14475.0,26352.999999999993,6983.8,4705.799999999998,9361.0,660.0
5,31912.0,14475.0,26326.699999999993,6983.8,5025.799999999998,9361.0,0.0
6,31912.0,14475.0,26262.199999999993,6983.8,5313.799999999998,9361.0,0.0
7,30286.0,14475.0,51209.999999999985,6983.8,5601.7999999999965,9361.0,0.0
8,29036.0,14475.0,51156.19999999998,6983.8,5601.7999999999965,9361.0,0.0
9,27361.0,14475.0,51109.09999999999,6983.8,5601.7999999999965,9361.0,0.0
10,24616.0,14475.0,50982.69999999998,6983.8,5601.7999999999965,9361.0,0.0
11,24616.0,14475.0,50940.69999999998,6983.8,5601.7999999999965,9361.0,0.0
12,20737.0,14475.0,50914.99999999998,6983.8,5601.7999999999965,9361.0,0.0
13,19009.0,14475.0,50843.39999999999,6983.8,5601.7999999999965,9361.0,0.0
14,16584.0,14475.0,50780.999999999985,6983.8,5601.7999999999965,9361.0,0.0
15,15364.0,14475.0,50645.59999999999,6979.5,5601.7999999999965,9361.0,0.0
16,14788.0,14475.0,50276.20000000001,6979.5,5601.7999999999965,9361.0,0.0
17,14172.0,14475.0,50043.400000000016,6919.5,5601.7999999999965,9361.0,0.0
18,12052.0,14475.0,49600.40000000002,6859.5,5601.7999999999965,9361.0,0.0
19,11644.0,14475.0,49119.30000000002,6769.5,5601.7999999999965,9361.0,0.0
20,11644.0,14475.0,48485.40000000003,6679.5,5543.999999999997,9361.0,0.0
21,11644.0,8892.0,48189.300000000025,6589.5,5498.5999999999985,9361.0,0.0
22,11644.0,8892.0,48012.50000000002,6589.5,5229.599999999997,9361.0,0.0
23,10724.0,8332.0,47632.40000000002,6305.1,4375.099999999999,9361.0,0.0
24,5680.0,8332.0,47265.30000000002,5652.3,3260.200000000001,9361.0,0.0
25,4441.0,8332.0,46453.20000000002,5652.3,2517.7000000000003,9361.0,0.0
26,910.0,6352.0,45334.4,3842.3,2224.4,9361.0,0.0
27,910.0,5989.0,45082.80000000001,2889.3,1920.4,9361.0,0.0
28,910.0,5989.0,44794.90000000001,2290.5,1552.4,9361.0,0.0
29,910.0,5989.0,43640.80000000001,2022.0,1248.4,9361.0,0.0
30,0.0,5989.0,42640.0,2022.0,896.0,9361.0,0.0
31,0.0,3968.0,24980.0,731.0,576.0,9361.0,0.0
32,0.0,1960.0,0.0,0.0,288.0,9361.0,0.0
33,0.0,1960.0,0.0,0.0,0.0,9361.0,0.0
34,0.0,1960.0,0.0,0.0,0.0,9361.0,0.0
35,0.0,1960.0,0.0,0.0,0.0,9361.0,0.0
36,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
37,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
38,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
39,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
