,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
1,31912.0,14475.0,14976.100000000002,6983.8,3617.8000000000006,9361.0,670.0
2,31912.0,14475.0,14949.900000000003,6983.8,3825.8,9361.0,670.0
3,31912.0,14475.0,14930.900000000003,6983.8,4017.7999999999997,9361.0,660.0
4,31912.0,14475.0,14913.0,6983.8,4273.799999999999,9361.0,660.0
5,31912.0,14475.0,14886.700000000003,6983.8,4449.799999999999,9361.0,660.0
6,31912.0,14475.0,14822.2,6983.8,4673.799999999998,9361.0,660.0
7,30286.0,14475.0,39390.0,6983.8,4849.799999999998,9361.0,660.0
8,29036.0,14475.0,39336.200000000004,6983.8,4849.799999999998,9361.0,660.0
9,27361.0,14475.0,39289.1,6983.8,4849.799999999998,9361.0,540.0
10,24616.0,14475.0,39162.69999999999,6983.8,4849.799999999998,9361.0,540.0
11,24616.0,14475.0,39120.69999999999,6983.8,4849.799999999998,9361.0,540.0
12,20737.0,14475.0,39094.999999999985,6983.8,4849.799999999998,9361.0,540.0
13,19009.0,14475.0,39023.39999999999,6983.8,4849.799999999998,9361.0,540.0
14,16584.0,14475.0,38960.99999999998,6983.8,4849.799999999998,9361.0,540.0
15,15364.0,14475.0,38825.59999999998,6979.5,4849.799999999998,9361.0,540.0
16,14788.0,14475.0,38456.19999999998,6979.5,4849.799999999998,9361.0,540.0
17,12992.0,14475.0,38223.39999999998,6919.5,4849.799999999998,9361.0,0.0
18,10872.0,14475.0,37780.39999999999,6859.5,4849.799999999998,9361.0,0.0
19,10464.0,14475.0,37299.29999999999,6769.5,4849.799999999998,9361.0,0.0
20,10464.0,14475.0,36665.399999999994,6679.5,4791.999999999999,9361.0,0.0
21,10464.0,14475.0,36369.299999999996,6589.5,4746.5999999999985,9361.0,0.0
22,10464.0,14475.0,36192.5,6589.5,4477.5999999999985,9361.0,0.0
23,9544.0,12514.0,35812.399999999994,6305.1,3623.0999999999995,9361.0,0.0
24,4500.0,12514.0,35445.299999999996,5652.3,2508.2000000000016,9361.0,0.0
25,4441.0,10493.0,34633.200000000004,5652.3,1765.7,9361.0,0.0
26,910.0,10493.0,33514.40000000001,3842.3,1472.4,9361.0,0.0
27,910.0,10130.0,33262.8,2889.3,1232.4,9361.0,0.0
28,910.0,10130.0,32974.90000000001,2290.5,1024.4,9361.0,0.0
29,910.0,7960.0,31820.800000000003,2022.0,832.4,9361.0,0.0
30,0.0,7960.0,30820.0,2022.0,576.0,9361.0,0.0
31,0.0,3988.0,24600.0,731.0,400.0,9361.0,0.0
32,0.0,3988.0,0.0,0.0,176.0,9361.0,0.0
33,0.0,3988.0,0.0,0.0,0.0,9361.0,0.0
34,0.0,3988.0,0.0,0.0,0.0,9361.0,0.0
