,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
1,71512.0,14475.0,10976.100000000002,6983.8,3425.7999999999997,9361.0,750.0
2,71512.0,14475.0,10949.900000000001,6983.8,3425.7999999999997,9361.0,750.0
3,71512.0,14475.0,10930.900000000001,6983.8,3441.7999999999997,9361.0,740.0
4,71512.0,14475.0,10913.0,6983.8,3457.8,9361.0,760.0
5,71512.0,14475.0,10886.7,6983.8,3489.8,9361.0,760.0
6,71512.0,14475.0,10822.2,6983.8,3489.8,9361.0,780.0
7,134686.0,14475.0,15830.0,6983.8,3521.8,9361.0,240.0
8,132526.0,5941.0,15776.2,6983.8,3521.8,9361.0,120.0
9,130851.0,5941.0,15729.099999999999,6983.8,3521.8,9361.0,120.0
10,128106.0,5941.0,15602.7,6983.8,3521.8,9361.0,0.0
11,128106.0,5941.0,15560.7,6983.8,3521.8,9361.0,0.0
12,124227.0,5941.0,15535.000000000002,6983.8,3521.8,9361.0,0.0
13,122499.0,5941.0,15463.400000000001,6983.8,3521.8,9361.0,0.0
14,120074.0,5941.0,15401.000000000002,6983.8,3521.8,9361.0,0.0
15,118854.0,5941.0,15265.6,6979.5,3521.8,9361.0,0.0
16,118278.0,5941.0,14896.199999999997,6979.5,3521.8,9361.0,0.0
17,117662.0,5941.0,14663.399999999996,6919.5,3521.8,9361.0,0.0
18,115542.0,5941.0,14220.399999999996,6859.5,3521.8,9361.0,0.0
19,115134.0,5941.0,13739.299999999997,6769.5,3521.8,9361.0,0.0
20,113954.0,5941.0,13105.399999999996,6679.5,3463.9999999999995,9361.0,0.0
21,113954.0,5941.0,12809.299999999997,6589.5,3418.5999999999995,9361.0,0.0
22,113954.0,3933.0,12632.499999999996,6589.5,3149.599999999999,9361.0,0.0
23,113034.0,3933.0,12252.399999999996,6305.1,2295.1,9361.0,0.0
24,107990.0,1960.0,11885.299999999997,5652.3,1180.2000000000003,9361.0,0.0
25,107931.0,1960.0,11073.199999999997,5652.3,437.69999999999993,9361.0,0.0
26,104400.0,1960.0,9954.4,3842.3,144.4,9361.0,0.0
27,104400.0,1960.0,9702.799999999997,2889.3,96.4,9361.0,0.0
28,104400.0,1960.0,9414.899999999998,2290.5,96.4,9361.0,0.0
29,104400.0,1960.0,8260.8,2022.0,80.4,9361.0,0.0
30,104400.0,1960.0,7260.0,2022.0,64.0,9361.0,0.0
31,104400.0,1960.0,5040.0,731.0,32.0,9361.0,0.0
32,64800.0,1960.0,0.0,0.0,32.0,9361.0,0.0
33,0.0,1960.0,0.0,0.0,0.0,9361.0,0.0
34,0.0,1960.0,0.0,0.0,0.0,9361.0,0.0
35,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
36,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
37,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
38,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
39,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
