,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0
1,72558.0,14475.0,10576.100000000004,6983.8,3441.7999999999997,9361.0,1210.0
2,72558.0,14475.0,10549.900000000003,6983.8,3505.7999999999997,9361.0,1210.0
3,72558.0,14475.0,10530.900000000003,6983.8,3617.8,9361.0,1200.0
4,72558.0,14475.0,10513.000000000002,6983.8,3729.8,9361.0,1600.0
5,72558.0,14475.0,10486.700000000003,6983.8,3873.800000000001,9361.0,1800.0
6,72558.0,14475.0,10422.200000000003,6983.8,4001.8000000000006,9361.0,1560.0
7,149553.0,14475.0,20190.00000000001,6983.8,4145.799999999999,9361.0,1840.0
8,148303.0,7562.0,20136.200000000008,6983.8,4145.799999999999,9361.0,0.0
9,146628.0,5952.0,20089.100000000006,6983.8,4145.799999999999,9361.0,0.0
10,143883.0,5952.0,19962.700000000004,6983.8,4145.799999999999,9361.0,0.0
11,143883.0,3992.0,19920.700000000004,6983.8,4145.799999999999,9361.0,0.0
12,140004.0,2012.0,19895.000000000004,6983.8,4145.799999999999,9361.0,0.0
13,138276.0,2012.0,19823.400000000005,6983.8,4145.799999999999,9361.0,0.0
14,135851.0,2012.0,19761.000000000004,6983.8,4145.799999999999,9361.0,0.0
15,134631.0,2012.0,19625.600000000006,6979.5,4145.799999999999,9361.0,0.0
16,134055.0,2012.0,19256.199999999997,6979.5,4145.799999999999,9361.0,0.0
17,133439.0,2012.0,19023.399999999998,6919.5,4145.799999999999,9361.0,0.0
18,131319.0,2012.0,18580.399999999998,6859.5,4145.799999999999,9361.0,0.0
19,130911.0,2012.0,18099.3,6769.5,4145.799999999999,9361.0,0.0
20,130911.0,2012.0,17465.4,6679.5,4088.0000000000005,9361.0,0.0
21,130911.0,2012.0,17169.299999999996,6589.5,4042.600000000001,9361.0,0.0
22,130911.0,2012.0,16992.5,6589.5,3773.599999999998,9361.0,0.0
23,129991.0,2012.0,16612.399999999994,6305.1,2919.0999999999995,9361.0,0.0
24,123767.0,2012.0,16245.299999999994,5652.3,1804.2000000000003,9361.0,0.0
25,123708.0,0.0,15433.199999999993,5652.3,1061.6999999999998,9361.0,0.0
26,120177.0,0.0,14314.399999999996,3842.3,768.4,9361.0,0.0
27,120177.0,0.0,14062.799999999996,2889.3,704.4,9361.0,0.0
28,120177.0,0.0,13774.899999999996,2290.5,640.4,9361.0,0.0
29,120177.0,0.0,12620.799999999997,2022.0,528.4,9361.0,0.0
30,119267.0,0.0,11620.0,2022.0,416.0,9361.0,0.0
31,119267.0,0.0,9800.0,731.0,272.0,9361.0,0.0
32,78621.0,0.0,0.0,0.0,144.0,9361.0,0.0
