,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas
0,26922.0,12454.0,7508.200000000002,6199.900000000001,3371.8999999999996,9361.0,680.0
1,26922.0,12454.0,24757.999999999985,6199.900000000001,3371.8999999999996,9361.0,1850.0
2,26922.0,12454.0,24731.79999999999,6199.900000000001,3371.8999999999996,9361.0,1850.0
3,26922.0,12454.0,24712.79999999999,6199.900000000001,3371.8999999999996,9361.0,1840.0
4,26922.0,12454.0,24698.49999999999,6199.900000000001,3371.8999999999996,9361.0,13040.0
5,26922.0,12454.0,24672.199999999986,6199.900000000001,3371.8999999999996,9361.0,27260.0
6,26922.0,12454.0,24607.699999999993,6199.900000000001,3371.8999999999996,9361.0,43580.0
7,25296.0,12454.0,46955.49999999998,6199.900000000001,3371.8999999999996,9361.0,60520.0
8,22866.0,12454.0,46905.09999999998,6199.900000000001,3371.8999999999996,9361.0,27260.0
9,21191.0,12454.0,46865.89999999999,6199.900000000001,3371.8999999999996,9361.0,27260.0
10,19826.0,5949.0,46743.49999999998,6199.900000000001,3371.8999999999996,9361.0,27140.0
11,19826.0,3969.0,46711.49999999998,6199.900000000001,3371.8999999999996,9361.0,27140.0
12,15947.0,3969.0,46703.49999999998,6199.900000000001,3371.8999999999996,9361.0,27140.0
13,15072.0,3969.0,46640.39999999999,6199.900000000001,3371.8999999999996,9361.0,27140.0
14,12647.0,3969.0,46577.999999999985,6199.900000000001,3371.8999999999996,9361.0,26600.0
15,11427.0,3969.0,46478.59999999999,6195.6,3371.8999999999996,9361.0,26600.0
16,10851.0,3969.0,46156.40000000001,6195.6,3371.8999999999996,9361.0,26600.0
17,10235.0,3969.0,45929.10000000001,6135.6,3371.8999999999996,9361.0,26600.0
18,9355.0,3969.0,45517.50000000002,6075.6,3371.8999999999996,9361.0,26600.0
19,8947.0,3969.0,45050.400000000016,6075.6,3371.8999999999996,9361.0,25420.0
20,8947.0,3969.0,44425.10000000003,5985.6,3314.1000000000004,9361.0,14220.0
21,8947.0,3969.0,44194.00000000002,5895.6,3268.7000000000007,9361.0,0.0
22,8947.0,3969.0,44056.20000000002,5895.6,2999.6999999999994,9361.0,0.0
23,8027.0,3969.0,43745.10000000002,5805.6,2145.2000000000007,9361.0,0.0
24,4500.0,3969.0,43378.00000000002,5452.8,1030.3,9361.0,0.0
25,4441.0,3969.0,42661.50000000002,5452.8,292.7,9361.0,0.0
26,910.0,3969.0,41609.00000000001,3792.8,0.0,9361.0,0.0
27,910.0,3969.0,41456.30000000001,2839.8,0.0,9361.0,0.0
28,910.0,2008.0,41297.30000000001,2241.0,0.0,9361.0,0.0
29,910.0,2008.0,40475.200000000004,2022.0,0.0,9361.0,0.0
30,0.0,0.0,39640.0,2022.0,0.0,9361.0,0.0
31,0.0,0.0,22380.0,731.0,0.0,9361.0,0.0
32,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
33,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
34,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
35,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
36,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
37,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
38,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
39,0.0,0.0,0.0,0.0,0.0,9361.0,0.0
