,contributed_CCGT,contributed_Coal,contributed_Onshore,contributed_Offshore,contributed_PV,contributed_Nuclear,contributed_Recip_gas,contributed_Biomass,total_CCGT,total_Coal,total_Onshore,total_Offshore,total_PV,total_Nuclear,total_Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,343501.7399999983,194850.33999999962,23300.55530880004,29579.745223999984,3154.551064599939,165604.86687359976,11253.455000000007,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,130.889,12971815058.117235,89.82938401560735,1167.88008034532
1,241949.94000000044,180790.7099999999,23464.752699000044,29595.668287999964,3122.2863189999775,165604.86687359976,1884.7100000000005,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,130.889,6928130261.274961,56.56804834371567,907.7364843725827
2,314508.7199999992,229514.74999999962,21601.84304159999,29224.130127999983,1658.9456695999324,165604.86687359976,11097.770000000006,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,130.889,15339906127.640615,88.02691392469104,1186.0583043404988
3,342023.3999999988,227414.9299999995,23278.20383160005,29656.706700000013,3188.160174599965,165604.86687359976,13144.469999999998,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,130.889,31987444961.871044,108.0451567359831,1241.4767909521372
4,119905.38000000009,160023.97999999986,22182.171333900016,29595.668287999968,3116.600719849977,147569.69311280004,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,130.889,18102321869.640854,41.524584378529795,600.4851103240412
5,365681.39999999804,208761.44999999946,23464.752699000044,29595.668287999964,3122.2863189999775,165604.86687359976,12999.939999999999,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,130.889,33035844847.01812,91.97791426012701,1249.3397170870987
6,134671.20000000007,155276.0799999999,25534.738373500033,33535.97722699999,4482.145953499983,134623.61240160023,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,130.889,12262520412.194174,43.27440638786087,619.8652703598414
7,184945.2600000002,138971.26999999993,31310.357158399936,38306.24775700007,7415.26058399993,145936.22987440007,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,130.889,-11539137644.326658,44.771629074096346,693.8566188554627
8,322608.7199999989,223700.35999999952,23020.55743680004,29579.745223999984,3154.551064599939,165604.86687359976,3249.4999999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,141.85567,-40300184461.708046,95.00497442845273,1169.115878663281
9,268984.0200000004,151545.95999999993,23182.78170150004,29595.668287999964,3122.2863189999775,165604.86687359976,1299.8000000000002,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,141.85567,-44967291057.100685,65.27157653088132,890.5321853720825
10,335837.33999999904,204561.7199999996,21342.258237599934,29224.130127999983,1658.9456695999324,165604.86687359976,6498.999999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,141.85567,-35661440008.298515,95.97265355633535,1162.4914192445622
11,354230.39999999816,212356.1999999996,22998.474552600022,29656.706700000013,3188.160174599965,165604.86687359976,8448.699999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,141.85567,-20725162183.371437,107.47706903370333,1223.0281484876016
12,166285.02000000028,106670.33000000006,21901.2764544,29595.668287999968,3116.600719849977,146645.34162320007,0.0,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,141.85567,-34651595144.71012,50.490598056167094,575.5825516213407
13,333039.89999999903,241795.86999999947,23182.781701500044,29595.668287999964,3122.2863189999775,165604.86687359976,6498.999999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,141.85567,-17901217549.30652,96.96164519430361,1240.8682032462607
14,136006.0200000001,149829.91999999987,25150.536321200023,33535.97722699999,4482.145953499983,133733.90566480023,0.0,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,141.85567,-40035468341.781815,47.5320053172829,610.4224044281622
15,164168.82000000033,161607.38999999987,30888.903749899935,38306.24775700007,7415.26058399993,145936.22987440007,0.0,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,141.85567,-66591477170.96069,48.291709407309064,693.8731114312226
16,263503.0800000003,149993.96,21243.64986119997,27952.275391,492820.8698070505,149186.20253600003,2725.6999999999994,0,31912.0,14475.0,8729.9,6983.8,191105.79999999984,9361.0,670.0,152.82234,-105926939508.2207,71.57771513172571,884.3823425560826
17,174971.6400000001,111952.46000000008,20633.82007619997,27004.503862999976,505425.66229130153,143111.5768376001,649.9,0,31912.0,14475.0,8729.9,6983.8,191105.79999999984,9361.0,670.0,152.82234,-114283148481.36151,47.99367582919127,608.2649802590809
18,289397.22000000015,176836.5399999995,20789.57904839986,28893.053607999995,293182.2310570003,156093.03942399993,4025.4999999999995,0,31912.0,14475.0,8729.9,6983.8,191105.79999999984,9361.0,670.0,152.82234,-110461880680.27756,78.43275850595926,999.4825200829232
