0,14.366961952997372,10,121.3,2019-02-23_11-12-59
0,20.58347111401963,10,121.3,2019-02-23_11-13-05
0,27.06407831798424,10,1926.2000000000003,2019-02-23_11-13-26
0,60.32802322902717,10,2958.3,2019-02-23_11-14-05
0,70.54830095401849,10,3001.9,2019-02-23_11-14-37
0,137.4486528239795,10,4931.200000000001,2019-02-23_11-16-23
0,185.6870770759997,10,4997.3,2019-02-23_11-17-42
0,326.2396700629906,10,7511.800000000001,2019-02-23_11-21-49
0,382.44832812799723,10,7602.8,2019-02-23_11-24-05
0,629.2483370889968,10,10040.9,2019-02-23_11-32-18
0,729.3475049470144,10,9977.8,2019-02-23_11-36-14
0,13.831693099999999,10,180.29999999999998,2019-02-23_12-11-55
0,15.806789600000002,10,243.7,2019-02-23_12-11-57
0,14.583937299999999,10,2041.8999999999999,2019-02-23_12-12-09
0,18.891924999999997,10,3231.5000000000005,2019-02-23_12-12-16
0,41.7011409,10,1849.5,2019-02-23_12-12-23
0,24.102891699999997,10,2855.2,2019-02-23_12-12-33
0,38.1570832,10,4927.1,2019-02-23_12-12-54
0,77.13841279999998,10,7670.1,2019-02-23_12-14-11
0,116.50709339999999,10,7432.1,2019-02-23_12-14-30
0,131.66246470000002,10,10049.599999999999,2019-02-23_12-16-23
0,208.2913926,10,9999.1,2019-02-23_12-17-58
0,432.7386694,10,20334.300000000003,2019-02-23_12-23-35
0,764.2280242,10,19066.7,2019-02-23_12-30-42
0,890.0403564,10,31089.1,2019-02-23_12-38-25
0,1868.1965906,10,5737.4,2019-02-23_12-43-31
0,1803.1105909000003,10,29402.6,2019-02-23_13-00-46
0,1607.3666403,10,38924.899999999994,2019-02-23_13-05-13
0,2616.3415523000003,10,50507.8,2019-02-23_13-48-49
0,5263.591076100001,10,49599.1,2019-02-23_14-28-29
0,5747.221209699999,10,75402.9,2019-02-23_15-24-36
0,12014.9621119,10,75042.29999999999,2019-02-23_17-48-44
0,10908.3303385,10,101824.29999999999,2019-02-23_18-26-25
0,20689.9322012,10,100005.79999999999,2019-02-23_23-33-34
0,166779.63429719998,10,40171.600000000006,2019-02-25_11-03-10
