0,151.20222039200598,0,2055.7,2019-01-28_18-46-04
0,184.64384028298082,0,2055.7,2019-01-28_18-46-37
0,240.64038210001308,0,2055.7,2019-01-28_18-47-34
0,1323.1916882590158,0,2055.7,2019-01-28_19-05-36
0,2060.9760889399913,0,20449.0,2019-01-28_19-17-57
0,2120.9723157249973,0,20449.0,2019-01-28_19-18-59
0,2889.4806959319976,0,20449.0,2019-01-28_19-31-46
0,4142.460622524959,0,2055.7,2019-01-28_19-52-36
0,7841.554742200999,0,4010.4999999999995,2019-01-28_20-54-16
0,7922.487413869007,0,60410.299999999996,2019-01-28_20-55-46
0,10305.682471382956,0,60410.299999999996,2019-01-28_21-35-29
0,10968.229888639995,0,20449.0,2019-01-28_21-46-24
0,3199.5419044719893,20,2055.7,2019-01-28_21-49-06
0,11226.62702981499,0,33535.1,2019-01-28_21-50-46
0,329.2014712480013,20,2055.7,2019-01-28_21-51-54
0,273.24434689903865,20,2055.7,2019-01-28_21-55-19
0,11873.144976713054,0,107859.4,2019-01-28_22-01-39
0,1702.2118592850165,20,2055.7,2019-01-28_22-03-51
0,3656.8457926200354,20,4010.4999999999995,2019-01-28_22-56-16
0,6132.351051917009,20,2055.7,2019-01-28_23-31-18
0,3353.2694226960302,20,20449.0,2019-01-29_00-27-12
0,22628.258645333,0,60410.299999999996,2019-01-29_01-00-52
0,2947.847226295038,20,20449.0,2019-01-29_01-16-20
0,23769.886973240995,0,33535.1,2019-01-29_01-19-50
0,25609.56014335598,0,33535.1,2019-01-29_01-50-31
0,2986.6007835990167,20,20449.0,2019-01-29_01-50-39
0,2757.2089341810206,20,20449.0,2019-01-29_02-05-47
0,26955.83676635404,0,33535.1,2019-01-29_02-12-55
0,3814.2746000250336,20,20449.0,2019-01-29_02-19-54
0,28233.96107169101,0,33535.1,2019-01-29_02-34-15
0,29821.060218208993,0,60410.299999999996,2019-01-29_03-00-43
0,29870.32402998401,0,20449.0,2019-01-29_03-01-29
0,30407.975070009998,0,60410.299999999996,2019-01-29_03-10-30
0,5746.668510166986,20,33535.1,2019-01-29_03-26-26
0,5157.24652571301,20,33535.1,2019-01-29_03-38-52
0,33987.20202132501,0,107859.4,2019-01-29_04-10-13
0,7042.260610418045,20,33535.1,2019-01-29_04-17-16
0,7193.594957362977,20,60410.299999999996,2019-01-29_04-34-08
0,36579.51846829505,0,151524.7,2019-01-29_04-53-27
0,36749.44775214605,0,151524.7,2019-01-29_04-56-19
0,37532.63260163198,0,151524.7,2019-01-29_05-09-22
0,7755.784511164995,20,60410.299999999996,2019-01-29_05-09-59
0,37682.36920970597,0,151524.7,2019-01-29_05-11-51
0,38341.389275864,0,107859.4,2019-01-29_05-22-46
0,10581.685610852961,20,60410.299999999996,2019-01-29_05-57-50
0,47848.65859698702,0,107859.4,2019-01-29_08-01-15
