0,70.82984021499988,0,1334.2,2019-01-29_17-30-22
0,90.19410342800006,20,1334.2,2019-01-29_17-31-00
0,95.20177602399986,20,1334.2,2019-01-29_17-31-06
0,115.0059142770001,0,1334.2,2019-01-29_17-31-07
0,120.28310430499982,0,1334.2,2019-01-29_17-31-12
0,112.68068777400003,20,1334.2,2019-01-29_17-31-22
0,172.29553162799994,20,1334.2,2019-01-29_17-32-22
0,197.56980826799986,20,1334.2,2019-01-29_17-32-48
0,267.60531942800003,0,3520.9,2019-01-29_17-33-41
0,372.67162821600004,0,3520.9,2019-01-29_17-35-25
0,355.1981061889999,20,3520.9,2019-01-29_17-35-29
0,429.47396230900017,20,3520.9,2019-01-29_17-36-41
0,477.30583200599995,0,3520.9,2019-01-29_17-37-10
0,555.9014186059999,0,3520.9,2019-01-29_17-38-29
0,629.7554650099999,20,3520.9,2019-01-29_17-40-03
0,723.538560873,0,3520.9,2019-01-29_17-41-16
0,756.6851958340003,20,3520.9,2019-01-29_17-42-08
0,779.2134828190003,0,1334.2,2019-01-29_17-42-10
0,845.471948221,0,1334.2,2019-01-29_17-43-17
0,1693.5144049599999,20,3520.9,2019-01-29_17-57-46
0,2710.6978006090003,0,32733.699999999997,2019-01-29_18-14-27
0,2939.353449968,20,16814.7,2019-01-29_18-20-00
0,102.03113773299992,0,1720.1,2019-01-29_18-24-02
0,96.82909631799976,20,1720.1,2019-01-29_18-24-14
0,103.65331815199988,20,1720.1,2019-01-29_18-24-21
0,138.28755340999942,0,1720.1,2019-01-29_18-24-37
0,169.5638056990001,0,1720.1,2019-01-29_18-25-08
0,150.9452453439999,20,1720.1,2019-01-29_18-25-09
0,154.18525757099997,20,1720.1,2019-01-29_18-25-13
0,242.49294024000028,20,1720.1,2019-01-29_18-26-40
0,615.4556536509999,0,4799.0,2019-01-29_18-32-36
0,652.686857189,0,1720.1,2019-01-29_18-33-13
0,999.8415326240001,0,4799.0,2019-01-29_18-39-01
0,1741.7917456450004,20,4799.0,2019-01-29_18-51-42
0,2098.656042967,0,1720.1,2019-01-29_18-57-18
0,2248.7009948080004,20,4799.0,2019-01-29_19-00-09
0,2316.5169716560004,20,4799.0,2019-01-29_19-01-16
0,2418.5814868380003,20,41789.799999999996,2019-01-29_19-05-28
0,2690.5709283490005,0,17053.8,2019-01-29_19-07-13
