Wall time,Step,Value
1591095908.3124516,1000,300.0
1591096386.9377432,2000,300.0
1591096856.3095016,3000,300.0
1591097337.0648396,4000,300.0
1591097816.3116958,5000,300.0
1591098287.4914129,6000,300.0
1591098766.415704,7000,300.0
1591099247.8831851,8000,300.0
1591099715.6977832,9000,300.0
1591100194.5099752,10000,300.0
1591100666.8914971,11000,300.0
1591101128.075738,12000,300.0
1591101601.8688118,13000,300.0
1591102074.5077019,14000,300.0
1591102536.7265298,15000,300.0
1591103013.943239,16000,300.0
1591103489.4841495,17000,300.0
1591103953.4520936,18000,300.0
1591104421.9036024,19000,300.0
1591104899.3712263,20000,300.0
1591105363.621537,21000,300.0
1591105840.8040895,22000,300.0
1591106313.46165,23000,300.0
1591106778.1730728,24000,300.0
1591107254.0225048,25000,300.0
1591107727.0106714,26000,300.0
1591108195.054924,27000,300.0
1591108666.5304701,28000,300.0
1591109143.1644957,29000,300.0
1591109605.849577,30000,300.0
1591110083.1647167,31000,300.0
1591110557.1425009,32000,300.0
1591111021.4400592,33000,300.0
1591111500.1485896,34000,300.0
1591111976.7018487,35000,300.0
1591112440.8677483,36000,300.0
1591112921.3835015,37000,300.0
1591113395.769257,38000,300.0
1591113862.7299576,39000,300.0
1591114338.554694,40000,300.0
1591114812.906597,41000,300.0
1591115279.6218598,42000,300.0
1591115754.935112,43000,300.0
1591116233.5225616,44000,300.0
1591116699.0218315,45000,300.0
1591117176.986762,46000,300.0
1591117651.3740406,47000,300.0
1591118115.0122707,48000,300.0
1591118592.8197293,49000,300.0
1591119067.6931834,50000,300.0
1591119531.7913127,51000,300.0
1591120006.2771766,52000,300.0
1591120484.3580546,53000,300.0
1591120938.6588023,54000,300.0
1591121402.6082618,55000,300.0
1591121869.7822762,56000,300.0
1591122324.934825,57000,300.0
1591122793.642667,58000,300.0
1591123261.2084608,59000,300.0
1591123717.570856,60000,300.0
1591124183.2458625,61000,300.0
1591124647.4882765,62000,300.0
1591125108.003578,63000,300.0
1591125575.4816675,64000,300.0
1591126037.7963064,65000,300.0
1591126492.5544388,66000,300.0
1591126953.8903177,67000,300.0
1591127422.7950523,68000,300.0
1591127875.9843445,69000,300.0
1591128340.5513165,70000,300.0
1591128807.7443285,71000,300.0
1591129263.327605,72000,300.0
1591129732.142326,73000,300.0
1591130198.9546893,74000,300.0
1591130657.1765246,75000,300.0
1591131123.5911176,76000,300.0
1591131590.0284877,77000,300.0
1591132045.5337806,78000,300.0
1591132513.0154667,79000,300.0
1591132977.685806,80000,300.0
1591133425.0038953,81000,300.0
1591133889.9040565,82000,300.0
1591134351.4277625,83000,300.0
1591134803.7000258,84000,300.0
1591135264.2602842,85000,300.0
