Wall time,Step,Value
1591095915.8499439,1000,144.76229858398438
1591096389.185876,2000,146.03720092773438
1591096854.0978372,3000,149.06832885742188
1591097326.283707,4000,149.07408142089844
1591097804.634572,5000,148.9510498046875
1591098271.1396844,6000,149.04458618164062
1591098746.9748893,7000,149.07408142089844
1591099226.447947,8000,149.07408142089844
1591099700.994294,9000,149.07408142089844
1591100182.2235096,10000,149.07408142089844
1591100660.2548544,11000,149.07408142089844
1591101124.1685472,12000,149.07408142089844
1591101604.906736,13000,149.07408142089844
1591102076.4461963,14000,149.07408142089844
1591102547.0075636,15000,149.07408142089844
1591103025.7056031,16000,149.07408142089844
1591103500.2909348,17000,149.07408142089844
1591103964.3370283,18000,149.07408142089844
1591104441.3847237,19000,149.07408142089844
1591104918.5953963,20000,149.07408142089844
1591105384.8666117,21000,149.07408142089844
1591105860.5763144,22000,149.07408142089844
1591106335.240541,23000,149.04458618164062
1591106804.8665264,24000,149.07408142089844
1591107287.0633698,25000,149.07408142089844
1591107762.0700357,26000,149.07408142089844
1591108226.4637744,27000,149.07408142089844
1591108700.2272913,28000,149.07408142089844
1591109180.5016465,29000,149.07408142089844
1591109645.9422026,30000,148.98648071289062
1591110125.3380888,31000,149.07408142089844
1591110605.8295953,32000,149.07408142089844
1591111073.4696205,33000,149.07408142089844
1591111552.5494163,34000,149.0196075439453
1591112026.0717432,35000,149.07408142089844
1591112493.461674,36000,149.0
1591112966.9247017,37000,149.07408142089844
1591113443.16596,38000,149.07408142089844
1591113914.2253306,39000,149.07408142089844
1591114391.2820756,40000,149.07408142089844
1591114872.0557585,41000,149.0
1591115347.5184147,42000,149.07408142089844
1591115823.5176432,43000,149.07408142089844
1591116305.4793537,44000,149.07408142089844
1591116773.349952,45000,149.00662231445312
1591117250.6104982,46000,149.07408142089844
1591117731.6563554,47000,149.07408142089844
1591118193.6963313,48000,149.00662231445312
1591118675.2363224,49000,149.07408142089844
1591119152.0647945,50000,149.07408142089844
1591119618.9601662,51000,149.07408142089844
1591120095.0075002,52000,149.02597045898438
1591120573.873327,53000,149.07408142089844
1591121043.2553692,54000,149.07408142089844
1591121521.4115305,55000,149.07408142089844
1591122000.3157544,56000,149.07408142089844
1591122464.7867148,57000,149.07408142089844
1591122941.735112,58000,149.07408142089844
1591123420.1663537,59000,149.07408142089844
1591123887.8500717,60000,149.07408142089844
1591124363.6455169,61000,149.01315307617188
1591124846.5393414,62000,149.07408142089844
