Wall time,Step,Value
1591095909.2213922,1000,300.0
1591096386.305931,2000,300.0
1591096854.5838253,3000,300.0
1591097331.8441536,4000,300.0
1591097809.586999,5000,300.0
1591098277.8667,6000,300.0
1591098755.5349302,7000,300.0
1591099236.7234223,8000,300.0
1591099704.5394168,9000,300.0
1591100186.2886724,10000,300.0
1591100661.87153,11000,300.0
1591101127.9648015,12000,300.0
1591101606.5526974,13000,300.0
1591102085.680816,14000,300.0
1591102556.334876,15000,300.0
1591103032.9425926,16000,300.0
1591103509.9088259,17000,300.0
1591103976.7402227,18000,300.0
1591104453.9787202,19000,300.0
1591104935.364486,20000,300.0
1591105402.9141366,21000,300.0
1591105880.8286958,22000,300.0
1591106358.0564897,23000,300.0
1591106824.9644067,24000,300.0
1591107308.9559815,25000,300.0
1591107788.7096384,26000,300.0
1591108257.98023,27000,300.0
1591108736.5850003,28000,300.0
1591109217.4947054,29000,300.0
1591109686.4631724,30000,300.0
1591110166.4753463,31000,300.0
1591110647.241044,32000,300.0
1591111119.2835827,33000,300.0
1591111602.746477,34000,300.0
1591112081.4944236,35000,300.0
1591112554.5900116,36000,300.0
1591113033.5117064,37000,300.0
1591113512.8398273,38000,300.0
1591113983.8035376,39000,300.0
1591114463.6610947,40000,300.0
1591114940.0301733,41000,300.0
1591115411.5491292,42000,300.0
1591115891.4026284,43000,300.0
1591116373.4860272,44000,300.0
1591116841.3407996,45000,300.0
1591117321.3950746,46000,300.0
1591117801.706988,47000,300.0
1591118269.5196588,48000,300.0
1591118752.4964461,49000,300.0
1591119233.8382204,50000,300.0
1591119703.537036,51000,300.0
1591120180.815405,52000,300.0
1591120663.8007047,53000,300.0
1591121135.30671,54000,300.0
1591121612.3002634,55000,300.0
1591122093.6781335,56000,300.0
1591122569.327825,57000,300.0
1591123055.3509183,58000,300.0
1591123536.068555,59000,300.0
1591124006.4570143,60000,300.0
1591124490.5137053,61000,300.0
1591124969.601038,62000,300.0
1591125443.258132,63000,300.0
1591125926.6330953,64000,300.0
1591126401.4285126,65000,300.0
