,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,1024.0,560.0,361.6,0,116.80000000000001,0,851.0,10,-4396430853.377464,63.08606556597637,0
1,3424.0,560.0,701.6,0,148.8,0,891.0,10,-12320836366.934782,45.87992863817783,0
2,3424.0,560.0,694.3,0,164.8,0,891.0,10,-16306208514.94225,44.29719622247104,0
3,3424.0,560.0,688.4,0,196.8,0,891.0,10,-20069703990.484936,43.506532385667434,0
4,3424.0,560.0,688.4,0,212.8,0,971.0,10,-24330915379.061996,44.124111995154365,0
5,3424.0,560.0,688.4,0,212.8,0,991.0,10,-28581886396.131138,44.705789943349394,0
6,3424.0,560.0,688.4,0,228.79999999999998,0,958.0,10,-32632816618.694263,44.41525643867817,0
7,31024.0,560.0,1708.3999999999999,0,244.8,0,998.0,10,-102249439302.55281,38.971820751386986,0
8,30000.0,560.0,1908.3999999999999,0,260.79999999999995,0,780.0,10,-171717968607.16074,38.54764977345901,0
9,30000.0,560.0,2108.3999999999996,0,292.79999999999995,0,820.0,10,-232387209129.1643,36.87648205634127,0
10,31200.0,560.0,2361.6,0,308.79999999999995,0,840.0,10,-234360989307.96027,36.20208342323084,0
11,31200.0,0.0,2672.6000000000004,0,324.8,0,280.0,10,-279985287969.693,32.13933021298119,0
12,31200.0,0.0,2992.6000000000004,0,356.8,0,200.0,10,-311930565112.84644,29.53886669922604,0
13,32400.0,0.0,3432.6,0,356.8,0,200.0,10,-334044048552.62836,24.953305975116972,0
14,36000.0,0.0,3932.6,0,372.8,0,200.0,10,-345560086679.2105,18.982483641056138,0
15,42000.0,0.0,4532.6,0,372.8,0,160.0,10,-352496309335.5235,15.916926733541397,0
16,48000.0,0.0,5102.0,0,372.8,0,200.0,10,-357552654611.6512,13.529690023279219,0
17,54000.0,0.0,5733.5,0,372.8,0,220.0,10,-359083404016.6674,8.380533701852931,0
18,58800.0,0.0,6013.5,0,372.8,0,260.0,10,-360462965099.44714,8.386075341332337,0
19,60000.0,0.0,6396.6,0,372.8,0,300.0,10,-361840792650.07074,6.61365468577358,0
20,60000.0,0.0,6499.900000000001,0,372.8,0,360.0,10,-363217004125.8611,6.565283413405593,0
21,60000.0,0.0,6579.900000000001,0,372.8,0,400.0,10,-364657852933.474,6.546362703492095,0
22,54000.0,0.0,6644.900000000001,0,372.8,0,380.0,10,-365983504567.16925,6.6341270827202035,0
23,48000.0,0.0,6764.900000000001,0,372.8,0,380.0,10,-367345949909.3838,6.598331206485997,0
24,42000.0,0.0,6844.900000000001,0,372.8,0,300.0,10,-368764894195.1626,6.534468095535483,0
25,36000.0,0.0,6911.3,0,368.0,0,240.0,10,-370218813562.02435,6.455020546563563,0
26,30000.0,0.0,7051.3,0,256.4,0,180.0,10,-371810647648.2703,6.499861707545614,0
27,31200.0,0.0,7211.3,0,224.4,0,120.0,10,-373298505931.3188,6.418334011452399,0
28,31200.0,0.0,7311.3,0,208.4,0,60.0,10,-374695343031.36615,6.348445471745473,0
29,31200.0,0.0,7411.3,0,176.4,0,60.0,10,-376107732170.94183,6.351463321440247,0
30,31200.0,0.0,7420.0,0,160.0,0,60.0,10,-377563041143.20264,6.399408139374108,0
31,31200.0,0.0,7140.0,0,160.0,0,120.0,10,-379583494590.0699,6.593377373454478,0
32,31200.0,0.0,6160.0,0,144.0,0,180.0,10,-382665018654.11053,7.445460827710329,0
33,3600.0,0.0,6040.0,0,128.0,0,260.0,10,-386027471676.168,9.157589410339572,0
34,2400.0,0.0,5900.0,0,112.0,0,320.0,10,-389579045593.9056,9.094287976090797,0
35,1200.0,0.0,5660.0,0,80.0,0,320.0,10,-392930794234.37604,10.718585660028802,0
36,1200.0,0.0,5400.0,0,64.0,0,380.0,10,-396037107579.54126,13.524420323638546,0
37,2400.0,0.0,5140.0,0,48.0,0,320.0,10,-399051668257.5358,14.341009473190073,0
38,2400.0,0.0,4780.0,0,16.0,0,320.0,10,-402046184108.03754,14.501014741812748,0
39,2400.0,0.0,4320.0,0,16.0,0,260.0,10,-404536961696.3278,17.385016966704057,0
