,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,1180.0,0,6283.299999999998,0,10.6,2324.0,0,10,1999638873.9097247,4.039807712693004,0
1,1180.0,0,6283.299999999998,0,10.6,2324.0,0,10,1364242735.428467,4.039807712693004,0
2,1180.0,0,6274.899999999998,0,10.6,2324.0,0,10,717217021.5477436,4.039807712693004,0
3,1180.0,0,6274.899999999998,0,10.6,2324.0,0,10,40198953.51428412,4.039807712693004,0
4,1180.0,0,6274.899999999998,0,10.6,2324.0,0,10,-663835700.3914535,4.039807712693004,0
5,1180.0,0,6274.899999999998,0,10.6,2324.0,0,10,-1391960512.654714,4.039807712693004,0
6,1180.0,0,6272.899999999998,0,10.6,2324.0,0,10,-2144897316.9354174,4.039807712693004,0
7,1180.0,0,6272.899999999998,0,10.6,2324.0,0,10,-2903249508.9841003,4.039807712693004,0
8,0.0,0,3632.2000000000003,0,10.6,2324.0,0,10,-3842052274.650304,4.039807712693004,0
9,0.0,0,3045.1000000000004,0,10.6,2324.0,0,10,-4807199285.1827,4.042260731674194,0
10,0.0,0,2999.0,0,10.6,2324.0,0,10,-5780834936.144733,4.088912565343483,0
11,0.0,0,2813.5,0,10.6,2324.0,0,10,-6759364210.679127,4.088912565343483,0
12,0.0,0,2522.6,0,10.6,2324.0,0,10,-7747012398.107693,4.089670662492443,0
13,0.0,0,1980.3000000000004,0,10.6,2324.0,0,10,-8763226136.740767,4.38740638255233,0
14,0.0,0,1980.3000000000004,0,10.6,2324.0,0,10,-9778979624.444984,4.38740638255233,0
15,0.0,0,1919.1000000000004,0,10.6,2324.0,0,10,-10798952190.466127,4.3903207792530345,0
16,0.0,0,1858.0,0,10.6,2324.0,0,10,-11821508167.086597,4.3903207792530345,0
17,0.0,0,1842.5,0,10.6,1074.0,0,10,-12910840892.990784,4.3908095561281595,0
18,0.0,0,1694.4,0,10.6,1074.0,0,10,-14007283577.558754,4.394115979932623,0
19,0.0,0,1553.7000000000003,0,10.6,1074.0,0,10,-15133991915.20248,4.4076585472838605,0
20,0.0,0,1461.1000000000001,0,10.6,1074.0,0,10,-16254330618.303257,4.418051860234883,0
21,0.0,0,1434.1000000000001,0,10.6,1074.0,0,10,-17377204836.72276,4.418051860234883,0
22,0.0,0,1434.1000000000001,0,10.6,1074.0,0,10,-18505669938.506847,4.437636803417274,0
23,0.0,0,1339.4,0,10.6,1074.0,0,10,-19703135535.45909,4.505714922354948,0
24,0.0,0,1324.4,0,10.6,1074.0,0,10,-20916282701.697495,4.517356528074357,0
25,0.0,0,1197.8,0,0.6,1074.0,0,10,-22172212443.889156,4.576065080414109,0
26,0.0,0,961.4,0,0.0,1074.0,0,10,-23493551652.879215,4.742450128871139,0
27,0.0,0,770.9999999999999,0,0.0,1074.0,0,10,-24869251080.722294,4.860684169981291,0
28,0.0,0,704.1999999999999,0,0.0,1074.0,0,10,-26279811827.83055,5.184942610581027,0
29,0.0,0,322.49999999999994,0,0.0,1074.0,0,10,-27745477613.575214,304.6320829943901,0
30,0.0,0,0.0,0,0.0,1074.0,0,10,-29256333115.863983,305.01008588162455,0
31,0.0,0,0.0,0,0.0,1074.0,0,10,-30861817681.41381,305.9945210540742,0
32,0.0,0,0.0,0,0.0,1074.0,0,10,-32478243038.988834,306.0566346231579,0
33,0.0,0,0.0,0,0.0,1074.0,0,10,-33989730455.522556,605.971833418061,0
34,0.0,0,0.0,0,0.0,1074.0,0,10,-35675317728.68301,606.7449104918414,0
35,0.0,0,0.0,0,0.0,1074.0,0,10,-37415339409.46132,606.7751976566472,0
36,0.0,0,0.0,0,0.0,1074.0,0,10,-36994005984.684425,3305.417503110098,0
37,0.0,0,0.0,0,0.0,1074.0,0,10,-34649078617.77381,4503.244614703197,0
38,0.0,0,0.0,0,0.0,1074.0,0,10,-32243456429.703682,5101.946768821918,0
39,0.0,0,0.0,0,0.0,1074.0,0,10,-29837834241.633545,5101.946768821918,0
