Wall time,Step,Value
1591016007.2618096,1000,193.45848083496094
1591016420.3468995,2000,192.53111267089844
1591016834.8113964,3000,105.38220977783203
1591017259.8327286,4000,141.72552490234375
1591017687.6246548,5000,167.55722045898438
1591018106.676363,6000,160.78475952148438
1591018528.167923,7000,141.36691284179688
1591018956.9194427,8000,129.6092071533203
1591019375.3596525,9000,125.95899963378906
1591019805.6060596,10000,136.542236328125
1591020233.9289587,11000,160.5937042236328
1591020650.7358031,12000,163.7019805908203
1591021071.4921763,13000,153.54237365722656
1591021500.7249525,14000,134.01248168945312
1591021920.6060703,15000,137.2626495361328
1591022345.5336328,16000,124.9970474243164
1591022773.742464,17000,106.2847900390625
1591023191.5352387,18000,105.57369995117188
1591023611.6403837,19000,102.04869079589844
1591024030.2146497,20000,105.26783752441406
1591024438.2429113,21000,100.89708709716797
1591024860.2089095,22000,99.57764434814453
1591025274.6025014,23000,98.70794677734375
1591025684.4023507,24000,95.3111343383789
1591026101.4157276,25000,144.6549835205078
1591026512.0896297,26000,131.8303985595703
1591026916.9696975,27000,106.00209045410156
1591027331.5277035,28000,96.05378723144531
1591027753.3570557,29000,144.2526092529297
1591028162.4451056,30000,158.44622802734375
1591028575.9875333,31000,172.7113800048828
1591028991.092853,32000,181.9175262451172
1591029398.9087367,33000,183.67266845703125
1591029813.7026021,34000,194.65875244140625
1591030224.7289443,35000,193.69168090820312
1591030640.956743,36000,191.53102111816406
1591031058.6693904,37000,189.67672729492188
1591031480.5056002,38000,183.57289123535156
1591031892.5443218,39000,189.5496368408203
1591032303.1987636,40000,191.52215576171875
1591032716.9405732,41000,190.62109375
1591033126.4947982,42000,190.16566467285156
1591033544.328178,43000,183.7509002685547
1591033965.9779902,44000,190.91159057617188
1591034374.7092428,45000,190.10098266601562
1591034792.3292482,46000,190.81272888183594
1591035203.7989779,47000,190.2620391845703
1591035609.473332,48000,182.54527282714844
1591036034.7795587,49000,191.54232788085938
1591036454.5723062,50000,194.89727783203125
1591036862.865787,51000,186.59136962890625
1591037293.1377668,52000,190.83009338378906
1591037722.5124207,53000,186.76805114746094
1591038141.8642027,54000,185.72012329101562
1591038569.0278604,55000,194.90823364257812
1591038994.0577009,56000,184.94065856933594
1591039406.3473663,57000,183.89260864257812
1591039828.3809042,58000,187.66688537597656
1591040250.3275616,59000,185.697021484375
1591040659.4373963,60000,190.8280792236328
1591041075.128481,61000,188.270263671875
1591041493.181125,62000,180.76919555664062
1591041903.1680508,63000,186.6446533203125
1591042312.1656961,64000,196.2340850830078
1591042736.5887568,65000,197.767578125
1591043144.8771133,66000,196.61830139160156
1591043559.8784149,67000,190.25111389160156
1591043978.155042,68000,197.2265625
1591044388.0644753,69000,196.8253173828125
1591044807.9203389,70000,196.90081787109375
1591045231.6834178,71000,197.2130889892578
1591045642.4791946,72000,188.96417236328125
1591046070.3344812,73000,198.22401428222656
1591046483.6771388,74000,201.14990234375
1591046889.724281,75000,192.57955932617188
1591047307.8353655,76000,197.5430908203125
1591047726.6589274,77000,193.69451904296875
1591048135.8764837,78000,193.0251007080078
1591048553.5529852,79000,204.9595947265625
1591048971.4619224,80000,193.97203063964844
1591049380.3850286,81000,192.4297332763672
1591049801.8461857,82000,196.61485290527344
1591050224.0301619,83000,195.43856811523438
1591050635.821551,84000,200.52394104003906
1591051058.1478083,85000,196.9003448486328
1591051470.9131413,86000,189.77587890625
1591051877.4502306,87000,196.2749481201172
1591052296.1015258,88000,198.4215545654297
1591052710.2253492,89000,196.81163024902344
1591053124.7414422,90000,196.900146484375
1591053537.2466102,91000,189.96730041503906
1591053952.7864695,92000,200.0879364013672
1591054358.1408222,93000,202.35049438476562
1591054771.8227084,94000,203.1210479736328
1591055189.6214187,95000,202.20004272460938
1591055598.4127395,96000,194.0401153564453
1591056019.6014996,97000,204.498046875
1591056435.2258809,98000,206.34182739257812
1591056847.5485275,99000,198.03150939941406
1591057258.4598825,100000,202.57388305664062
1591057676.0454092,101000,199.1607666015625
1591058079.8513658,102000,199.95567321777344
1591058488.90402,103000,210.7432403564453
1591058904.7855608,104000,199.76077270507812
1591059319.2867885,105000,197.8223114013672
1591059733.3832915,106000,202.32278442382812
1591060150.812167,107000,200.31651306152344
1591060559.7569034,108000,205.7204132080078
1591060970.8656924,109000,201.91590881347656
1591061384.8008094,110000,194.9781036376953
1591061793.9523132,111000,202.0456085205078
1591062211.7850378,112000,204.61572265625
1591062628.6557178,113000,202.53619384765625
1591063035.222499,114000,202.10043334960938
1591063457.5821972,115000,194.94528198242188
1591063875.0493581,116000,203.64625549316406
1591064278.3070724,117000,202.28536987304688
1591064690.5938797,118000,202.8297882080078
1591065114.438031,119000,202.89491271972656
1591065522.4297023,120000,194.7083740234375
1591065942.0498705,121000,204.2920684814453
1591066353.080673,122000,206.76483154296875
1591066765.8291516,123000,197.8844757080078
1591067176.5119493,124000,202.90936279296875
1591067592.7791712,125000,199.16534423828125
1591068005.8518858,126000,199.59507751464844
1591068424.8144183,127000,210.27503967285156
1591068840.6561759,128000,199.17250061035156
1591069246.5489957,129000,198.05563354492188
1591069668.660314,130000,202.7303466796875
1591070086.5241919,131000,200.29965209960938
1591070493.7667382,132000,205.8210906982422
1591070914.042832,133000,202.50021362304688
1591071332.9753954,134000,195.082275390625
1591071746.1089275,135000,202.2070770263672
1591072157.1633787,136000,206.22190856933594
1591072572.8918436,137000,203.93682861328125
1591072980.5419405,138000,204.25790405273438
1591073400.1482978,139000,196.6781768798828
1591073815.3865352,140000,205.13595581054688
1591074221.8039527,141000,189.5305633544922
