year,type,run_id,,index,run_id,Type,value,Technology,year,value_perc
2014.0,Predicted,0.0,4,1057,0.0,Predicted,1155.56284600662,Wind,2014.0,4.727778893997416
2014.0,Predicted,0.0,5,1321,0.0,Predicted,6970.827280821918,Gas,2014.0,28.51989418477934
2014.0,Predicted,1.0,0,7,1.0,Predicted,10382.28091438355,Coal,2014.0,42.56748469972872
2014.0,Predicted,1.0,1,271,1.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,1.0,2,535,1.0,Predicted,6426.19791000785,Nuclear,2014.0,26.347493721992954
2014.0,Predicted,1.0,3,799,1.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,1.0,4,1063,1.0,Predicted,1179.4263407921228,Wind,2014.0,4.83566310044373
2014.0,Predicted,1.0,5,1327,1.0,Predicted,6402.262559360732,Gas,2014.0,26.249358477834583
2014.0,Predicted,2.0,0,13,2.0,Predicted,9739.975743150677,Coal,2014.0,39.88395051390534
2014.0,Predicted,2.0,1,277,2.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,2.0,2,541,2.0,Predicted,6453.646295011868,Nuclear,2014.0,26.426853233747316
2014.0,Predicted,2.0,3,805,2.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,2.0,4,1069,2.0,Predicted,1155.5805211783095,Wind,2014.0,4.73195391209463
2014.0,Predicted,2.0,5,1333,2.0,Predicted,7071.587301369865,Gas,2014.0,28.95724234025271
2014.0,Predicted,3.0,0,19,3.0,Predicted,9935.668302511403,Coal,2014.0,40.71352376953044
2014.0,Predicted,3.0,1,283,3.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,3.0,2,547,3.0,Predicted,6453.646295011868,Nuclear,2014.0,26.44519460917321
2014.0,Predicted,3.0,3,811,3.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,3.0,4,1075,3.0,Predicted,1190.0842205646115,Wind,2014.0,4.876624372560148
2014.0,Predicted,3.0,5,1339,3.0,Predicted,6824.453716894978,Gas,2014.0,27.964657248736202
2014.0,Predicted,4.0,0,25,4.0,Predicted,9906.029775114144,Coal,2014.0,40.55495086842947
2014.0,Predicted,4.0,1,289,4.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,4.0,2,553,4.0,Predicted,6448.610974873056,Nuclear,2014.0,26.40039523327381
2014.0,Predicted,4.0,3,817,4.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,4.0,4,1081,4.0,Predicted,1192.591842064155,Wind,2014.0,4.882430666875751
2014.0,Predicted,4.0,5,1345,4.0,Predicted,6878.958447488586,Gas,2014.0,28.16222323142098
2014.0,Predicted,5.0,0,31,5.0,Predicted,10191.072506849307,Coal,2014.0,41.671953280657775
2014.0,Predicted,5.0,1,295,5.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,5.0,2,559,5.0,Predicted,6419.836274427394,Nuclear,2014.0,26.25112490541191
2014.0,Predicted,5.0,3,823,5.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,5.0,4,1087,5.0,Predicted,1155.365047681506,Wind,2014.0,4.724362254976604
2014.0,Predicted,5.0,5,1351,5.0,Predicted,6689.19730821918,Gas,2014.0,27.352559558953715
2014.0,Predicted,6.0,0,37,6.0,Predicted,9835.383754566197,Coal,2014.0,40.22189710859879
2014.0,Predicted,6.0,1,301,6.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,6.0,2,565,6.0,Predicted,6437.75945607123,Nuclear,2014.0,26.32727963784741
2014.0,Predicted,6.0,3,829,6.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,6.0,4,1093,6.0,Predicted,1240.323121327283,Wind,2014.0,5.072313415760811
2014.0,Predicted,6.0,5,1357,6.0,Predicted,6939.3428630137,Gas,2014.0,28.378509837793004
2014.0,Predicted,7.0,0,43,7.0,Predicted,10221.239752283092,Coal,2014.0,41.8667703876542
2014.0,Predicted,7.0,1,307,7.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,7.0,2,571,7.0,Predicted,6453.646295011868,Nuclear,2014.0,26.43449661143549
2014.0,Predicted,7.0,3,835,7.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,7.0,4,1099,7.0,Predicted,1157.7876962066202,Wind,2014.0,4.742363236700954
2014.0,Predicted,7.0,5,1363,7.0,Predicted,6581.054990867579,Gas,2014.0,26.956369764209352
2014.0,Predicted,8.0,0,49,8.0,Predicted,8265.74474885845,Coal,2014.0,33.108472270672245
2014.0,Predicted,8.0,1,313,8.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,8.0,2,577,8.0,Predicted,5786.652760878994,Nuclear,2014.0,23.17845981150465
2014.0,Predicted,8.0,3,841,8.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,8.0,4,1105,8.0,Predicted,6713.83145837866,Wind,2014.0,26.892277637825163
2014.0,Predicted,8.0,5,1369,8.0,Predicted,4199.4193447488615,Gas,2014.0,16.82079027999795
2014.0,Predicted,9.0,0,55,9.0,Predicted,9076.728718036524,Coal,2014.0,36.4457916784858
2014.0,Predicted,9.0,1,319,9.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,9.0,2,583,9.0,Predicted,6211.551569569128,Nuclear,2014.0,24.94124497241331
2014.0,Predicted,9.0,3,847,9.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,9.0,4,1111,9.0,Predicted,3878.282693679909,Wind,2014.0,15.572469720645223
2014.0,Predicted,9.0,5,1375,9.0,Predicted,5738.174438356168,Gas,2014.0,23.04049362845567
2014.0,Predicted,10.0,0,61,10.0,Predicted,9911.654106164373,Coal,2014.0,40.38963739952896
2014.0,Predicted,10.0,1,325,10.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,10.0,2,589,10.0,Predicted,6413.857000055339,Nuclear,2014.0,26.136238794244466
2014.0,Predicted,10.0,3,853,10.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,10.0,4,1117,10.0,Predicted,1288.0350443068487,Wind,2014.0,5.248696921847274
2014.0,Predicted,10.0,5,1381,10.0,Predicted,6926.545675799089,Gas,2014.0,28.225426884379313
2014.0,Predicted,11.0,0,67,11.0,Predicted,10168.766099315058,Coal,2014.0,41.54867369662384
2014.0,Predicted,11.0,1,331,11.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,11.0,2,595,11.0,Predicted,6446.894388462097,Nuclear,2014.0,26.341436973444527
2014.0,Predicted,11.0,3,859,11.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,11.0,4,1123,11.0,Predicted,1256.0109372513696,Wind,2014.0,5.131948958366042
2014.0,Predicted,11.0,5,1387,11.0,Predicted,6602.674431506851,Gas,2014.0,26.977940371565605
2014.0,Predicted,12.0,0,73,12.0,Predicted,9971.35436415524,Coal,2014.0,40.860168355815354
2014.0,Predicted,12.0,1,337,12.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,12.0,2,601,12.0,Predicted,6453.646295011868,Nuclear,2014.0,26.445462120070683
2014.0,Predicted,12.0,3,865,12.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,12.0,4,1129,12.0,Predicted,1169.6708480111868,Wind,2014.0,4.79302470108085
2014.0,Predicted,12.0,5,1393,12.0,Predicted,6808.934168949771,Gas,2014.0,27.901344823033103
2014.0,Predicted,13.0,0,79,13.0,Predicted,9604.57468150684,Coal,2014.0,38.7546135122796
2014.0,Predicted,13.0,1,343,13.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,13.0,2,607,13.0,Predicted,6162.5014592182615,Nuclear,2014.0,24.86579262908017
2014.0,Predicted,13.0,3,871,13.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,13.0,4,1135,13.0,Predicted,3381.1334670712354,Wind,2014.0,13.642927989521548
2014.0,Predicted,13.0,5,1399,13.0,Predicted,5634.8389406392735,Gas,2014.0,22.736665869118685
2014.0,Predicted,14.0,0,85,14.0,Predicted,9992.409247716883,Coal,2014.0,40.78329477943996
2014.0,Predicted,14.0,1,349,14.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,14.0,2,613,14.0,Predicted,6450.462195512326,Nuclear,2014.0,26.327094363486015
2014.0,Predicted,14.0,3,877,14.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,14.0,4,1141,14.0,Predicted,1155.5402262710036,Wind,2014.0,4.716253759150113
2014.0,Predicted,14.0,5,1405,14.0,Predicted,6902.819292237444,Gas,2014.0,28.173357097923894
2014.0,Predicted,15.0,0,91,15.0,Predicted,9948.030019406378,Coal,2014.0,40.550838411672466
2014.0,Predicted,15.0,1,355,15.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,15.0,2,619,15.0,Predicted,6446.894388462097,Nuclear,2014.0,26.27927057856269
2014.0,Predicted,15.0,3,883,15.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,15.0,4,1147,15.0,Predicted,1303.3929456247702,Wind,2014.0,5.312979215165029
2014.0,Predicted,15.0,5,1411,15.0,Predicted,6833.925157534248,Gas,2014.0,27.856911794599814
2014.0,Predicted,16.0,0,97,16.0,Predicted,10209.35532534245,Coal,2014.0,41.75628024071255
2014.0,Predicted,16.0,1,361,16.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,16.0,2,625,16.0,Predicted,6434.671283459357,Nuclear,2014.0,26.31781623880173
2014.0,Predicted,16.0,3,889,16.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,16.0,4,1153,16.0,Predicted,1167.4816973545653,Wind,2014.0,4.775002081632886
2014.0,Predicted,16.0,5,1417,16.0,Predicted,6638.3595136986305,Gas,2014.0,27.15090143885285
2014.0,Predicted,17.0,0,103,17.0,Predicted,9932.65764497716,Coal,2014.0,40.71576363115319
2014.0,Predicted,17.0,1,367,17.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,17.0,2,631,17.0,Predicted,6453.646295011868,Nuclear,2014.0,26.4546656593614
2014.0,Predicted,17.0,3,895,17.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,17.0,4,1159,17.0,Predicted,1167.6564311171226,Wind,2014.0,4.786435307754935
2014.0,Predicted,17.0,5,1423,17.0,Predicted,6841.155326484019,Gas,2014.0,28.043135401730485
2014.0,Predicted,18.0,0,109,18.0,Predicted,9863.774695205473,Coal,2014.0,40.33995101297636
2014.0,Predicted,18.0,1,373,18.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,18.0,2,637,18.0,Predicted,6242.404181035978,Nuclear,2014.0,25.529605718649734
2014.0,Predicted,18.0,3,901,18.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,18.0,4,1165,18.0,Predicted,1184.587541163926,Wind,2014.0,4.844616270925424
2014.0,Predicted,18.0,5,1429,18.0,Predicted,7160.861429223745,Gas,2014.0,29.2858269974485
2014.0,Predicted,19.0,0,115,19.0,Predicted,10373.071372146103,Coal,2014.0,42.51385385147861
2014.0,Predicted,19.0,1,379,19.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,19.0,2,643,19.0,Predicted,6453.646295011868,Nuclear,2014.0,26.450157870504093
2014.0,Predicted,19.0,3,907,19.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,19.0,4,1171,19.0,Predicted,1155.5668930547936,Wind,2014.0,4.736070951835609
2014.0,Predicted,19.0,5,1435,19.0,Predicted,6416.988694063929,Gas,2014.0,26.299917326181678
2014.0,Predicted,20.0,0,121,20.0,Predicted,10547.132811643822,Coal,2014.0,43.286626263606315
2014.0,Predicted,20.0,1,385,20.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,20.0,2,649,20.0,Predicted,6405.619236503376,Nuclear,2014.0,26.289386018860018
2014.0,Predicted,20.0,3,913,20.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,20.0,4,1177,20.0,Predicted,1155.324595359588,Wind,2014.0,4.7415828420471335
2014.0,Predicted,20.0,5,1441,20.0,Predicted,6257.723424657536,Gas,2014.0,25.68240487548654
2014.0,Predicted,21.0,0,127,21.0,Predicted,10095.083656392677,Coal,2014.0,41.25955157348668
2014.0,Predicted,21.0,1,391,21.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,21.0,2,655,21.0,Predicted,6442.660141981732,Nuclear,2014.0,26.331754886470094
2014.0,Predicted,21.0,3,919,21.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,21.0,4,1183,21.0,Predicted,1170.7021672477163,Wind,2014.0,4.784769308589365
2014.0,Predicted,21.0,5,1447,21.0,Predicted,6758.818634703197,Gas,2014.0,27.62392423145385
2014.0,Predicted,22.0,0,133,22.0,Predicted,10136.925368721444,Coal,2014.0,41.548370583375416
2014.0,Predicted,22.0,1,397,22.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,22.0,2,661,22.0,Predicted,6450.462195512326,Nuclear,2014.0,26.438607761694783
2014.0,Predicted,22.0,3,925,22.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,22.0,4,1189,22.0,Predicted,1155.5402262710036,Wind,2014.0,4.736230345864791
2014.0,Predicted,22.0,5,1453,22.0,Predicted,6654.961287671234,Gas,2014.0,27.276791309065
2014.0,Predicted,23.0,0,139,23.0,Predicted,10230.544905251132,Coal,2014.0,41.88000802066849
2014.0,Predicted,23.0,1,403,23.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,23.0,2,667,23.0,Predicted,6397.439533962371,Nuclear,2014.0,26.188714430701083
2014.0,Predicted,23.0,3,931,23.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,23.0,4,1195,23.0,Predicted,1148.8285679070766,Wind,2014.0,4.702872631312733
2014.0,Predicted,23.0,5,1459,23.0,Predicted,6651.417522831052,Gas,2014.0,27.228404917317693
2014.0,Predicted,24.0,0,145,24.0,Predicted,9917.274681506839,Coal,2014.0,40.567569852114076
2014.0,Predicted,24.0,1,409,24.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,24.0,2,673,24.0,Predicted,6453.646295011868,Nuclear,2014.0,26.39926343493712
2014.0,Predicted,24.0,3,937,24.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,24.0,4,1201,24.0,Predicted,1216.8901591372141,Wind,2014.0,4.97780671792872
2014.0,Predicted,24.0,5,1465,24.0,Predicted,6858.500826484019,Gas,2014.0,28.05535999502009
2014.0,Predicted,25.0,0,151,25.0,Predicted,9913.990377853872,Coal,2014.0,40.550214923355675
2014.0,Predicted,25.0,1,415,25.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,25.0,2,679,25.0,Predicted,6377.839146419356,Nuclear,2014.0,26.086645061872805
2014.0,Predicted,25.0,3,943,25.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,25.0,4,1207,25.0,Predicted,1244.0517953921226,Wind,2014.0,5.08842209405669
2014.0,Predicted,25.0,5,1471,25.0,Predicted,6912.793974885847,Gas,2014.0,28.27471792071483
2014.0,Predicted,26.0,0,157,26.0,Predicted,10128.716639269393,Coal,2014.0,41.459614026092986
2014.0,Predicted,26.0,1,421,26.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,26.0,2,685,26.0,Predicted,6419.576430366755,Nuclear,2014.0,26.27708627785323
2014.0,Predicted,26.0,3,949,26.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,26.0,4,1213,26.0,Predicted,1155.2345438704328,Wind,2014.0,4.728691699477985
2014.0,Predicted,26.0,5,1477,26.0,Predicted,6726.7930182648415,Gas,2014.0,27.5346079965758
2014.0,Predicted,27.0,0,163,27.0,Predicted,10092.082350456614,Coal,2014.0,41.19334334685193
2014.0,Predicted,27.0,1,427,27.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,27.0,2,691,27.0,Predicted,6453.646295011868,Nuclear,2014.0,26.342161948127043
2014.0,Predicted,27.0,3,955,27.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,27.0,4,1219,27.0,Predicted,1175.177254319406,Wind,2014.0,4.796778152370085
2014.0,Predicted,27.0,5,1483,27.0,Predicted,6778.397945205481,Gas,2014.0,27.66771655265095
2014.0,Predicted,28.0,0,169,28.0,Predicted,9983.26526141552,Coal,2014.0,40.718596590198445
2014.0,Predicted,28.0,1,433,28.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,28.0,2,697,28.0,Predicted,6281.792434284928,Nuclear,2014.0,25.621454033040592
2014.0,Predicted,28.0,3,961,28.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,28.0,4,1225,28.0,Predicted,2138.3816613751114,Wind,2014.0,8.721785702913962
2014.0,Predicted,28.0,5,1489,28.0,Predicted,6114.265321917809,Gas,2014.0,24.938163673846994
2014.0,Predicted,29.0,0,175,29.0,Predicted,8995.021519406393,Coal,2014.0,36.143258749795926
2014.0,Predicted,29.0,1,439,29.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,29.0,2,703,29.0,Predicted,5944.069625011413,Nuclear,2014.0,23.88410589347514
2014.0,Predicted,29.0,3,967,29.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,29.0,4,1231,29.0,Predicted,5114.912246445434,Wind,2014.0,20.552435189502173
2014.0,Predicted,29.0,5,1495,29.0,Predicted,4833.131390410961,Gas,2014.0,19.420200167226756
2014.0,Predicted,30.0,0,181,30.0,Predicted,10000.143034246572,Coal,2014.0,40.91199680045543
2014.0,Predicted,30.0,1,445,30.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,30.0,2,709,30.0,Predicted,6410.334968642736,Nuclear,2014.0,26.22558525701311
2014.0,Predicted,30.0,3,973,30.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,30.0,4,1237,30.0,Predicted,1375.8825957977158,Wind,2014.0,5.628929922732795
2014.0,Predicted,30.0,5,1501,30.0,Predicted,6656.697223744294,Gas,2014.0,27.233488019798667
2014.0,Predicted,31.0,0,187,31.0,Predicted,10159.45961529679,Coal,2014.0,41.365755965049196
2014.0,Predicted,31.0,1,451,31.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,31.0,2,715,31.0,Predicted,6443.2861911433765,Nuclear,2014.0,26.234801287511395
2014.0,Predicted,31.0,3,979,31.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,31.0,4,1243,31.0,Predicted,1155.354135934474,Wind,2014.0,4.70419678309628
2014.0,Predicted,31.0,5,1507,31.0,Predicted,6801.972461187217,Gas,2014.0,27.695245964343133
2014.0,Predicted,32.0,0,193,32.0,Predicted,9797.85424543378,Coal,2014.0,40.08248741147955
2014.0,Predicted,32.0,1,457,32.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,32.0,2,721,32.0,Predicted,6453.646295011868,Nuclear,2014.0,26.401515056065456
2014.0,Predicted,32.0,3,985,32.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,32.0,4,1249,32.0,Predicted,1187.6096686904107,Wind,2014.0,4.858446390669622
2014.0,Predicted,32.0,5,1513,32.0,Predicted,7005.1168789954345,Gas,2014.0,28.657551141785365
2014.0,Predicted,33.0,0,199,33.0,Predicted,9696.190534246565,Coal,2014.0,39.78753638973713
2014.0,Predicted,33.0,1,463,33.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,33.0,2,727,33.0,Predicted,6453.646295011868,Nuclear,2014.0,26.48201743791634
2014.0,Predicted,33.0,3,991,33.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,33.0,4,1255,33.0,Predicted,1155.5805211783095,Wind,2014.0,4.741831534277502
2014.0,Predicted,33.0,5,1519,33.0,Predicted,7064.502011415527,Gas,2014.0,28.98861463806903
2014.0,Predicted,34.0,0,205,34.0,Predicted,10556.216617579894,Coal,2014.0,43.10149075782244
2014.0,Predicted,34.0,1,469,34.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,34.0,2,733,34.0,Predicted,6447.241913063924,Nuclear,2014.0,26.324368644215824
2014.0,Predicted,34.0,3,997,34.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,34.0,4,1261,34.0,Predicted,1190.0439256573059,Wind,2014.0,4.859001015354344
2014.0,Predicted,34.0,5,1525,34.0,Predicted,6298.032365296805,Gas,2014.0,25.71513958260741
2014.0,Predicted,35.0,0,211,35.0,Predicted,10077.978476027392,Coal,2014.0,41.302391617874434
2014.0,Predicted,35.0,1,475,35.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,35.0,2,739,35.0,Predicted,6405.391872950316,Nuclear,2014.0,26.25109829633507
2014.0,Predicted,35.0,3,1003,35.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,35.0,4,1267,35.0,Predicted,1157.123542355593,Wind,2014.0,4.742217877356668
2014.0,Predicted,35.0,5,1531,35.0,Predicted,6759.978045662102,Gas,2014.0,27.704292208433838
2014.0,Predicted,36.0,0,217,36.0,Predicted,9638.681871004552,Coal,2014.0,39.456275101401786
2014.0,Predicted,36.0,1,481,36.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,36.0,2,745,36.0,Predicted,6444.897257977895,Nuclear,2014.0,26.382408156452968
2014.0,Predicted,36.0,3,1009,36.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,36.0,4,1273,36.0,Predicted,1216.243120316095,Wind,2014.0,4.978732962412604
2014.0,Predicted,36.0,5,1537,36.0,Predicted,7128.945662100458,Gas,2014.0,29.182583779732653
2014.0,Predicted,37.0,0,223,37.0,Predicted,9566.426029680353,Coal,2014.0,39.13133686586533
2014.0,Predicted,37.0,1,487,37.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,37.0,2,751,37.0,Predicted,6449.3115777386265,Nuclear,2014.0,26.38082217104104
2014.0,Predicted,37.0,3,1015,37.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,37.0,4,1279,37.0,Predicted,1195.108847029223,Wind,2014.0,4.888576647055207
2014.0,Predicted,37.0,5,1543,37.0,Predicted,7236.123150684934,Gas,2014.0,29.599264316038436
2014.0,Predicted,38.0,0,229,38.0,Predicted,10379.850380136975,Coal,2014.0,42.50488516424992
2014.0,Predicted,38.0,1,493,38.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,38.0,2,757,38.0,Predicted,6453.646295011868,Nuclear,2014.0,26.427307197519205
2014.0,Predicted,38.0,3,1021,38.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,38.0,4,1285,38.0,Predicted,1181.4954108634697,Wind,2014.0,4.838155168107283
2014.0,Predicted,38.0,5,1549,38.0,Predicted,6405.378278538814,Gas,2014.0,26.22965247012359
2014.0,Predicted,39.0,0,235,39.0,Predicted,9555.132246575338,Coal,2014.0,39.07831327932162
2014.0,Predicted,39.0,1,499,39.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,39.0,2,763,39.0,Predicted,6446.894388462097,Nuclear,2014.0,26.36632880526778
2014.0,Predicted,39.0,3,1027,39.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,39.0,4,1291,39.0,Predicted,1245.4461462528534,Wind,2014.0,5.093590901710088
2014.0,Predicted,39.0,5,1555,39.0,Predicted,7203.767420091327,Gas,2014.0,29.461767013700506
2014.0,Predicted,40.0,0,241,40.0,Predicted,9911.814617579903,Coal,2014.0,40.55795303927731
2014.0,Predicted,40.0,1,505,40.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,40.0,2,769,40.0,Predicted,6436.3373820347,Nuclear,2014.0,26.336718285924306
2014.0,Predicted,40.0,3,1033,40.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,40.0,4,1297,40.0,Predicted,1307.4726520262545,Wind,2014.0,5.350020805167941
2014.0,Predicted,40.0,5,1561,40.0,Predicted,6783.021470319635,Gas,2014.0,27.755307869630442
2014.0,Predicted,41.0,0,247,41.0,Predicted,9781.945214611866,Coal,2014.0,39.99484793939991
2014.0,Predicted,41.0,1,511,41.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,41.0,2,775,41.0,Predicted,6453.646295011868,Nuclear,2014.0,26.38663339047466
2014.0,Predicted,41.0,3,1039,41.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,41.0,4,1303,41.0,Predicted,1155.5668930547936,Wind,2014.0,4.724696484958292
2014.0,Predicted,41.0,5,1567,41.0,Predicted,7066.854863013699,Gas,2014.0,28.893822185167124
2014.0,Predicted,42.0,0,253,42.0,Predicted,9716.917407534236,Coal,2014.0,39.430450791414685
2014.0,Predicted,42.0,1,517,42.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,42.0,2,781,42.0,Predicted,6325.864444044014,Nuclear,2014.0,25.66983706999863
2014.0,Predicted,42.0,3,1045,42.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,42.0,4,1309,42.0,Predicted,2219.7267703820744,Wind,2014.0,9.007468471644293
2014.0,Predicted,42.0,5,1573,42.0,Predicted,6380.672504566211,Gas,2014.0,25.892243666942395
2014.0,Predicted,43.0,0,259,43.0,Predicted,9993.941593607293,Coal,2014.0,40.820269988411354
2014.0,Predicted,43.0,1,523,43.0,Predicted,0.0,Solar,2014.0,0.0
2014.0,Predicted,43.0,2,787,43.0,Predicted,6297.443495033239,Nuclear,2014.0,25.72191775349721
2014.0,Predicted,43.0,3,1051,43.0,Predicted,0.0,,2014.0,0.0
2014.0,Predicted,43.0,4,1315,43.0,Predicted,1886.7285410348147,Wind,2014.0,7.706345661370184
2014.0,Predicted,43.0,5,1579,43.0,Predicted,6304.677876712328,Gas,2014.0,25.751466596721244
2015.0,Actual,-1.0,0,4,-1.0,Actual,8506.284996424314,Coal,2015.0,30.048825928715644
2015.0,Actual,-1.0,1,13,-1.0,Actual,7501.486302741358,Nuclear,2015.0,26.499330343678
2015.0,Actual,-1.0,2,22,-1.0,Actual,9630.220891537543,Gas,2015.0,34.01917891847432
2015.0,Actual,-1.0,3,31,-1.0,Actual,2670.218641239571,Wind,2015.0,9.432664809132039
2015.0,Actual,-1.0,4,67,-1.0,Actual,0.0,Solar,2015.0,0.0
2015.0,Predicted,0.0,0,2,0.0,Predicted,8237.846988584473,Coal,2015.0,35.50182164295675
2015.0,Predicted,0.0,1,266,0.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,0.0,2,530,0.0,Predicted,6343.41872790228,Nuclear,2015.0,27.337594470576036
2015.0,Predicted,0.0,3,794,0.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,0.0,4,1058,0.0,Predicted,1550.80184141153,Wind,2015.0,6.68333491185923
2015.0,Predicted,0.0,5,1322,0.0,Predicted,7071.944538812786,Gas,2015.0,30.477248974607978
2015.0,Predicted,1.0,0,8,1.0,Predicted,9020.927392694059,Coal,2015.0,38.78766937956534
2015.0,Predicted,1.0,1,272,1.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,1.0,2,536,1.0,Predicted,6419.91082813132,Nuclear,2015.0,27.603966622048432
2015.0,Predicted,1.0,3,800,1.0,Predicted,0.0,,2015.0,0.0
2015.0,Predicted,1.0,4,1064,1.0,Predicted,1173.7241376585612,Wind,2015.0,5.046712140836727
2015.0,Predicted,1.0,5,1328,1.0,Predicted,6642.641636986304,Gas,2015.0,28.561651857549496
2015.0,Predicted,2.0,0,14,2.0,Predicted,8939.444754566204,Coal,2015.0,38.38406193649481
2015.0,Predicted,2.0,1,278,2.0,Predicted,0.0,Solar,2015.0,0.0
2015.0,Predicted,2.0,2,542,2.0,Predicted,6416.7267286317765,Nuclear,2015.0,27.552050820108885
2015.0,Predicted,2.0,3,806,2.0,Predicted,0.0,,2015.0,0.0
