Wall time,Step,Value
1591095909.2215118,1000,0.0
1591096386.3060455,2000,0.0
1591096854.5839925,3000,4.74688196182251
1591097331.8442836,4000,4.831263065338135
1591097809.5871906,5000,4.6958160400390625
1591098277.866848,6000,4.589545249938965
1591098755.5350413,7000,4.74688196182251
1591099236.7235553,8000,4.6958160400390625
1591099704.5396016,9000,4.814440727233887
1591100186.2888281,10000,4.597923755645752
1591100661.8716383,11000,4.831263065338135
1591101127.9649503,12000,4.814440727233887
1591101606.5528643,13000,4.74688196182251
1591102085.6809561,14000,4.772223949432373
1591102556.3350375,15000,4.74688196182251
1591103032.9427044,16000,4.74688196182251
1591103509.9089496,17000,4.831263065338135
1591103976.7404034,18000,4.519003868103027
1591104453.9788685,19000,4.831263065338135
1591104935.364644,20000,4.74688196182251
1591105402.9143057,21000,4.74688196182251
1591105880.8288054,22000,4.772223949432373
1591106358.0566645,23000,4.523817539215088
1591106824.964552,24000,4.74688196182251
1591107308.9561207,25000,4.814440727233887
1591107788.7097447,26000,4.74688196182251
1591108257.9803972,27000,4.814440727233887
1591108736.5851326,28000,4.803150177001953
1591109217.4948602,29000,4.704246997833252
1591109686.4634235,30000,4.74688196182251
1591110166.4755356,31000,4.739271640777588
1591110647.2411978,32000,4.613527774810791
1591111119.2836943,33000,4.523804187774658
1591111602.7466242,34000,4.329986095428467
1591112081.4945798,35000,4.080699443817139
1591112554.5901194,36000,4.199039459228516
1591113033.5118315,37000,4.238485813140869
1591113512.8399372,38000,3.7357349395751953
1591113983.8037038,39000,4.74688196182251
1591114463.6612506,40000,4.204083442687988
1591114940.0302868,41000,3.862083911895752
1591115411.5493226,42000,4.303871154785156
1591115891.4027638,43000,3.6511783599853516
1591116373.4861383,44000,4.064159393310547
1591116841.3409202,45000,3.862083911895752
1591117321.3952215,46000,3.9402592182159424
1591117801.7071383,47000,4.204083442687988
1591118269.519779,48000,4.573544502258301
1591118752.4965992,49000,3.9036450386047363
1591119233.83835,50000,3.915151596069336
1591119703.5371678,51000,4.204083442687988
1591120180.815516,52000,4.523804187774658
1591120663.8008635,53000,4.204083442687988
1591121135.3068933,54000,4.005930423736572
1591121612.3003757,55000,4.74688196182251
1591122093.678245,56000,4.276426315307617
1591122569.328007,57000,4.064159393310547
1591123055.3510244,58000,3.9456560611724854
1591123536.0687172,59000,3.6511783599853516
1591124006.457145,60000,4.204083442687988
1591124490.513882,61000,3.7636191844940186
1591124969.6011956,62000,3.8301539421081543
1591125443.2582397,63000,3.70989990234375
1591125926.6332448,64000,3.266213893890381
1591126401.428668,65000,3.666050434112549
1591126859.1555464,66000,4.276426315307617
1591127322.6620958,67000,4.204083442687988
1591127792.9528532,68000,4.210137367248535
1591128245.4082346,69000,3.62893009185791
1591128715.743262,70000,3.5650646686553955
1591129182.821199,71000,3.3880538940429688
1591129636.6806738,72000,3.5439670085906982
1591130104.6851964,73000,3.8002476692199707
