Wall time,Step,Value
1591095919.0621114,1000,2.8299622535705566
1591096398.236792,2000,3.293236494064331
1591096866.1347654,3000,0.0
1591097341.673664,4000,0.0
1591097822.25955,5000,0.0
1591098291.3092594,6000,0.0
1591098772.7678409,7000,0.0
1591099255.2308075,8000,0.0
1591099731.2539918,9000,0.0
1591100217.1403637,10000,0.0
1591100694.6791584,11000,0.0
1591101160.3485396,12000,0.0
1591101637.9647944,13000,0.0
1591102116.6360974,14000,0.0
1591102586.1228733,15000,0.0
1591103067.9355905,16000,0.0
1591103550.913396,17000,0.0
1591104014.7280085,18000,0.0
1591104491.8078494,19000,0.0
1591104970.539944,20000,0.0
1591105438.1550024,21000,0.0
1591105914.4531045,22000,0.0
1591106393.4119902,23000,0.0
1591106867.2903602,24000,0.0
1591107354.6913688,25000,0.0
1591107836.7364814,26000,0.0
1591108309.0419412,27000,0.0
1591108789.4700963,28000,0.0
1591109271.5405025,29000,0.0
1591109741.662626,30000,0.0
1591110228.703368,31000,0.0
1591110708.8233845,32000,0.0
1591111179.7758982,33000,0.0
1591111664.0443585,34000,0.0
1591112144.6430423,35000,0.0
1591112613.1081815,36000,0.0
1591113093.1159782,37000,0.0
1591113572.0555174,38000,0.0
1591114049.4249947,39000,0.0
1591114530.7120235,40000,0.0
1591115012.132823,41000,0.0
1591115483.2566752,42000,0.0
1591115961.3020449,43000,0.0
1591116446.0298836,44000,0.0
1591116916.9543753,45000,0.0
1591117400.5264876,46000,0.0
1591117880.274131,47000,0.0
1591118349.0568297,48000,0.0
1591118832.6474917,49000,0.0
1591119313.867028,50000,0.0
1591119782.600697,51000,0.0
1591120263.7006106,52000,0.0
1591120745.6229036,53000,0.0
1591121222.5292573,54000,0.0
1591121701.0891736,55000,0.0
1591122183.3317668,56000,0.0
1591122650.3675952,57000,0.0
1591123132.332748,58000,0.0
1591123612.0140488,59000,0.0
1591124083.754351,60000,0.0
1591124568.7796104,61000,0.0
1591125049.4369965,62000,0.0
1591125526.0714517,63000,0.0
1591126003.6443639,64000,0.0
1591126484.5623877,65000,0.0
1591126950.5425377,66000,0.0
1591127430.0520415,67000,0.0
1591127914.6740654,68000,0.0
1591128387.0230784,69000,0.0
1591128868.644808,70000,0.0
1591129346.3697164,71000,0.0
1591129805.1015437,72000,0.0
1591130274.9587612,73000,0.0
1591130740.491989,74000,0.0
1591131196.968509,75000,0.0
1591131667.8785584,76000,0.0
1591132140.8244076,77000,0.0
1591132597.3753545,78000,0.0
1591133060.5227847,79000,0.0
1591133524.504485,80000,0.0
1591133980.965105,81000,0.0
1591134452.096076,82000,0.0
1591134916.933949,83000,0.0
