,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0,10,-111274386092.55441
1,40467.0,14475.0,10836.100000000002,6983.8,3441.8,9361.0,690.0,10,-256583598715.61072
2,40467.0,14475.0,10809.900000000001,6983.8,3521.8,9361.0,690.0,10,-404736996885.2945
3,40467.0,14475.0,10790.900000000003,6983.8,3585.8000000000006,9361.0,680.0,10,-552551335576.74
4,40467.0,14475.0,10773.000000000004,6983.8,3649.8000000000006,9361.0,700.0,10,-697156914343.1847
5,40467.0,14475.0,10746.700000000003,6983.8,3681.8000000000006,9361.0,700.0,10,-856345087343.2723
6,40467.0,14475.0,10682.200000000003,6983.8,3745.8000000000006,9361.0,700.0,10,-1007438329427.1141
7,68106.0,14475.0,19870.00000000001,6983.8,3825.8000000000006,9361.0,720.0,10,-1165623522879.8005
8,94379.0,14475.0,28256.200000000004,6983.8,3889.8,9361.0,720.0,10,-1298850816681.8376
9,117827.0,14475.0,36909.100000000006,6983.8,3921.8,9361.0,720.0,10,-1406056432453.6328
10,140205.0,14475.0,45542.69999999999,6983.8,3969.7999999999997,9361.0,180.0,10,-1488402607584.7083
11,162928.0,14475.0,54420.69999999999,6983.8,4065.7999999999993,9361.0,200.0,10,-1551379618046.362
12,182701.0,14475.0,63394.999999999985,6983.8,4113.799999999999,9361.0,100.0,10,-1604204144188.4932
13,190523.0,7902.0,72583.4,6983.8,4177.799999999998,9361.0,60.0,10,-1667243318595.084
14,199784.0,5531.0,80820.99999999997,6983.8,4225.799999999998,9361.0,80.0,10,-1752098217597.6396
15,218094.0,5531.0,89365.6,6979.5,4273.799999999997,9361.0,60.0,10,-1853428650101.1768
16,227733.0,3921.0,97756.20000000003,6979.5,4321.799999999998,9361.0,80.0,10,-1970266462143.222
17,238301.0,3921.0,106223.40000000004,6919.5,4385.799999999998,9361.0,100.0,10,-2105949319486.016
18,253011.0,3921.0,114280.40000000002,6859.5,4433.799999999998,9361.0,120.0,10,-2249745172171.836
19,246469.0,1960.0,122219.30000000002,6769.5,4497.799999999998,9361.0,100.0,10,-2404555900948.483
20,265708.0,1960.0,130265.40000000001,6679.5,4471.999999999999,9361.0,100.0,10,-2558505598996.524
21,256224.0,1960.0,138149.30000000002,6589.5,4490.599999999999,9361.0,120.0,10,-2713011728000.8623
22,267992.0,1960.0,146112.5,6589.5,4221.599999999998,9361.0,140.0,10,-2878515759405.3315
23,281889.0,0.0,153892.4,6305.1,3399.1000000000004,9361.0,160.0,10,-3057986500766.6533
24,295128.0,0.0,161645.3,5652.3,2316.200000000001,9361.0,180.0,10,-3239640352702.423
25,257540.0,0.0,168713.19999999995,5652.3,1589.7,9361.0,160.0,10,-3447132581595.1226
26,271708.0,0.0,175394.39999999997,3842.3,1344.4,9361.0,140.0,10,-3650415758494.435
27,271166.0,0.0,183322.79999999993,2889.3,1280.4,9361.0,160.0,10,-3870449064570.765
28,286805.0,0.0,191094.89999999994,2290.5,1216.4,9361.0,140.0,10,-4101193115905.0205
29,290676.0,0.0,198120.79999999993,2022.0,1152.4,9361.0,140.0,10,-4361536547730.4385
30,290676.0,0.0,205420.0,2022.0,1120.0,9361.0,100.0,10,-4650125706237.559
31,304844.0,0.0,211720.0,731.0,1104.0,9361.0,80.0,10,-4968265004618.757
32,299618.0,0.0,210280.0,0.0,1088.0,9361.0,40.0,10,-5347219475153.903
33,246198.0,0.0,209660.0,0.0,1040.0,9361.0,60.0,10,-5735921049914.483
34,230946.0,0.0,208840.0,0.0,976.0,9361.0,60.0,10,-6146282305533.567
35,246314.0,0.0,208020.0,0.0,976.0,9361.0,40.0,10,-6611114081374.191
36,215423.0,0.0,207140.0,0.0,944.0,9361.0,60.0,10,-7117477281955.314
37,229862.0,0.0,206220.0,0.0,864.0,9361.0,40.0,10,-7690117471940.022
38,212210.0,0.0,205200.0,0.0,848.0,9361.0,60.0,10,-8296474779422.053
39,211010.0,0.0,204340.0,0.0,784.0,9361.0,60.0,10,-8853486395452.203
40,211281.0,0.0,203080.0,0.0,752.0,9361.0,60.0,10,-9409756174847.17
41,223049.0,0.0,201780.0,0.0,704.0,9361.0,40.0,10,-9976172100309.51
42,225178.0,0.0,200480.0,0.0,672.0,9361.0,40.0,10,-10519682511431.34
43,235746.0,0.0,199440.0,0.0,640.0,9361.0,40.0,10,-11013356768025.508
44,221036.0,0.0,198500.0,0.0,592.0,9361.0,20.0,10,-11493206661310.225
