,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0,70,-104317315148.94627
1,34854.0,14475.0,13476.1,6983.8,3569.8000000000006,9361.0,850.0,70,-211930098321.91437
2,34854.0,14475.0,13449.900000000001,6983.8,3729.8,9361.0,850.0,70,-351430500272.92316
3,34854.0,14475.0,13430.9,6983.8,3905.8,9361.0,840.0,70,-490452880391.16016
4,34854.0,14475.0,13413.0,6983.8,3953.8,9361.0,920.0,70,-627609935570.4592
5,34854.0,14475.0,13386.699999999999,6983.8,4081.7999999999997,9361.0,980.0,70,-761424977468.0685
6,34854.0,14475.0,13322.199999999999,6983.8,4161.799999999999,9361.0,1060.0,70,-891696665612.081
7,37641.0,14475.0,37629.99999999999,6983.8,4369.799999999999,9361.0,1100.0,70,-978100641680.0167
8,37862.0,12514.0,61936.2,6983.8,4529.799999999999,9361.0,1220.0,70,-1324977443054.9182
9,39129.0,12514.0,87049.09999999999,6983.8,4721.799999999999,9361.0,1280.0,70,-2067024446438.972
10,39326.0,8896.0,112322.70000000004,6983.8,4833.799999999998,9361.0,1360.0,70,-2901018796556.3677
11,42268.0,8896.0,136700.70000000004,6983.8,5057.799999999998,9361.0,1400.0,70,-3423508114497.3887
12,40466.0,8896.0,161215.00000000006,6983.8,5233.799999999997,9361.0,1440.0,70,-3884523552734.438
13,40046.0,4001.0,185303.40000000002,6983.8,5457.7999999999965,9361.0,500.0,70,-4339095196275.0547
14,37313.0,0.0,205421.00000000003,6983.8,5649.799999999996,9361.0,500.0,70,-4774929314596.294
15,29249.0,0.0,223265.6,6979.5,5873.7999999999965,9361.0,500.0,70,-5203782270529.952
16,23536.0,0.0,239616.1999999999,6979.5,6065.799999999996,9361.0,420.0,70,-5626399379210.162
17,13239.0,0.0,256363.3999999999,6919.5,6209.799999999994,9361.0,380.0,70,-5923988401836.57
18,10297.0,0.0,271695.1999999999,6859.5,6365.799999999993,5964.0,300.0,70,-6214546134064.969
19,7355.0,0.0,285579.6,5875.5,6487.099999999994,2386.0,340.0,70,-6428452525732.362
20,4413.0,0.0,302199.49999999994,5785.5,6652.299999999995,2386.0,420.0,70,-6637600733634.264
21,1471.0,0.0,295272.69999999995,4600.5,6803.399999999994,0.0,440.0,70,-6841023119304.767
22,0.0,0.0,313477.7,4600.5,6753.699999999997,0.0,420.0,70,-7038860527788.296
23,0.0,0.0,307493.49999999994,4136.1,6047.099999999998,0.0,460.0,70,-7235206149290.274
24,0.0,0.0,308762.89999999997,3873.3,5126.1,0.0,480.0,70,-7431453932949.404
25,0.0,0.0,308797.89999999997,3085.3,4596.6,0.0,560.0,70,-7624655095877.837
26,0.0,0.0,309505.30000000005,2409.3,4480.4,0.0,620.0,70,-7817919453472.903
27,0.0,0.0,326730.1,2302.3,4416.4,0.0,600.0,70,-8006479191695.121
28,0.0,0.0,301652.4,1379.5,4560.4,0.0,580.0,70,-8190979055294.596
29,0.0,0.0,300930.6,1330.0,4512.4,0.0,560.0,70,-8371965525440.377
30,0.0,0.0,317980.0,1330.0,4672.0,0.0,580.0,70,-8538302561584.534
31,0.0,0.0,312180.0,731.0,4832.0,0.0,600.0,70,-8702859818219.483
32,0.0,0.0,311540.0,0.0,4944.0,0.0,600.0,70,-8790592356799.447
33,0.0,0.0,266020.0,0.0,4896.0,0.0,540.0,70,-8832826867595.809
34,0.0,0.0,266180.0,0.0,4912.0,0.0,560.0,70,-8873415741291.648
35,0.0,0.0,258060.0,0.0,4832.0,0.0,600.0,70,-8913224356993.463
36,0.0,0.0,233800.0,0.0,4896.0,0.0,580.0,70,-8970954001838.148
37,0.0,0.0,209340.0,0.0,4832.0,0.0,600.0,70,-9029553745727.498
38,0.0,0.0,226960.0,0.0,4800.0,0.0,580.0,70,-9085436695530.22
39,0.0,0.0,227220.0,0.0,4704.0,0.0,560.0,70,-9140334346816.629
40,0.0,0.0,243720.0,0.0,4672.0,0.0,560.0,70,-9195038333784.762
41,0.0,0.0,260420.0,0.0,4656.0,0.0,580.0,70,-9249728960890.014
42,0.0,0.0,241840.0,0.0,4592.0,0.0,560.0,70,-9281669221989.375
43,0.0,0.0,257640.0,0.0,4656.0,0.0,520.0,70,-9311779450475.79
44,0.0,0.0,221160.0,0.0,4624.0,0.0,520.0,70,-9331260099807.754
