,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0,200,-185577896881.28986
1,31912.0,14475.0,14976.100000000002,6983.8,3649.8000000000006,9361.0,1010.0,200,-276609286422.273
2,31912.0,14475.0,14949.900000000003,6983.8,3905.8,9361.0,1010.0,200,-422824031864.28284
3,31912.0,14475.0,14930.900000000003,6983.8,4129.799999999999,9361.0,1000.0,200,-567836823834.6135
4,31912.0,14475.0,14913.0,6983.8,4289.799999999999,9361.0,1200.0,200,-708455790613.6566
5,31912.0,14475.0,14886.700000000003,6983.8,4497.799999999998,9361.0,1320.0,200,-844784237120.158
6,31912.0,14475.0,14822.2,6983.8,4625.799999999998,9361.0,1440.0,200,-974286281739.1493
7,30286.0,14475.0,36909.99999999999,6983.8,4833.799999999998,9361.0,1520.0,200,-676871777316.6038
8,29036.0,13915.0,58836.19999999999,6983.8,4993.799999999998,9361.0,1660.0,200,-672222791099.3439
9,27361.0,13915.0,88729.09999999999,6983.8,5217.799999999997,9361.0,1720.0,200,-857267843485.5466
10,24616.0,13915.0,119082.70000000004,6983.8,5361.799999999998,9361.0,1800.0,200,-1263719857435.178
11,24616.0,13915.0,150680.70000000004,6983.8,5569.7999999999965,9361.0,1900.0,200,-1703573842508.1392
12,20737.0,13915.0,181015.00000000006,6983.8,5825.799999999996,9361.0,2060.0,200,-2115324941220.6553
13,19009.0,7874.0,211583.40000000002,6983.8,6001.799999999995,9361.0,2060.0,200,-2523185449856.713
14,16117.0,4284.0,240361.00000000003,6983.8,6097.799999999994,9361.0,840.0,200,-2928171806244.1406
15,9236.0,4284.0,260825.60000000003,6979.5,6321.799999999995,9361.0,880.0,200,-3329377539762.877
16,4839.0,4284.0,278096.1999999999,6979.5,6577.799999999994,9361.0,800.0,200,-3726704787867.7866
17,0.0,4284.0,294443.39999999997,6919.5,6862.399999999995,9361.0,820.0,200,-4119471144695.4146
18,0.0,0.0,310819.60000000003,6859.5,7180.599999999996,3624.0,860.0,200,-4505797710494.366
19,0.0,0.0,326385.5999999999,6769.5,7480.699999999995,1250.0,840.0,200,-4884977825991.059
20,0.0,0.0,314536.1,6160.5,7697.7999999999965,0.0,860.0,200,-5253200528411.686
21,0.0,0.0,303191.0999999999,6070.5,7939.199999999996,0.0,860.0,200,-5521103820855.138
22,0.0,0.0,300882.29999999993,5082.3,8002.299999999997,0.0,880.0,200,-5787362001218.335
23,0.0,0.0,321081.29999999993,4895.1,7505.499999999997,0.0,920.0,200,-6050428368448.537
24,0.0,0.0,341606.6999999999,4542.3,6632.5999999999985,0.0,980.0,200,-6312596160489.046
25,0.0,0.0,345610.3,4542.3,6132.7,0.0,960.0,200,-6571702023809.586
26,0.0,0.0,319171.7,2031.2,6112.4,0.0,920.0,200,-6818924487784.441
27,0.0,0.0,302025.89999999997,1285.2,6064.4,0.0,1040.0,200,-7064208976743.178
28,0.0,0.0,320805.3,686.4,6112.4,0.0,980.0,200,-7305439034381.871
29,0.0,0.0,339470.6,636.9,6096.4,0.0,1000.0,200,-7543558309637.852
30,0.0,0.0,338080.0,636.9,6240.0,0.0,1000.0,200,-7810231315804.864
31,0.0,0.0,331200.0,182.9,6320.0,0.0,1020.0,200,-8083671689341.056
32,0.0,0.0,299220.0,0.0,6400.0,0.0,960.0,200,-8358390334662.595
33,0.0,0.0,255700.0,0.0,6384.0,0.0,1000.0,200,-8620741716316.977
34,0.0,0.0,243240.0,0.0,6560.0,0.0,1060.0,200,-8823225563027.26
35,0.0,0.0,261000.0,0.0,6432.0,0.0,920.0,200,-9022722996583.133
36,0.0,0.0,260280.0,0.0,6624.0,0.0,920.0,200,-9220574181665.059
37,0.0,0.0,229220.0,0.0,6672.0,0.0,880.0,200,-9417540806967.326
38,0.0,0.0,247220.0,0.0,6640.0,0.0,820.0,200,-9611135546518.076
39,0.0,0.0,244920.0,0.0,6736.0,0.0,700.0,200,-9801778508031.86
40,0.0,0.0,241060.0,0.0,6912.0,0.0,760.0,200,-9992801512095.615
41,0.0,0.0,256680.0,0.0,6960.0,0.0,760.0,200,-10183413810146.898
42,0.0,0.0,236640.0,0.0,6976.0,0.0,740.0,200,-10400087675576.578
43,0.0,0.0,235260.0,0.0,7008.0,0.0,740.0,200,-10620168934257.596
44,0.0,0.0,250500.0,0.0,6960.0,0.0,840.0,200,-10846990284146.236
