,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:
0,31912.0,14475.0,8766.3,6983.8,3377.7999999999997,9361.0,680.0,40,-234371848050.62946
1,31912.0,14475.0,14976.100000000002,6983.8,3489.8,9361.0,670.0,40,-333953395677.2061
2,31912.0,14475.0,14949.900000000003,6983.8,3537.8,9361.0,670.0,40,-448064787357.15283
3,31912.0,14475.0,14930.900000000003,6983.8,3585.800000000001,9361.0,660.0,40,-567333867664.8827
4,31912.0,14475.0,14913.0,6983.8,3633.8000000000006,9361.0,120.0,40,-687348294289.3827
5,31912.0,14475.0,14886.700000000003,6983.8,3713.8000000000006,9361.0,120.0,40,-811081146148.11
6,31912.0,14475.0,14822.2,6983.8,3729.8000000000006,9361.0,120.0,40,-939493315318.9109
7,42286.0,14475.0,30749.999999999993,6983.8,3777.8,9361.0,120.0,40,-651845045914.6782
8,55436.0,14475.0,44596.2,6983.8,3841.8,9361.0,120.0,40,-584241338785.217
9,66961.0,14475.0,59349.09999999999,6983.8,3889.7999999999997,9361.0,0.0,40,-697849016467.1705
10,78616.0,14475.0,75762.69999999995,6983.8,4001.7999999999997,9361.0,0.0,40,-1051308836072.614
11,91816.0,14475.0,92480.70000000001,6983.8,4097.799999999999,9361.0,0.0,40,-1527394423780.7944
12,102337.0,14475.0,108715.00000000004,6983.8,4161.799999999999,9361.0,0.0,40,-2197970700814.53
13,112854.0,8562.0,123483.40000000007,6983.8,4257.799999999999,9361.0,0.0,40,-2989804414022.2114
14,117245.0,6550.0,138101.00000000006,6983.8,4369.799999999999,9361.0,0.0,40,-3872206664972.8027
15,119842.0,2521.0,151065.60000000003,6979.5,4385.799999999999,9361.0,0.0,40,-4708783364900.45
16,128400.0,560.0,163296.19999999998,6979.5,4513.799999999998,9361.0,0.0,40,-5591856015946.68
17,123600.0,560.0,175303.39999999994,6919.5,4545.799999999998,9361.0,0.0,40,-6418918623450.175
18,132000.0,0.0,185660.39999999997,6859.5,4657.799999999997,9361.0,0.0,40,-7211534780099.584
19,141600.0,0.0,196399.2999999999,6769.5,4769.799999999998,9361.0,0.0,40,-8015131629166.377
20,138000.0,0.0,206445.39999999988,6679.5,4807.999999999998,9361.0,0.0,40,-8765103424284.712
21,148800.0,0.0,217269.2999999999,6589.5,4826.5999999999985,9361.0,0.0,40,-9497963982632.564
22,136800.0,0.0,228552.4999999999,6589.5,4669.599999999997,9361.0,0.0,40,-10187271816784.299
23,122400.0,0.0,239872.3999999999,6305.1,3831.0999999999995,9361.0,0.0,40,-10837005053952.87
24,122400.0,0.0,251345.2999999999,5652.3,2796.200000000001,9361.0,0.0,40,-11491312990885.723
25,111600.0,0.0,262113.1999999999,5652.3,2133.7000000000003,9361.0,0.0,40,-12178393764172.867
26,114000.0,0.0,272914.39999999997,3842.3,1904.4,9361.0,0.0,40,-12880577057121.867
27,100800.0,0.0,284142.80000000005,2889.3,1856.4,9361.0,0.0,40,-13594891209266.799
28,102000.0,0.0,295314.9,2290.5,2016.4,9361.0,0.0,40,-14249621354709.162
29,88800.0,0.0,305460.80000000005,2022.0,2112.4,9361.0,0.0,40,-14911697174528.771
30,87600.0,0.0,316560.0,2022.0,2176.0,7226.0,0.0,40,-15553032138083.87
31,87600.0,0.0,320980.0,731.0,2192.0,5972.0,0.0,40,-16241580874329.78
32,86400.0,0.0,316220.0,0.0,2208.0,4765.0,0.0,40,-16973192609911.32
33,85200.0,0.0,313680.0,0.0,2272.0,2299.0,0.0,40,-17717226951909.633
34,84000.0,0.0,310700.0,0.0,2288.0,2299.0,0.0,40,-18462894794533.566
35,84000.0,0.0,305800.0,0.0,2272.0,2299.0,0.0,40,-19150740483205.66
36,81600.0,0.0,301580.0,0.0,2224.0,2299.0,0.0,40,-19865905426706.523
37,91200.0,0.0,298080.0,0.0,2160.0,2299.0,0.0,40,-20586003166726.953
38,100800.0,0.0,296300.0,0.0,2128.0,2299.0,0.0,40,-21357254953531.28
39,99600.0,0.0,293120.0,0.0,2064.0,2299.0,0.0,40,-22123906856504.99
40,99600.0,0.0,291580.0,0.0,2080.0,2299.0,0.0,40,-22930913308444.34
41,99600.0,0.0,290420.0,0.0,2144.0,2299.0,0.0,40,-23698007938769.688
42,99600.0,0.0,289600.0,0.0,2064.0,2299.0,0.0,40,-24513240591844.957
43,98400.0,0.0,290160.0,0.0,2112.0,2299.0,0.0,40,-25387894647264.637
44,106800.0,0.0,290560.0,0.0,2064.0,2299.0,0.0,40,-26260602652154.95
