,contributed_CCGT,contributed_Coal,contributed_Onshore,contributed_Offshore,contributed_PV,contributed_Nuclear,contributed_Recip_gas,contributed_Biomass,total_CCGT,total_Coal,total_Onshore,total_Offshore,total_PV,total_Nuclear,total_Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,344139.71999999846,204462.26999999967,23300.55530880004,29579.745223999984,3154.551064599939,165604.86687359976,9915.82499999999,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,12939735478.547039,89.49167137676197,1187.9550419034604
1,229094.46000000037,202602.6099999996,23464.752699000044,29595.668287999964,3122.2863189999775,165604.86687359976,1886.6500000000005,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,7884233185.94898,56.690362126499885,926.5237301287818
2,334379.99999999907,217409.5799999996,21601.84304159999,29224.130127999983,1658.9456695999324,165604.86687359976,10124.860000000006,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,16747328122.103264,89.72810973042378,1197.4105433128382
3,345613.4999999986,226300.23999999958,23278.20383160005,29656.706700000013,3188.160174599965,165604.86687359976,13192.969999999998,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,33937024108.32324,110.14164722425124,1248.1297519155175
4,174560.7000000003,108951.26999999999,22189.46542350002,29595.668287999968,3116.600719849977,148459.39984960004,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,20502199232.240414,44.9298722602725,598.3960366554625
5,344498.159999999,235522.69999999952,23464.752699000044,29595.668287999964,3122.2863189999775,165604.86687359976,12153.615000000002,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,36616197730.86661,91.49654358631699,1262.4863605045987
6,132522.66000000006,162481.66999999993,25582.054003500038,33535.97722699999,4482.611414499983,135545.01540160022,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,15611789140.055302,41.65388447372015,631.5822732746622
7,184097.0400000002,146289.03999999992,31310.357158399936,38306.24775700007,7415.26058399993,145936.22987440007,0.0,0,31912.0,14475.0,8862.6,6983.8,3377.7999999999997,9361.0,971.5,30.8,-7786751500.32618,44.29303686256437,701.259070877922
8,353933.59999999823,196211.58999999968,23020.55743680004,29579.745223999984,3154.551064599939,165604.86687359976,5849.099999999996,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,30.9,-35082377918.42993,97.23646482507365,1180.199236342822
9,221065.12000000043,214145.38999999952,23182.78170150004,29595.668287999964,3122.2863189999775,165604.86687359976,1299.8000000000002,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,30.9,-39617627218.07059,63.36657151470041,931.0927219152215
10,332655.9799999989,215074.4599999996,21342.258237599934,29224.130127999983,1658.9456695999324,165604.86687359976,8448.699999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,30.9,-28545081371.428745,97.61178789587655,1185.2975958150805
11,349904.7999999983,228430.98999999955,22998.474552600022,29656.706700000013,3188.160174599965,165604.86687359976,9098.599999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,30.9,-8859048355.752455,115.33527855079477,1251.4357317440201
12,135327.06000000006,149193.15999999992,21909.874223999996,29595.668287999968,3116.600719849977,148459.39984960004,0.0,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,30.9,-23562546671.588272,47.853291456668615,607.6232506376815
13,352950.5799999981,228264.2999999996,23182.781701500044,29595.668287999964,3122.2863189999775,165604.86687359976,8448.699999999995,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,30.9,-3739622018.7580595,98.87628614410839,1255.9274164113995
14,182587.26000000018,110555.43000000008,25315.93655020003,33535.97722699999,4482.611414499983,135545.01540160022,0.0,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,30.9,-24066388806.230236,49.44647927117015,617.3453031911416
15,164348.10000000012,167106.01999999993,30888.903749899935,38306.24775700007,7415.26058399993,145936.22987440007,0.0,0,31912.0,14475.0,8756.1,6983.8,3377.7999999999997,9361.0,670.0,30.9,-47713920234.81894,48.70021940184072,706.5066818159614
16,255635.9200000003,168984.64999999997,21406.37921459999,27952.275391,488124.6610360991,150908.1204624,5199.199999999996,0,31912.0,14475.0,8729.9,6983.8,187681.79999999984,9361.0,670.0,31.7,-88245800790.36363,81.41052459392002,915.809000440702
17,187240.34000000005,115205.01000000005,21405.487706999982,28037.936548999965,501582.01212625083,144904.25851440008,649.9,0,31912.0,14475.0,8729.9,6983.8,187681.79999999984,9361.0,670.0,31.7,-95750577014.13028,48.55062344575197,642.1820948239815
18,278239.8200000004,202729.90999999968,20902.42884839987,29181.136623999984,289882.94554119965,156982.7461607999,5315.599999999996,0,31912.0,14475.0,8729.9,6983.8,187681.79999999984,9361.0,670.0,31.7,-90226912248.18355,76.89688007865111,1037.2303151141837
19,285410.0600000002,169903.8299999999,21562.92283919995,28041.842625999998,505007.0977606463,151804.4613008,6498.999999999995,0,31912.0,14475.0,8729.9,6983.8,187681.79999999984,9361.0,670.0,31.7,-71231521648.42406,95.99148592415281,981.8643247343423
20,105282.00000000001,100230.52000000005,17582.893238199995,24148.653477999986,451314.1291433005,112123.6882640002,0.0,0,31912.0,14475.0,8729.9,6983.8,187681.79999999984,9361.0,670.0,31.7,-89418906889.00452,34.04925117726684,437.3766418669594
21,281926.1600000003,191146.5299999997,21783.090917200003,28120.13102399998,496785.3435683515,151804.4613008,5975.199999999995,0,31912.0,14475.0,8729.9,6983.8,187681.79999999984,9361.0,670.0,31.7,-84871855718.6063,68.78167483092751,1020.2054423489427
22,99107.94000000002,114452.11000000002,19825.76180899999,26853.422417999987,416977.3896031472,107875.6518728002,0.0,0,31912.0,14475.0,8729.9,6983.8,187681.79999999984,9361.0,670.0,31.7,-112419299084.35924,36.217538349418945,456.57732754977974
23,155378.2200000001,88057.42000000009,20550.301242900077,28183.42099300002,557343.1911465027,107947.1527456002,0.0,0,31912.0,14475.0,8729.9,6983.8,187681.79999999984,9361.0,670.0,31.7,-144339881763.7352,37.09198765558408,511.90893747315994
24,269827.7200000003,153223.72999999995,21359.517253599988,27952.275391,488921.1733417007,150908.1204624,5121.599999999998,0,31912.0,14475.0,8710.9,6983.8,187889.79999999984,9361.0,660.0,31.9,-159150301755.6592,83.06277327002788,909.2919410745427
25,179158.3400000001,124336.19999999998,21334.16368459998,27898.774041499968,501689.0766137532,144904.25851440008,640.1999999999999,0,31912.0,14475.0,8710.9,6983.8,187889.79999999984,9361.0,660.0,31.9,-165558677587.53583,50.884817508821605,645.2070932476014
