,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,36157.59999999986,0,9549.200000000168,0,0,10,2653719896863462.5,4802.857857923302,0
1,0,0,36157.59999999986,0,9549.200000000168,0,0,10,3941730053973202.0,4802.857857923302,0
2,0,0,36157.59999999986,0,9549.200000000168,0,0,10,5229740170624715.0,4802.857857923302,0
3,0,0,36157.59999999986,0,9549.200000000168,0,0,10,6517750287276228.0,4802.857857923302,0
4,0,0,36157.59999999986,0,9549.200000000168,0,0,10,7805760403927740.0,4802.857857923302,0
5,0,0,36157.59999999986,0,9549.200000000168,0,0,10,9093770520579254.0,4802.857857923302,0
6,0,0,36157.59999999986,0,9549.200000000168,0,0,10,1.0381780637230766e+16,4802.857857923302,0
7,0,0,36157.59999999986,0,9549.200000000168,0,0,10,1.1669790753882278e+16,4802.857857923302,0
8,0,0,36157.59999999986,0,9549.200000000168,0,0,10,1.295780087053379e+16,4802.857857923302,0
9,0,0,36157.59999999986,0,9549.200000000168,0,0,10,1.4245810987185304e+16,4802.857857923302,0
10,0,0,36157.59999999986,0,9549.200000000168,0,0,10,1.5533821103836816e+16,4802.857857923302,0
11,0,0,36157.59999999986,0,9549.200000000168,0,0,10,1.6821831220488332e+16,4802.857857923302,0
12,0,0,36157.59999999986,0,9549.200000000168,0,0,10,1.810984133713984e+16,4802.857857923302,0
13,0,0,36157.59999999986,0,9549.200000000168,0,0,10,1.9397851453791356e+16,4802.857857923302,0
14,0,0,36157.59999999986,0,9549.200000000168,0,0,10,2.0685861570442868e+16,4802.857857923302,0
15,0,0,36157.59999999986,0,9549.200000000168,0,0,10,2.1973871687094384e+16,4802.857857923302,0
16,0,0,36157.59999999986,0,9549.200000000168,0,0,10,2.3261881803745896e+16,4802.857857923302,0
17,0,0,36157.59999999986,0,9549.200000000168,0,0,10,2.4549891920397412e+16,4802.857857923302,0
18,0,0,36157.59999999986,0,9549.200000000168,0,0,10,2.583790203704892e+16,4802.857857923302,0
19,0,0,36157.59999999986,0,9549.200000000168,0,0,10,2.7125912278136052e+16,4802.857857923302,0
20,0,0,22087.59999999986,0,9549.200000000168,0,0,10,2.8758128432066336e+16,5700.799440481518,0
21,0,0,16367.599999999955,0,9549.200000000168,0,0,10,3.0521697311367244e+16,6000.0,0
22,0,0,16367.599999999955,0,9549.200000000168,0,0,10,3.2285266193091308e+16,6000.0,0
23,0,0,16367.599999999955,0,6814.199999999907,0,0,10,3.3734572830807636e+16,6000.0,0
24,0,0,16367.599999999955,0,1339.400000000009,0,0,10,3.460250185064761e+16,6000.0,0
25,0,0,16367.599999999955,0,1339.400000000009,0,0,10,3.5470430914695572e+16,6000.0,0
26,0,0,9210.0,0,0.0,0,0,10,3.604278646778131e+16,6000.0,0
27,0,0,9210.0,0,0.0,0,0,10,3.661514210571319e+16,6000.0,0
28,0,0,0.0,0,0.0,0,0,10,3.67929408048179e+16,6000.0,0
29,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
30,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
31,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
32,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
33,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
34,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
35,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
36,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
37,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
38,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
39,0,0,0.0,0,0.0,0,0,10,3.697073953882861e+16,6000.0,0
