,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,89.4,0,21.9,0,0,10,20867829318.781628,4803.027809924686,0
1,0,0,89.4,0,21.9,0,0,10,27465437524.35822,4803.027809924686,0
2,0,0,89.4,0,21.9,0,0,10,34062992618.91504,4803.027809924686,0
3,0,0,89.4,0,21.9,0,0,10,40660547713.471855,4803.027809924686,0
4,0,0,89.4,0,21.9,0,0,10,47258102808.02867,4803.027809924686,0
5,0,0,89.4,0,21.9,0,0,10,53855657902.58549,4803.027809924686,0
6,0,0,89.4,0,21.9,0,0,10,60453212997.14231,4803.027809924686,0
7,0,0,89.4,0,21.9,0,0,10,67050768091.69914,4803.027809924686,0
8,0,0,89.4,0,21.9,0,0,10,73648323186.25595,4803.027809924686,0
9,0,0,89.4,0,21.9,0,0,10,80245878280.81279,4803.027809924686,0
10,0,0,89.4,0,21.9,0,0,10,86843433375.36958,4803.027809924686,0
11,0,0,89.4,0,21.9,0,0,10,93440988469.92642,4803.027809924686,0
12,0,0,89.4,0,21.9,0,0,10,100038543564.48323,4803.027809924686,0
13,0,0,89.4,0,21.9,0,0,10,106636098659.04005,4803.027809924686,0
14,0,0,89.4,0,21.9,0,0,10,113233653753.59686,4803.027809924686,0
15,0,0,89.4,0,21.9,0,0,10,119831208848.1537,4803.027809924686,0
16,0,0,89.4,0,21.9,0,0,10,126428763942.7105,4803.027809924686,0
17,0,0,89.4,0,21.9,0,0,10,133026319037.26733,4803.027809924686,0
18,0,0,89.4,0,21.9,0,0,10,139623874131.82413,4803.027809924686,0
19,0,0,89.4,0,21.9,0,0,10,146221760443.28094,4803.027809924686,0
20,0,0,59.4,0,21.9,0,0,10,154700272073.32834,5700.799440481518,0
21,0,0,33.4,0,21.9,0,0,10,163090732613.98907,6000.0,0
22,0,0,33.4,0,21.9,0,0,10,171481197285.45734,6000.0,0
23,0,0,33.4,0,16.9,0,0,10,178821260466.182,6000.0,0
24,0,0,33.4,0,3.7,0,0,10,183010431280.13745,6000.0,0
25,0,0,33.4,0,3.7,0,0,10,187199782375.46368,6000.0,0
26,0,0,15.0,0,0.0,0,0,10,189294496949.38202,6000.0,0
27,0,0,15.0,0,0.0,0,0,10,191389322514.62482,6000.0,0
28,0,0,0.0,0,0.0,0,0,10,192437082504.04425,6000.0,0
29,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
30,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
31,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
32,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
33,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
34,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
35,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
36,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
37,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
38,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
39,0,0,0.0,0,0.0,0,0,10,193484967399.59824,6000.0,0
