,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,1595.2999999999938,0,1123.6999999999991,0,0,10,54820010898761.13,5102.533179621618,0
1,0,0,1595.2999999999938,0,1123.6999999999991,0,0,10,73163762477292.69,5102.533179621618,0
2,0,0,1595.2999999999938,0,1123.6999999999991,0,0,10,91507514055824.23,5102.533179621618,0
3,0,0,1595.2999999999938,0,1123.6999999999991,0,0,10,109851265634355.78,5102.533179621618,0
4,0,0,1375.6999999999994,0,1123.6999999999991,0,0,10,127333821885210.4,5401.688786414413,0
5,0,0,1375.6999999999994,0,1123.6999999999991,0,0,10,144816378136065.06,5401.688786414413,0
6,0,0,1375.6999999999994,0,1123.6999999999991,0,0,10,162298934386919.72,5401.688786414413,0
7,0,0,1249.699999999999,0,1123.6999999999991,0,0,10,179920324341881.9,5700.844393207206,0
8,0,0,1249.699999999999,0,1123.6999999999991,0,0,10,197541714296844.1,5700.844393207206,0
9,0,0,1249.699999999999,0,1123.6999999999991,0,0,10,215163104251806.3,5700.844393207206,0
10,0,0,1249.699999999999,0,1123.6999999999991,0,0,10,232784494206768.47,5700.844393207206,0
11,0,0,1249.699999999999,0,1123.6999999999991,0,0,10,250405884161730.66,5700.844393207206,0
12,0,0,1249.699999999999,0,1123.6999999999991,0,0,10,268027274116692.88,5700.844393207206,0
13,0,0,1249.699999999999,0,1123.6999999999991,0,0,10,285648664071655.06,5700.844393207206,0
14,0,0,1249.699999999999,0,1123.6999999999991,0,0,10,303270054026617.25,5700.844393207206,0
15,0,0,1249.699999999999,0,1123.6999999999991,0,0,10,320891443981579.44,5700.844393207206,0
16,0,0,1132.3999999999992,0,1123.6999999999991,0,0,10,336053150588869.75,5700.844393207206,0
17,0,0,1132.3999999999992,0,1123.6999999999991,0,0,10,351214857196160.06,5700.844393207206,0
18,0,0,1132.3999999999992,0,1123.6999999999991,0,0,10,366376576052762.56,5700.844393207206,0
19,0,0,0.0,0,1123.6999999999991,0,0,10,381741340131428.4,6000.0,0
20,0,0,0.0,0,1123.6999999999991,0,0,10,397106104210094.2,6000.0,0
21,0,0,0.0,0,1123.6999999999991,0,0,10,409949073065753.4,6000.0,0
22,0,0,0.0,0,495.0,0,0,10,415109253281019.8,6000.0,0
23,0,0,0.0,0,495.0,0,0,10,420269433496286.1,6000.0,0
24,0,0,0.0,0,495.0,0,0,10,425429613821428.94,6000.0,0
25,0,0,0.0,0,260.0,0,0,10,428269655792157.4,6000.0,0
26,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
27,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
28,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
29,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
30,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
31,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
32,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
33,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
34,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
35,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
36,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
37,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
38,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
39,0,0,0.0,0,0.0,0,0,10,428269655792157.4,6000.0,0
