,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,11408019760532.111,4802.568561866775,0
1,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,16011064351268.215,4802.568561866775,0
2,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,20614107184268.203,4802.568561866775,0
3,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,25217150017268.19,4802.568561866775,0
4,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,29820192850268.18,4802.568561866775,0
5,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,34423235683268.17,4802.568561866775,0
6,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,39026278516268.16,4802.568561866775,0
7,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,43629321349268.14,4802.568561866775,0
8,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,48232364182268.14,4802.568561866775,0
9,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,52835407015268.125,4802.568561866775,0
10,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,57438449848268.11,4802.568561866775,0
11,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,62041492681268.09,4802.568561866775,0
12,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,66644535514268.09,4802.568561866775,0
13,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,71247578347268.08,4802.568561866775,0
14,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,75850621180268.06,4802.568561866775,0
15,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,80453664013268.06,4802.568561866775,0
16,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,85056706846268.05,4802.568561866775,0
17,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,89659749679268.03,4802.568561866775,0
18,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,94262792512268.02,4802.568561866775,0
19,0,0,2181.5999999999995,0,570.3000000000005,0,0,10,98865843875017.64,4802.568561866775,0
20,0,0,1401.5999999999995,0,570.3000000000005,0,0,10,104800806758326.34,5700.340192423607,0
21,0,0,1011.5999999999998,0,570.3000000000005,0,0,10,110527369770816.02,5700.340192423607,0
22,0,0,1011.5999999999998,0,570.3000000000005,0,0,10,116253932866784.66,5700.340192423607,0
23,0,0,1011.5999999999998,0,435.2999999999996,0,0,10,121851514047775.97,6000.0,0
24,0,0,1011.5999999999998,0,70.30000000000003,0,0,10,124997821493361.69,6000.0,0
25,0,0,1011.5999999999998,0,70.30000000000003,0,0,10,128144131845750.75,6000.0,0
26,0,0,570.0,0,0.0,0,0,10,130310073493337.12,6000.0,0
27,0,0,570.0,0,0.0,0,0,10,132476018804680.3,6000.0,0
28,0,0,0.0,0,0.0,0,0,10,133130683520288.94,6000.0,0
29,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
30,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
31,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
32,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
33,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
34,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
35,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
36,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
37,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
38,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
39,0,0,0.0,0,0.0,0,0,10,133785351358550.95,6000.0,0
