,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,3642.3000000000006,0,1279.1000000000001,0,0,10,10380728207342.662,5101.9710468008,0
1,0,0,3642.3000000000006,0,1279.1000000000001,0,0,10,13793660708547.943,5101.9710468008,0
2,0,0,3642.3000000000006,0,1279.1000000000001,0,0,10,17206589763248.066,5101.9710468008,0
3,0,0,3642.3000000000006,0,1279.1000000000001,0,0,10,20619515291276.035,5101.9710468008,0
4,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,23814701434161.62,5101.9710468008,0
5,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,27009887577047.207,5101.9710468008,0
6,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,30205073719932.79,5101.9710468008,0
7,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,33400259862818.37,5101.9710468008,0
8,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,36595446005703.95,5101.9710468008,0
9,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,39790632148589.55,5101.9710468008,0
10,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,42985818291475.14,5101.9710468008,0
11,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,46181004434360.72,5101.9710468008,0
12,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,49376190577246.3,5101.9710468008,0
13,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,52571376720131.89,5101.9710468008,0
14,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,55766562863017.484,5101.9710468008,0
15,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,58961749005903.06,5101.9710468008,0
16,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,62156935148788.66,5101.9710468008,0
17,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,65352121291674.234,5101.9710468008,0
18,0,0,3581.100000000002,0,1279.1000000000001,0,0,10,68547342313531.03,5101.9710468008,0
19,0,0,1277.1000000000001,0,1279.1000000000001,0,0,10,72001011347694.33,6000.0,0
20,0,0,1277.1000000000001,0,1279.1000000000001,0,0,10,75454680381857.62,6000.0,0
21,0,0,1277.1000000000001,0,1279.1000000000001,0,0,10,78908349416020.92,6000.0,0
22,0,0,1277.1000000000001,0,1279.1000000000001,0,0,10,82362018450184.23,6000.0,0
23,0,0,1277.1000000000001,0,1279.1000000000001,0,0,10,85815687703534.42,6000.0,0
24,0,0,1277.1000000000001,0,859.0999999999998,0,0,10,88849228543756.34,6000.0,0
25,0,0,1277.1000000000001,0,190.0,0,0,10,91342938819774.31,6000.0,0
26,0,0,1277.1000000000001,0,0.0,0,0,10,92319998708210.69,6000.0,0
27,0,0,1277.1000000000001,0,0.0,0,0,10,93297058596647.1,6000.0,0
28,0,0,1277.1000000000001,0,0.0,0,0,10,94274126058804.6,6000.0,0
29,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
30,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
31,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
32,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
33,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
34,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
35,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
36,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
37,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
38,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
39,0,0,0.0,0,0.0,0,0,10,94274126058804.6,6000.0,0
