,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,21902.799999999897,0,5638.099999999929,0,0,10,883423651451737.5,4801.859160288096,0
1,0,0,21902.799999999897,0,5638.099999999929,0,0,10,1325781981792909.8,4801.859160288096,0
2,0,0,21902.799999999897,0,5638.099999999929,0,0,10,1768140299150673.0,4801.859160288096,0
3,0,0,21902.799999999897,0,5638.099999999929,0,0,10,2210498616508436.5,4801.859160288096,0
4,0,0,21902.799999999897,0,5638.099999999929,0,0,10,2652856933866200.0,4801.859160288096,0
5,0,0,21902.799999999897,0,5638.099999999929,0,0,10,3095215251223962.5,4801.859160288096,0
6,0,0,21902.799999999897,0,5638.099999999929,0,0,10,3537573568581725.5,4801.859160288096,0
7,0,0,21902.799999999897,0,5638.099999999929,0,0,10,3979931885939489.5,4801.859160288096,0
8,0,0,21902.799999999897,0,5638.099999999929,0,0,10,4422290203297252.5,4801.859160288096,0
9,0,0,21902.799999999897,0,5638.099999999929,0,0,10,4864648520655016.0,4801.859160288096,0
10,0,0,21902.799999999897,0,5638.099999999929,0,0,10,5307006838012779.0,4801.859160288096,0
11,0,0,21902.799999999897,0,5638.099999999929,0,0,10,5749365155370543.0,4801.859160288096,0
12,0,0,21902.799999999897,0,5638.099999999929,0,0,10,6191723472728306.0,4801.859160288096,0
13,0,0,21902.799999999897,0,5638.099999999929,0,0,10,6634081790086070.0,4801.859160288096,0
14,0,0,21902.799999999897,0,5638.099999999929,0,0,10,7076440107443832.0,4801.859160288096,0
15,0,0,21902.799999999897,0,5638.099999999929,0,0,10,7518798424801596.0,4801.859160288096,0
16,0,0,21902.799999999897,0,5638.099999999929,0,0,10,7961156742159360.0,4801.859160288096,0
17,0,0,21902.799999999897,0,5638.099999999929,0,0,10,8403515059517123.0,4801.859160288096,0
18,0,0,21902.799999999897,0,5638.099999999929,0,0,10,8845873376874885.0,4801.859160288096,0
19,0,0,21902.799999999897,0,5638.099999999929,0,0,10,9288231742405040.0,4801.859160288096,0
20,0,0,16982.799999999897,0,5638.099999999929,0,0,10,9830006645247068.0,5400.949515469394,0
21,0,0,9208.799999999992,0,5638.099999999929,0,0,10,1.041016714388282e+16,6000.0,0
22,0,0,9208.799999999992,0,5638.099999999929,0,0,10,1.0990327643444416e+16,6000.0,0
23,0,0,9208.799999999992,0,4593.099999999943,0,0,10,1.1524609535357406e+16,6000.0,0
24,0,0,9208.799999999992,0,1113.7000000000062,0,0,10,1.1845533790421702e+16,6000.0,0
25,0,0,9208.799999999992,0,1113.7000000000062,0,0,10,1.2166458087487884e+16,6000.0,0
26,0,0,4020.0,0,0.0,0,0,10,1.2309273159875334e+16,6000.0,0
27,0,0,4020.0,0,0.0,0,0,10,1.2452088259330338e+16,6000.0,0
28,0,0,0.0,0,0.0,0,0,10,1.2519587718543378e+16,6000.0,0
29,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
30,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
31,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
32,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
33,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
34,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
35,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
36,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
37,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
38,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
39,0,0,0.0,0,0.0,0,0,10,1.2587087219002362e+16,6000.0,0
