,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1360492500445569.2,4802.135380952983,0
1,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1920973547083489.8,4802.135380952983,0
2,0,0,27954.500000000062,0,8457.100000000006,0,0,40,2481454574787536.5,4802.135380952983,0
3,0,0,27954.500000000062,0,8457.100000000006,0,0,40,3041935602491583.0,4802.135380952983,0
4,0,0,27954.500000000062,0,8457.100000000006,0,0,40,3602416630195630.0,4802.135380952983,0
5,0,0,27954.500000000062,0,8457.100000000006,0,0,40,4162897657899676.5,4802.135380952983,0
6,0,0,27954.500000000062,0,8457.100000000006,0,0,40,4723378685603724.0,4802.135380952983,0
7,0,0,27954.500000000062,0,8457.100000000006,0,0,40,5283859713307770.0,4802.135380952983,0
8,0,0,27954.500000000062,0,8457.100000000006,0,0,40,5844340741011815.0,4802.135380952983,0
9,0,0,27954.500000000062,0,8457.100000000006,0,0,40,6404821768715863.0,4802.135380952983,0
10,0,0,27954.500000000062,0,8457.100000000006,0,0,40,6965302796419910.0,4802.135380952983,0
11,0,0,27954.500000000062,0,8457.100000000006,0,0,40,7525783824123956.0,4802.135380952983,0
12,0,0,27954.500000000062,0,8457.100000000006,0,0,40,8086264851828004.0,4802.135380952983,0
13,0,0,27954.500000000062,0,8457.100000000006,0,0,40,8646745879532051.0,4802.135380952983,0
14,0,0,27954.500000000062,0,8457.100000000006,0,0,40,9207226907236096.0,4802.135380952983,0
15,0,0,27954.500000000062,0,8457.100000000006,0,0,40,9767707934940144.0,4802.135380952983,0
16,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1.032818896264419e+16,4802.135380952983,0
17,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1.0888669990348234e+16,4802.135380952983,0
18,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1.1449151018052284e+16,4802.135380952983,0
19,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1.200963204575633e+16,4802.135380952983,0
20,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1.2570113073460376e+16,4802.135380952983,0
21,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1.3130594101164424e+16,4802.135380952983,0
22,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1.3691075128868468e+16,4802.135380952983,0
23,0,0,27954.500000000062,0,8457.100000000006,0,0,40,1.4251556249338704e+16,4802.135380952983,0
24,0,0,18375.0,0,870.0,0,0,40,1.487323547880318e+16,6000.0,0
25,0,0,18375.0,0,870.0,0,0,40,1.5494914829456104e+16,6000.0,0
26,0,0,0.0,0,0.0,0,0,40,1.5524702743906738e+16,6000.0,0
27,0,0,0.0,0,0.0,0,0,40,1.5554490658357372e+16,6000.0,0
28,0,0,0.0,0,0.0,0,0,40,1.5584278572808008e+16,6000.0,0
29,0,0,0.0,0,0.0,0,0,40,1.5614066487258642e+16,6000.0,0
30,0,0,0.0,0,0.0,0,0,40,1.5643854401709278e+16,6000.0,0
31,0,0,0.0,0,0.0,0,0,40,1.5673642316159912e+16,6000.0,0
32,0,0,0.0,0,0.0,0,0,40,1.5703430230610546e+16,6000.0,0
33,0,0,0.0,0,0.0,0,0,40,1.5733218145061182e+16,6000.0,0
34,0,0,0.0,0,0.0,0,0,40,1.5763006059511816e+16,6000.0,0
35,0,0,0.0,0,0.0,0,0,40,1.5792793973962452e+16,6000.0,0
36,0,0,0.0,0,0.0,0,0,40,1.5822581888413086e+16,6000.0,0
37,0,0,0.0,0,0.0,0,0,40,1.585236980286372e+16,6000.0,0
38,0,0,0.0,0,0.0,0,0,40,1.5882157717314356e+16,6000.0,0
39,0,0,0.0,0,0.0,0,0,40,1.591194563176499e+16,6000.0,0
