,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,929.4999999999986,0,1431.4000000000017,0,0,,18712082714515.305,5400.56549817509,0
1,0,0,929.4999999999986,0,1431.4000000000017,0,0,,25957086387353.168,5400.56549817509,0
2,0,0,929.4999999999986,0,1431.4000000000017,0,0,,33202087346300.473,5400.56549817509,0
3,0,0,929.4999999999986,0,1431.4000000000017,0,0,,40447085562711.21,5400.56549817509,0
4,0,0,929.4999999999986,0,1431.4000000000017,0,0,,47692083779121.95,5400.56549817509,0
5,0,0,929.4999999999986,0,1431.4000000000017,0,0,,54937081995532.7,5400.56549817509,0
6,0,0,929.4999999999986,0,1431.4000000000017,0,0,,62182080211943.44,5400.56549817509,0
7,0,0,929.4999999999986,0,1431.4000000000017,0,0,,69427078428354.18,5400.56549817509,0
8,0,0,929.4999999999986,0,1431.4000000000017,0,0,,76672076644764.92,5400.56549817509,0
9,0,0,929.4999999999986,0,1431.4000000000017,0,0,,83917074861175.66,5400.56549817509,0
10,0,0,929.4999999999986,0,1431.4000000000017,0,0,,91162073077586.39,5400.56549817509,0
11,0,0,929.4999999999986,0,1431.4000000000017,0,0,,98407071293997.16,5400.56549817509,0
12,0,0,929.4999999999986,0,1431.4000000000017,0,0,,105652069510407.89,5400.56549817509,0
13,0,0,929.4999999999986,0,1431.4000000000017,0,0,,112897067726818.62,5400.56549817509,0
14,0,0,929.4999999999986,0,1431.4000000000017,0,0,,120142065943229.34,5400.56549817509,0
15,0,0,929.4999999999986,0,1431.4000000000017,0,0,,127387064159640.08,5400.56549817509,0
16,0,0,635.5,0,1431.4000000000017,0,0,,134634970225235.39,5700.405415816031,0
17,0,0,635.5,0,1431.4000000000017,0,0,,141882876290830.7,5700.405415816031,0
18,0,0,635.5,0,1431.4000000000017,0,0,,149130782356426.0,5700.405415816031,0
19,0,0,635.5,0,1431.4000000000017,0,0,,156378688422021.3,5700.405415816031,0
20,0,0,635.5,0,1431.4000000000017,0,0,,163626594487616.62,5700.405415816031,0
21,0,0,635.5,0,1431.4000000000017,0,0,,170874500553731.78,5700.405415816031,0
22,0,0,635.5,0,1428.2000000000019,0,0,,178107281093745.34,5700.405415816031,0
23,0,0,635.5,0,1428.2000000000019,0,0,,185340062410742.9,5700.405415816031,0
24,0,0,635.5,0,45.0,0,0,,186426171605612.38,6000.0,0
25,0,0,635.5,0,45.0,0,0,,187512280819854.8,6000.0,0
26,0,0,635.5,0,0.0,0,0,,188513314262914.22,6000.0,0
27,0,0,635.5,0,0.0,0,0,,189514347705973.66,6000.0,0
28,0,0,635.5,0,0.0,0,0,,190515387092336.38,6000.0,0
29,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
30,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
31,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
32,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
33,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
34,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
35,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
36,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
37,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
38,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
39,0,0,0.0,0,0.0,0,0,,190515387092336.38,6000.0,0
