,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,801.1999999999991,0,895.2,0,0,,10999001873634.85,5100.970913991121,0
1,0,0,801.1999999999991,0,895.2,0,0,,14135151827485.455,5100.970913991121,0
2,0,0,801.1999999999991,0,895.2,0,0,,17271300012961.607,5100.970913991121,0
3,0,0,801.1999999999991,0,895.2,0,0,,20407446393175.99,5100.970913991121,0
4,0,0,801.1999999999991,0,895.2,0,0,,23543592773390.37,5100.970913991121,0
5,0,0,801.1999999999991,0,895.2,0,0,,26679739153604.754,5100.970913991121,0
6,0,0,801.1999999999991,0,895.2,0,0,,29815885533819.133,5100.970913991121,0
7,0,0,801.1999999999991,0,895.2,0,0,,32952031914033.51,5100.970913991121,0
8,0,0,801.1999999999991,0,895.2,0,0,,36088178294247.89,5100.970913991121,0
9,0,0,801.1999999999991,0,895.2,0,0,,39224324674462.266,5100.970913991121,0
10,0,0,801.1999999999991,0,895.2,0,0,,42360471054676.65,5100.970913991121,0
11,0,0,801.1999999999991,0,895.2,0,0,,45496617434891.03,5100.970913991121,0
12,0,0,801.1999999999991,0,895.2,0,0,,48632763815105.414,5100.970913991121,0
13,0,0,801.1999999999991,0,895.2,0,0,,51768910195319.8,5100.970913991121,0
14,0,0,801.1999999999991,0,895.2,0,0,,54905056575534.18,5100.970913991121,0
15,0,0,801.1999999999991,0,895.2,0,0,,58041202955748.555,5100.970913991121,0
16,0,0,615.0,0,895.2,0,0,,61644159797381.24,5700.405415816031,0
17,0,0,615.0,0,895.2,0,0,,65247116639013.914,5700.405415816031,0
18,0,0,615.0,0,895.2,0,0,,68850073480646.59,5700.405415816031,0
19,0,0,615.0,0,895.2,0,0,,72453030322279.27,5700.405415816031,0
20,0,0,615.0,0,895.2,0,0,,76055987163911.94,5700.405415816031,0
21,0,0,615.0,0,895.2,0,0,,79658944006815.77,5700.405415816031,0
22,0,0,615.0,0,884.0000000000007,0,0,,83076587478443.19,5700.405415816031,0
23,0,0,615.0,0,884.0000000000007,0,0,,86494231537223.67,5700.405415816031,0
24,0,0,615.0,0,65.0,0,0,,87609229360080.88,6000.0,0
25,0,0,615.0,0,65.0,0,0,,88724227218651.94,6000.0,0
26,0,0,615.0,0,0.0,0,0,,89661721734260.9,6000.0,0
27,0,0,615.0,0,0.0,0,0,,90599216249869.9,6000.0,0
28,0,0,615.0,0,0.0,0,0,,91536714648979.53,6000.0,0
29,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
30,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
31,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
32,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
33,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
34,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
35,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
36,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
37,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
38,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
39,0,0,0.0,0,0.0,0,0,,91536714648979.53,6000.0,0
