,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,686.5,0,1480.9000000000005,0,0,40,4397112741727.9595,5400.591648857489,0
1,0,0,686.5,0,1480.9000000000005,0,0,40,6161228431309.114,5400.591648857489,0
2,0,0,602.5,0,1480.9000000000005,0,0,40,8038373476104.045,5700.136349400318,0
3,0,0,602.5,0,1480.9000000000005,0,0,40,9915517266726.23,5700.136349400318,0
4,0,0,602.5,0,1480.9000000000005,0,0,40,11792659787759.264,5700.136349400318,0
5,0,0,602.5,0,1480.9000000000005,0,0,40,13669802308792.297,5700.136349400318,0
6,0,0,602.5,0,1480.9000000000005,0,0,40,15546944829825.33,5700.136349400318,0
7,0,0,574.5,0,1480.9000000000005,0,0,40,17329553694593.426,5700.136349400318,0
8,0,0,574.5,0,1480.9000000000005,0,0,40,19112162559361.52,5700.136349400318,0
9,0,0,574.5,0,1480.9000000000005,0,0,40,20894771424129.613,5700.136349400318,0
10,0,0,574.5,0,1480.9000000000005,0,0,40,22677380288897.707,5700.136349400318,0
11,0,0,574.5,0,1480.9000000000005,0,0,40,24459989153665.8,5700.136349400318,0
12,0,0,574.5,0,1480.9000000000005,0,0,40,26242598018433.9,5700.136349400318,0
13,0,0,574.5,0,1480.9000000000005,0,0,40,28025206883201.992,5700.136349400318,0
14,0,0,574.5,0,1480.9000000000005,0,0,40,29807815747970.086,5700.136349400318,0
15,0,0,574.5,0,1480.9000000000005,0,0,40,31590424612738.184,5700.136349400318,0
16,0,0,574.5,0,1480.9000000000005,0,0,40,33373033477506.28,5700.136349400318,0
17,0,0,574.5,0,1480.9000000000005,0,0,40,35155642342274.375,5700.136349400318,0
18,0,0,574.5,0,1480.9000000000005,0,0,40,36938251207042.47,5700.136349400318,0
19,0,0,574.5,0,1480.9000000000005,0,0,40,38720860071810.56,5700.136349400318,0
20,0,0,574.5,0,1480.9000000000005,0,0,40,40503468936578.66,5700.136349400318,0
21,0,0,574.5,0,1480.9000000000005,0,0,40,42286077802288.09,5700.136349400318,0
22,0,0,574.5,0,1477.7000000000005,0,0,40,44064907211131.63,5700.136349400318,0
23,0,0,574.5,0,1347.2000000000005,0,0,40,45644268758277.05,5700.136349400318,0
24,0,0,574.5,0,1299.6000000000004,0,0,40,46482712563418.445,5700.136349400318,0
25,0,0,574.5,0,0.0,0,0,40,47074001727777.16,6000.0,0
26,0,0,310.5,0,0.0,0,0,40,47157756347425.91,6000.0,0
27,0,0,310.5,0,0.0,0,0,40,47241510967074.66,6000.0,0
28,0,0,310.5,0,0.0,0,0,40,47325265586723.41,6000.0,0
29,0,0,310.5,0,0.0,0,0,40,47409022954260.766,6000.0,0
30,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
31,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
32,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
33,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
34,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
35,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
36,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
37,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
38,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
39,0,0,0.0,0,0.0,0,0,40,47409022954260.766,6000.0,0
