,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,386.80000000000007,0,316.80000000000007,0,0,,1764746634368.5107,5101.216247448093,0
1,0,0,386.80000000000007,0,316.80000000000007,0,0,,2370424636931.005,5101.216247448093,0
2,0,0,386.80000000000007,0,316.80000000000007,0,0,,2976101636136.2617,5101.216247448093,0
3,0,0,386.80000000000007,0,316.80000000000007,0,0,,3581777612904.1304,5101.216247448093,0
4,0,0,386.80000000000007,0,316.80000000000007,0,0,,4187453589671.999,5101.216247448093,0
5,0,0,386.80000000000007,0,316.80000000000007,0,0,,4793129566439.868,5101.216247448093,0
6,0,0,386.80000000000007,0,316.80000000000007,0,0,,5398805543207.736,5101.216247448093,0
7,0,0,386.80000000000007,0,316.80000000000007,0,0,,6004481519975.605,5101.216247448093,0
8,0,0,386.80000000000007,0,316.80000000000007,0,0,,6610157496743.474,5101.216247448093,0
9,0,0,386.80000000000007,0,316.80000000000007,0,0,,7215833473511.342,5101.216247448093,0
10,0,0,386.80000000000007,0,316.80000000000007,0,0,,7821509450279.211,5101.216247448093,0
11,0,0,386.80000000000007,0,316.80000000000007,0,0,,8427185427047.08,5101.216247448093,0
12,0,0,386.80000000000007,0,316.80000000000007,0,0,,9032861403814.947,5101.216247448093,0
13,0,0,386.80000000000007,0,316.80000000000007,0,0,,9638537380582.816,5101.216247448093,0
14,0,0,386.80000000000007,0,316.80000000000007,0,0,,10244213357350.688,5101.216247448093,0
15,0,0,386.80000000000007,0,316.80000000000007,0,0,,10849889334118.555,5101.216247448093,0
16,0,0,328.0,0,316.80000000000007,0,0,,11500898560946.75,5400.810831632062,0
17,0,0,328.0,0,316.80000000000007,0,0,,12151907787774.947,5400.810831632062,0
18,0,0,328.0,0,316.80000000000007,0,0,,12802917014603.14,5400.810831632062,0
19,0,0,328.0,0,316.80000000000007,0,0,,13453926241431.336,5400.810831632062,0
20,0,0,328.0,0,316.80000000000007,0,0,,14104935468259.527,5400.810831632062,0
21,0,0,328.0,0,316.80000000000007,0,0,,14755944696249.455,5400.810831632062,0
22,0,0,328.0,0,307.99999999999994,0,0,,15304590893737.67,5400.810831632062,0
23,0,0,328.0,0,307.99999999999994,0,0,,15853237259859.785,5400.810831632062,0
24,0,0,328.0,0,35.0,0,0,,16171371082320.37,6000.0,0
25,0,0,328.0,0,35.0,0,0,,16489504921350.346,6000.0,0
26,0,0,328.0,0,0.0,0,0,,16756173055566.877,6000.0,0
27,0,0,328.0,0,0.0,0,0,,17022841189783.408,6000.0,0
28,0,0,328.0,0,0.0,0,0,,17289511526362.174,6000.0,0
29,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
30,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
31,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
32,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
33,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
34,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
35,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
36,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
37,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
38,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
39,0,0,0.0,0,0.0,0,0,,17289511526362.174,6000.0,0
