,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,666.5999999999993,0,711.9999999999993,0,0,,5875779151054.568,5101.121759237433,0
1,0,0,666.5999999999993,0,711.9999999999993,0,0,,8284655832587.735,5101.121759237433,0
2,0,0,666.5999999999993,0,711.9999999999993,0,0,,10693531297465.574,5101.121759237433,0
3,0,0,666.5999999999993,0,711.9999999999993,0,0,,13102405518720.21,5101.121759237433,0
4,0,0,666.5999999999993,0,711.9999999999993,0,0,,15511279739974.848,5101.121759237433,0
5,0,0,666.5999999999993,0,711.9999999999993,0,0,,17920153961229.484,5101.121759237433,0
6,0,0,666.5999999999993,0,711.9999999999993,0,0,,20329028182484.117,5101.121759237433,0
7,0,0,666.5999999999993,0,711.9999999999993,0,0,,22737902403738.758,5101.121759237433,0
8,0,0,666.5999999999993,0,711.9999999999993,0,0,,25146776624993.395,5101.121759237433,0
9,0,0,666.5999999999993,0,711.9999999999993,0,0,,27555650846248.03,5101.121759237433,0
10,0,0,666.5999999999993,0,711.9999999999993,0,0,,29964525067502.664,5101.121759237433,0
11,0,0,666.5999999999993,0,711.9999999999993,0,0,,32373399288757.3,5101.121759237433,0
12,0,0,666.5999999999993,0,711.9999999999993,0,0,,34782273510011.94,5101.121759237433,0
13,0,0,666.5999999999993,0,711.9999999999993,0,0,,37191147731266.57,5101.121759237433,0
14,0,0,666.5999999999993,0,711.9999999999993,0,0,,39600021952521.21,5101.121759237433,0
15,0,0,666.5999999999993,0,711.9999999999993,0,0,,42008896173775.85,5101.121759237433,0
16,0,0,451.0,0,711.9999999999993,0,0,,44580858160933.61,5700.478302589129,0
17,0,0,451.0,0,711.9999999999993,0,0,,47152820148091.37,5700.478302589129,0
18,0,0,451.0,0,711.9999999999993,0,0,,49724782135249.13,5700.478302589129,0
19,0,0,451.0,0,711.9999999999993,0,0,,52296744122406.89,5700.478302589129,0
20,0,0,451.0,0,711.9999999999993,0,0,,54868706109564.65,5700.478302589129,0
21,0,0,451.0,0,711.9999999999993,0,0,,57440668099680.82,5700.478302589129,0
22,0,0,451.0,0,695.2000000000003,0,0,,59595742709512.266,5700.478302589129,0
23,0,0,451.0,0,695.2000000000003,0,0,,61750817699411.59,5700.478302589129,0
24,0,0,451.0,0,40.0,0,0,,62321450373431.945,6000.0,0
25,0,0,451.0,0,40.0,0,0,,62892083065235.24,6000.0,0
26,0,0,451.0,0,0.0,0,0,,63395495329000.31,6000.0,0
27,0,0,451.0,0,0.0,0,0,,63898907592765.39,6000.0,0
28,0,0,451.0,0,0.0,0,0,,64402322529350.43,6000.0,0
29,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
30,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
31,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
32,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
33,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
34,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
35,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
36,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
37,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
38,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
39,0,0,0.0,0,0.0,0,0,,64402322529350.43,6000.0,0
