,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,651.3999999999995,0,893.9999999999999,0,0,,13964292092011.023,5400.394383493105,0
1,0,0,651.3999999999995,0,893.9999999999999,0,0,,17680056631931.85,5400.394383493105,0
2,0,0,651.3999999999995,0,893.9999999999999,0,0,,21395819877909.906,5400.394383493105,0
3,0,0,651.3999999999995,0,893.9999999999999,0,0,,25111581812943.977,5400.394383493105,0
4,0,0,651.3999999999995,0,893.9999999999999,0,0,,28827343747978.05,5400.394383493105,0
5,0,0,651.3999999999995,0,893.9999999999999,0,0,,32543105683012.125,5400.394383493105,0
6,0,0,651.3999999999995,0,893.9999999999999,0,0,,36258867618046.195,5400.394383493105,0
7,0,0,651.3999999999995,0,893.9999999999999,0,0,,39974629553080.266,5400.394383493105,0
8,0,0,651.3999999999995,0,893.9999999999999,0,0,,43690391488114.34,5400.394383493105,0
9,0,0,651.3999999999995,0,893.9999999999999,0,0,,47406153423148.42,5400.394383493105,0
10,0,0,651.3999999999995,0,893.9999999999999,0,0,,51121915358182.49,5400.394383493105,0
11,0,0,651.3999999999995,0,893.9999999999999,0,0,,54837677293216.56,5400.394383493105,0
12,0,0,651.3999999999995,0,893.9999999999999,0,0,,58553439228250.64,5400.394383493105,0
13,0,0,651.3999999999995,0,893.9999999999999,0,0,,62269201163284.71,5400.394383493105,0
14,0,0,651.3999999999995,0,893.9999999999999,0,0,,65984963098318.77,5400.394383493105,0
15,0,0,651.3999999999995,0,893.9999999999999,0,0,,69700725033352.85,5400.394383493105,0
16,0,0,328.0,0,893.9999999999999,0,0,,72825269043025.16,5700.286710202459,0
17,0,0,328.0,0,893.9999999999999,0,0,,75949813052697.48,5700.286710202459,0
18,0,0,328.0,0,893.9999999999999,0,0,,79074357062369.8,5700.286710202459,0
19,0,0,328.0,0,893.9999999999999,0,0,,82198901072042.11,5700.286710202459,0
20,0,0,328.0,0,893.9999999999999,0,0,,85323445081714.44,5700.286710202459,0
21,0,0,328.0,0,893.9999999999999,0,0,,88447989093549.36,5700.286710202459,0
22,0,0,328.0,0,880.4000000000007,0,0,,91299331100064.33,5700.286710202459,0
23,0,0,328.0,0,880.4000000000007,0,0,,94150673685155.62,5700.286710202459,0
24,0,0,328.0,0,25.0,0,0,,94444248983737.83,6000.0,0
25,0,0,328.0,0,25.0,0,0,,94737824295279.53,6000.0,0
26,0,0,328.0,0,0.0,0,0,,95005141488697.34,6000.0,0
27,0,0,328.0,0,0.0,0,0,,95272458682115.14,6000.0,0
28,0,0,328.0,0,0.0,0,0,,95539778711211.7,6000.0,0
29,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
30,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
31,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
32,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
33,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
34,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
35,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
36,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
37,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
38,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
39,0,0,0.0,0,0.0,0,0,,95539778711211.7,6000.0,0
