,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,36772.5,0,1928.3000000000252,0,0,40,1087190265800816.6,4801.643360499196,0
1,0,0,36772.5,0,1928.3000000000252,0,0,40,1752011166955101.8,4801.643360499196,0
2,0,0,36772.5,0,1928.3000000000252,0,0,40,2416831979953615.0,4801.643360499196,0
3,0,0,36772.5,0,1928.3000000000252,0,0,40,3081652792952128.5,4801.643360499196,0
4,0,0,36772.5,0,1928.3000000000252,0,0,40,3746473605950642.0,4801.643360499196,0
5,0,0,36772.5,0,1928.3000000000252,0,0,40,4411294418949155.0,4801.643360499196,0
6,0,0,36772.5,0,1928.3000000000252,0,0,40,5076115231947668.0,4801.643360499196,0
7,0,0,36772.5,0,1928.3000000000252,0,0,40,5740936044946182.0,4801.643360499196,0
8,0,0,36772.5,0,1928.3000000000252,0,0,40,6405756857944694.0,4801.643360499196,0
9,0,0,36772.5,0,1928.3000000000252,0,0,40,7070577670943208.0,4801.643360499196,0
10,0,0,36772.5,0,1928.3000000000252,0,0,40,7735398483941721.0,4801.643360499196,0
11,0,0,36772.5,0,1928.3000000000252,0,0,40,8400219296940234.0,4801.643360499196,0
12,0,0,36772.5,0,1928.3000000000252,0,0,40,9065040109938748.0,4801.643360499196,0
13,0,0,36772.5,0,1928.3000000000252,0,0,40,9729860922937260.0,4801.643360499196,0
14,0,0,36772.5,0,1928.3000000000252,0,0,40,1.03946818409428e+16,4801.643360499196,0
15,0,0,27060.0,0,1928.3000000000252,0,0,40,1.1083659238489244e+16,5700.4108401247995,0
16,0,0,27060.0,0,1928.3000000000252,0,0,40,1.1772636636035686e+16,5700.4108401247995,0
17,0,0,27060.0,0,1928.3000000000252,0,0,40,1.2461614033582128e+16,5700.4108401247995,0
18,0,0,27060.0,0,1928.3000000000252,0,0,40,1.3150591431128572e+16,5700.4108401247995,0
19,0,0,27060.0,0,1928.3000000000252,0,0,40,1.3839568828675014e+16,5700.4108401247995,0
20,0,0,27060.0,0,1928.3000000000252,0,0,40,1.4528546226346756e+16,5700.4108401247995,0
21,0,0,27060.0,0,1462.7000000000269,0,0,40,1.4897326876021152e+16,5700.4108401247995,0
22,0,0,27060.0,0,1106.300000000001,0,0,40,1.511785947181035e+16,5700.4108401247995,0
23,0,0,27060.0,0,1106.300000000001,0,0,40,1.5338392067994714e+16,5700.4108401247995,0
24,0,0,27060.0,0,276.30000000000007,0,0,40,1.5532858257312512e+16,5700.4108401247995,0
25,0,0,27060.0,0,0.0,0,0,40,1.5725683660656536e+16,5700.4108401247995,0
26,0,0,27060.0,0,0.0,0,0,40,1.5918509064000556e+16,5700.4108401247995,0
27,0,0,27060.0,0,0.0,0,0,40,1.611133465723488e+16,5700.4108401247995,0
28,0,0,0.0,0,0.0,0,0,40,1.6154191509128408e+16,6000.0,0
29,0,0,0.0,0,0.0,0,0,40,1.6197048361021936e+16,6000.0,0
30,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
31,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
32,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
33,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
34,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
35,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
36,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
37,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
38,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
39,0,0,0.0,0,0.0,0,0,40,1.6239905212915466e+16,6000.0,0
