,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,302.10000000000014,0,337.40000000000003,0,0,,1446845209839.0984,5101.121759237433,0
1,0,0,302.10000000000014,0,337.40000000000003,0,0,,1994879891499.2576,5101.121759237433,0
2,0,0,302.10000000000014,0,337.40000000000003,0,0,,2542914132092.45,5101.121759237433,0
3,0,0,302.10000000000014,0,337.40000000000003,0,0,,3090947920110.6777,5101.121759237433,0
4,0,0,302.10000000000014,0,337.40000000000003,0,0,,3638981708128.9053,5101.121759237433,0
5,0,0,302.10000000000014,0,337.40000000000003,0,0,,4187015496147.133,5101.121759237433,0
6,0,0,302.10000000000014,0,337.40000000000003,0,0,,4735049284165.359,5101.121759237433,0
7,0,0,302.10000000000014,0,337.40000000000003,0,0,,5283083072183.587,5101.121759237433,0
8,0,0,302.10000000000014,0,337.40000000000003,0,0,,5831116860201.814,5101.121759237433,0
9,0,0,302.10000000000014,0,337.40000000000003,0,0,,6379150648220.041,5101.121759237433,0
10,0,0,302.10000000000014,0,337.40000000000003,0,0,,6927184436238.27,5101.121759237433,0
11,0,0,302.10000000000014,0,337.40000000000003,0,0,,7475218224256.496,5101.121759237433,0
12,0,0,302.10000000000014,0,337.40000000000003,0,0,,8023252012274.723,5101.121759237433,0
13,0,0,302.10000000000014,0,337.40000000000003,0,0,,8571285800292.951,5101.121759237433,0
14,0,0,302.10000000000014,0,337.40000000000003,0,0,,9119319588311.176,5101.121759237433,0
15,0,0,302.10000000000014,0,337.40000000000003,0,0,,9667353376329.404,5101.121759237433,0
16,0,0,184.5,0,337.40000000000003,0,0,,10220457023787.447,5700.478302589129,0
17,0,0,184.5,0,337.40000000000003,0,0,,10773560671245.488,5700.478302589129,0
18,0,0,184.5,0,337.40000000000003,0,0,,11326664318703.53,5700.478302589129,0
19,0,0,184.5,0,337.40000000000003,0,0,,11879767966161.568,5700.478302589129,0
20,0,0,184.5,0,337.40000000000003,0,0,,12432871613619.611,5700.478302589129,0
21,0,0,184.5,0,337.40000000000003,0,0,,12985975262474.006,5700.478302589129,0
22,0,0,184.5,0,329.3999999999999,0,0,,13444551689275.412,5700.478302589129,0
23,0,0,184.5,0,329.3999999999999,0,0,,13903128297467.264,5700.478302589129,0
24,0,0,184.5,0,20.0,0,0,,14004184642909.45,6000.0,0
25,0,0,184.5,0,20.0,0,0,,14105240997337.924,6000.0,0
26,0,0,184.5,0,0.0,0,0,,14189492097107.287,6000.0,0
27,0,0,184.5,0,0.0,0,0,,14273743196876.65,6000.0,0
28,0,0,184.5,0,0.0,0,0,,14357995266634.58,6000.0,0
29,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
30,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
31,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
32,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
33,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
34,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
35,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
36,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
37,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
38,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
39,0,0,0.0,0,0.0,0,0,,14357995266634.58,6000.0,0
