,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,409.0,0,452.4,0,0,40,1642947711275.4685,5400.591648857489,0
1,0,0,409.0,0,452.4,0,0,40,2148844845965.575,5400.591648857489,0
2,0,0,358.6,0,452.4,0,0,40,2624338183539.9844,5400.681262261913,0
3,0,0,358.6,0,452.4,0,0,40,3099830692368.624,5400.681262261913,0
4,0,0,358.6,0,452.4,0,0,40,3575322362092.708,5400.681262261913,0
5,0,0,358.6,0,452.4,0,0,40,4050814031816.792,5400.681262261913,0
6,0,0,358.6,0,452.4,0,0,40,4526305701540.876,5400.681262261913,0
7,0,0,339.0,0,452.4,0,0,40,5011424025172.436,5700.296434524503,0
8,0,0,339.0,0,452.4,0,0,40,5496542348803.996,5700.296434524503,0
9,0,0,339.0,0,452.4,0,0,40,5981660672435.556,5700.296434524503,0
10,0,0,339.0,0,452.4,0,0,40,6466778996067.116,5700.296434524503,0
11,0,0,339.0,0,452.4,0,0,40,6951897319698.677,5700.296434524503,0
12,0,0,339.0,0,452.4,0,0,40,7437015643330.236,5700.296434524503,0
13,0,0,339.0,0,452.4,0,0,40,7922133966961.796,5700.296434524503,0
14,0,0,339.0,0,452.4,0,0,40,8407252290593.356,5700.296434524503,0
15,0,0,339.0,0,452.4,0,0,40,8892370614224.916,5700.296434524503,0
16,0,0,339.0,0,452.4,0,0,40,9377488937856.477,5700.296434524503,0
17,0,0,339.0,0,452.4,0,0,40,9862607261488.037,5700.296434524503,0
18,0,0,339.0,0,452.4,0,0,40,10347725585119.596,5700.296434524503,0
19,0,0,339.0,0,452.4,0,0,40,10832843908751.156,5700.296434524503,0
20,0,0,339.0,0,452.4,0,0,40,11317962232382.717,5700.296434524503,0
21,0,0,339.0,0,452.4,0,0,40,11803080562683.93,5700.296434524503,0
22,0,0,339.0,0,438.0,0,0,40,12211663487290.307,5700.296434524503,0
23,0,0,339.0,0,307.5,0,0,40,12488830150049.121,5700.455299457171,0
24,0,0,339.0,0,288.8,0,0,40,12651622509113.582,5700.455299457171,0
25,0,0,339.0,0,0.0,0,0,40,12815734233449.531,6000.0,0
26,0,0,207.0,0,0.0,0,0,40,12852959815106.836,6000.0,0
27,0,0,207.0,0,0.0,0,0,40,12890185396764.145,6000.0,0
28,0,0,207.0,0,0.0,0,0,40,12927410978421.45,6000.0,0
29,0,0,207.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
30,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
31,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
32,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
33,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
34,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
35,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
36,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
37,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
38,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
39,0,0,0.0,0,0.0,0,0,40,12964638375960.766,6000.0,0
