,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,727.199999999999,0,955.6000000000004,0,0,,7543260713399.498,5400.643456648304,0
1,0,0,727.199999999999,0,955.6000000000004,0,0,,11194731409098.375,5400.643456648304,0
2,0,0,727.199999999999,0,955.6000000000004,0,0,,14846200201940.135,5400.643456648304,0
3,0,0,727.199999999999,0,955.6000000000004,0,0,,18497667068534.695,5400.643456648304,0
4,0,0,727.199999999999,0,955.6000000000004,0,0,,22149133935129.25,5400.643456648304,0
5,0,0,727.199999999999,0,955.6000000000004,0,0,,25800600801723.805,5400.643456648304,0
6,0,0,727.199999999999,0,955.6000000000004,0,0,,29452067668318.363,5400.643456648304,0
7,0,0,727.199999999999,0,955.6000000000004,0,0,,33103534534912.918,5400.643456648304,0
8,0,0,727.199999999999,0,955.6000000000004,0,0,,36755001401507.47,5400.643456648304,0
9,0,0,727.199999999999,0,955.6000000000004,0,0,,40406468268102.02,5400.643456648304,0
10,0,0,727.199999999999,0,955.6000000000004,0,0,,44057935134696.586,5400.643456648304,0
11,0,0,727.199999999999,0,955.6000000000004,0,0,,47709402001291.14,5400.643456648304,0
12,0,0,727.199999999999,0,955.6000000000004,0,0,,51360868867885.695,5400.643456648304,0
13,0,0,727.199999999999,0,955.6000000000004,0,0,,55012335734480.24,5400.643456648304,0
14,0,0,727.199999999999,0,955.6000000000004,0,0,,58663802601074.805,5400.643456648304,0
15,0,0,727.199999999999,0,955.6000000000004,0,0,,62315269467669.36,5400.643456648304,0
16,0,0,492.0,0,955.6000000000004,0,0,,65852593338189.84,5700.478302589129,0
17,0,0,492.0,0,955.6000000000004,0,0,,69389917208710.336,5700.478302589129,0
18,0,0,492.0,0,955.6000000000004,0,0,,72927241079230.83,5700.478302589129,0
19,0,0,492.0,0,955.6000000000004,0,0,,76464564949751.31,5700.478302589129,0
20,0,0,492.0,0,955.6000000000004,0,0,,80001888820271.8,5700.478302589129,0
21,0,0,492.0,0,955.6000000000004,0,0,,83539212691793.94,5700.478302589129,0
22,0,0,492.0,0,946.8000000000009,0,0,,86962158641099.6,5700.478302589129,0
23,0,0,492.0,0,946.8000000000009,0,0,,90385105298471.42,5700.478302589129,0
24,0,0,492.0,0,55.0,0,0,,91111293612332.92,6000.0,0
25,0,0,492.0,0,55.0,0,0,,91837481959662.08,6000.0,0
26,0,0,492.0,0,0.0,0,0,,92436581989758.67,6000.0,0
27,0,0,492.0,0,0.0,0,0,,93035682019855.27,6000.0,0
28,0,0,492.0,0,0.0,0,0,,93634786219105.9,6000.0,0
29,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
30,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
31,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
32,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
33,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
34,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
35,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
36,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
37,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
38,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
39,0,0,0.0,0,0.0,0,0,,93634786219105.9,6000.0,0
