,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,788.6999999999989,0,1141.0000000000011,0,0,,13082610222181.305,5400.56549817509,0
1,0,0,788.6999999999989,0,1141.0000000000011,0,0,,17802265513639.426,5400.56549817509,0
2,0,0,788.6999999999989,0,1141.0000000000011,0,0,,22521918862880.223,5400.56549817509,0
3,0,0,788.6999999999989,0,1141.0000000000011,0,0,,27241570240330.582,5400.56549817509,0
4,0,0,788.6999999999989,0,1141.0000000000011,0,0,,31961221617780.94,5400.56549817509,0
5,0,0,788.6999999999989,0,1141.0000000000011,0,0,,36680872995231.305,5400.56549817509,0
6,0,0,788.6999999999989,0,1141.0000000000011,0,0,,41400524372681.664,5400.56549817509,0
7,0,0,788.6999999999989,0,1141.0000000000011,0,0,,46120175750132.02,5400.56549817509,0
8,0,0,788.6999999999989,0,1141.0000000000011,0,0,,50839827127582.38,5400.56549817509,0
9,0,0,788.6999999999989,0,1141.0000000000011,0,0,,55559478505032.734,5400.56549817509,0
10,0,0,788.6999999999989,0,1141.0000000000011,0,0,,60279129882483.1,5400.56549817509,0
11,0,0,788.6999999999989,0,1141.0000000000011,0,0,,64998781259933.47,5400.56549817509,0
12,0,0,788.6999999999989,0,1141.0000000000011,0,0,,69718432637383.83,5400.56549817509,0
13,0,0,788.6999999999989,0,1141.0000000000011,0,0,,74438084014834.19,5400.56549817509,0
14,0,0,788.6999999999989,0,1141.0000000000011,0,0,,79157735392284.56,5400.56549817509,0
15,0,0,788.6999999999989,0,1141.0000000000011,0,0,,83877386769734.92,5400.56549817509,0
16,0,0,553.5,0,1141.0000000000011,0,0,,88608710116470.66,5700.405415816031,0
17,0,0,553.5,0,1141.0000000000011,0,0,,93340033463206.42,5700.405415816031,0
18,0,0,553.5,0,1141.0000000000011,0,0,,98071356809942.16,5700.405415816031,0
19,0,0,553.5,0,1141.0000000000011,0,0,,102802680156677.89,5700.405415816031,0
20,0,0,553.5,0,1141.0000000000011,0,0,,107534003503413.64,5700.405415816031,0
21,0,0,553.5,0,1141.0000000000011,0,0,,112265326850598.33,5700.405415816031,0
22,0,0,553.5,0,1137.0000000000014,0,0,,116972992992661.98,5700.405415816031,0
23,0,0,553.5,0,1137.0000000000014,0,0,,121680660041197.98,5700.405415816031,0
24,0,0,553.5,0,45.0,0,0,,122525106719973.45,6000.0,0
25,0,0,553.5,0,45.0,0,0,,123369553427377.55,6000.0,0
26,0,0,553.5,0,0.0,0,0,,124128924363598.67,6000.0,0
27,0,0,553.5,0,0.0,0,0,,124888295299819.77,6000.0,0
28,0,0,553.5,0,0.0,0,0,,125647670494828.02,6000.0,0
29,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
30,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
31,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
32,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
33,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
34,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
35,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
36,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
37,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
38,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
39,0,0,0.0,0,0.0,0,0,,125647670494828.02,6000.0,0
