,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,2270.0,0,1712.800000000002,0,0,,161644857738933.53,5100.517118141023,0
1,0,0,2270.0,0,1712.800000000002,0,0,,233085903909379.25,5100.517118141023,0
2,0,0,2160.0,0,1712.800000000002,0,0,,310898710280488.94,5400.344745427349,0
3,0,0,2160.0,0,1712.800000000002,0,0,,388711516651598.6,5400.344745427349,0
4,0,0,2160.0,0,1712.800000000002,0,0,,466524323022708.25,5400.344745427349,0
5,0,0,2160.0,0,1712.800000000002,0,0,,544337129393817.9,5400.344745427349,0
6,0,0,2160.0,0,1712.800000000002,0,0,,622149935764927.5,5400.344745427349,0
7,0,0,2160.0,0,1712.800000000002,0,0,,699962742136037.1,5400.344745427349,0
8,0,0,2160.0,0,1712.800000000002,0,0,,777775548507147.0,5400.344745427349,0
9,0,0,2160.0,0,1712.800000000002,0,0,,855588354878256.6,5400.344745427349,0
10,0,0,2160.0,0,1712.800000000002,0,0,,933401161249366.2,5400.344745427349,0
11,0,0,2160.0,0,1712.800000000002,0,0,,1011213967620476.0,5400.344745427349,0
12,0,0,2160.0,0,1712.800000000002,0,0,,1089026773991585.5,5400.344745427349,0
13,0,0,2160.0,0,1712.800000000002,0,0,,1166839580362695.2,5400.344745427349,0
14,0,0,2160.0,0,1712.800000000002,0,0,,1244652386733804.8,5400.344745427349,0
15,0,0,2160.0,0,1712.800000000002,0,0,,1322465193104914.5,5400.344745427349,0
16,0,0,2160.0,0,1712.800000000002,0,0,,1400277999476024.0,5400.344745427349,0
17,0,0,2160.0,0,1712.800000000002,0,0,,1478090805847133.8,5400.344745427349,0
18,0,0,2160.0,0,1712.800000000002,0,0,,1555903612218243.5,5400.344745427349,0
19,0,0,2160.0,0,1712.800000000002,0,0,,1633716418589353.0,5400.344745427349,0
20,0,0,2160.0,0,1712.800000000002,0,0,,1711529224960462.8,5400.344745427349,0
21,0,0,2160.0,0,1712.800000000002,0,0,,1789342031647374.5,5400.344745427349,0
22,0,0,2160.0,0,1307.800000000002,0,0,,1870106335618043.0,5700.172372713675,0
23,0,0,2160.0,0,1307.800000000002,0,0,,1950870639880457.0,5700.172372713675,0
24,0,0,2160.0,0,817.8000000000021,0,0,,2022554676108014.5,5700.172372713675,0
25,0,0,2160.0,0,0.0,0,0,,2070405275050111.5,6000.0,0
26,0,0,2160.0,0,0.0,0,0,,2118255889171785.0,6000.0,0
27,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
28,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
29,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
30,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
31,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
32,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
33,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
34,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
35,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
36,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
37,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
38,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
39,0,0,0.0,0,0.0,0,0,,2132146241485467.0,6000.0,0
