,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth,Electricity_cost,Carbon_emitted
0,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,4314873592543.9097,4802.192882062607,0
1,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,6650764667928.289,4802.192882062607,0
2,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,8986655743312.668,4802.192882062607,0
3,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,11322546818697.049,4802.192882062607,0
4,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,13658437894081.428,4802.192882062607,0
5,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,15994328969465.807,4802.192882062607,0
6,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,18330220044850.188,4802.192882062607,0
7,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,20666111120234.566,4802.192882062607,0
8,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,23002002195618.95,4802.192882062607,0
9,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,25337893271003.332,4802.192882062607,0
10,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,27673784346387.707,4802.192882062607,0
11,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,30009675421772.09,4802.192882062607,0
12,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,32345566497156.47,4802.192882062607,0
13,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,34681457572540.848,4802.192882062607,0
14,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,37017348647925.23,4802.192882062607,0
15,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,39353239723309.61,4802.192882062607,0
16,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,41689130798693.99,4802.192882062607,0
17,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,44025021874078.37,4802.192882062607,0
18,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,46360912949462.74,4802.192882062607,0
19,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,48696804024847.13,4802.192882062607,0
20,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,51032695100231.51,4802.192882062607,0
21,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,53368586175615.88,4802.192882062607,0
22,0,0,2054.6000000000017,0,625.0999999999997,0,0,40,55704482034885.47,4802.192882062607,0
23,0,0,1350.8000000000002,0,625.0999999999997,0,0,40,58765652257150.266,5700.3982041578,0
24,0,0,900.0,0,135.0,0,0,40,61054205914961.38,6000.0,0
25,0,0,900.0,0,135.0,0,0,40,63342768564403.91,6000.0,0
26,0,0,0.0,0,0.0,0,0,40,63516520328704.76,6000.0,0
27,0,0,0.0,0,0.0,0,0,40,63690272093005.62,6000.0,0
28,0,0,0.0,0,0.0,0,0,40,63864023857306.47,6000.0,0
29,0,0,0.0,0,0.0,0,0,40,64037775621607.32,6000.0,0
30,0,0,0.0,0,0.0,0,0,40,64211527385908.17,6000.0,0
31,0,0,0.0,0,0.0,0,0,40,64385279150209.02,6000.0,0
32,0,0,0.0,0,0.0,0,0,40,64559030914509.875,6000.0,0
33,0,0,0.0,0,0.0,0,0,40,64732782678810.73,6000.0,0
34,0,0,0.0,0,0.0,0,0,40,64906534443111.58,6000.0,0
35,0,0,0.0,0,0.0,0,0,40,65080286207412.44,6000.0,0
36,0,0,0.0,0,0.0,0,0,40,65254037971713.29,6000.0,0
37,0,0,0.0,0,0.0,0,0,40,65427795203978.64,6000.0,0
38,0,0,0.0,0,0.0,0,0,40,65427795203978.64,6000.0,0
39,0,0,0.0,0,0.0,0,0,40,65427795203978.64,6000.0,0
