,CCGT,Coal,Onshore,Offshore,PV,Nuclear,Recip_gas,Carbon_tax,total_genco_wealth:,Electricity_cost:,Carbon_emitted
0,0,0,352.0,0,373.1,0,0,,8962287208679.54,5400.344745427349,0
1,0,0,352.0,0,373.1,0,0,,12229550093575.61,5400.344745427349,0
2,0,0,300.0,0,373.1,0,0,,14925014137366.133,5400.344745427349,0
3,0,0,300.0,0,373.1,0,0,,17620478181156.656,5400.344745427349,0
4,0,0,300.0,0,373.1,0,0,,20315942224947.18,5400.344745427349,0
5,0,0,300.0,0,373.1,0,0,,23011406268737.7,5400.344745427349,0
6,0,0,300.0,0,373.1,0,0,,25706870312528.22,5400.344745427349,0
7,0,0,300.0,0,373.1,0,0,,28402334356318.742,5400.344745427349,0
8,0,0,300.0,0,373.1,0,0,,31097798400109.266,5400.344745427349,0
9,0,0,300.0,0,373.1,0,0,,33793262443899.79,5400.344745427349,0
10,0,0,300.0,0,373.1,0,0,,36488726487690.305,5400.344745427349,0
11,0,0,300.0,0,373.1,0,0,,39184190531480.83,5400.344745427349,0
12,0,0,300.0,0,373.1,0,0,,41879654575271.35,5400.344745427349,0
13,0,0,300.0,0,373.1,0,0,,44575118619061.87,5400.344745427349,0
14,0,0,300.0,0,373.1,0,0,,47270582662852.39,5400.344745427349,0
15,0,0,300.0,0,373.1,0,0,,49966046706642.92,5400.344745427349,0
16,0,0,300.0,0,373.1,0,0,,52661510750433.44,5400.344745427349,0
17,0,0,300.0,0,373.1,0,0,,55356974794223.95,5400.344745427349,0
18,0,0,300.0,0,373.1,0,0,,58052438838014.47,5400.344745427349,0
19,0,0,300.0,0,373.1,0,0,,60747902881805.0,5400.344745427349,0
20,0,0,300.0,0,373.1,0,0,,63443366925595.51,5400.344745427349,0
21,0,0,300.0,0,373.1,0,0,,66138831072791.016,5400.344745427349,0
22,0,0,300.0,0,248.10000000000002,0,0,,68560439341937.56,5700.172372713675,0
23,0,0,300.0,0,248.10000000000002,0,0,,70982047713717.58,5700.172372713675,0
24,0,0,300.0,0,108.10000000000004,0,0,,72849212003722.11,6000.0,0
25,0,0,300.0,0,0.0,0,0,,74160760580743.08,6000.0,0
26,0,0,300.0,0,0.0,0,0,,75472312167303.89,6000.0,0
27,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
28,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
29,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
30,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
31,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
32,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
33,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
34,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
35,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
36,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
37,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
38,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
39,0,0,0.0,0,0.0,0,0,,76128756564626.08,6000.0,0
